TractFIPS,State,City,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PAPTEST_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev
12086004000,FL,Miami Beach,16.6,18.4,18.1,26.7,78.3,6.7,6.5,5.8,76.3,82.3,59.8,5.4,31.4,27.6,12.4,72.7,8.7,35.1,2.8,26.6,83.4,9.8,21.6,83,10.1,29.8,2.7,9.5
12086004102,FL,Miami Beach,13.1,17.8,18.6,25.9,78.7,7.2,6,5.4,77.5,86.6,64.4,4.4,34.7,31.2,9.6,78.6,7.8,34.7,2.5,22,84.7,8,20.3,85.5,8.5,28,2.3,6.2
12086004103,FL,Miami Beach,27.3,19.2,16,32.4,79.3,6.3,6.4,7.1,75.8,75.3,54.1,5.9,25.5,22.1,13.4,63.3,11.9,39.3,3.6,34.5,82.9,10.6,25.1,83,12.3,31.3,3.3,12.2
12086004105,FL,Miami Beach,19,15.8,19.7,25.8,78.2,6.1,6,5.3,76,79.3,62.9,4.2,29.9,27.1,11,74.1,8.6,34.2,2.6,25.9,83.5,8.9,20.2,82.6,8.8,28.8,2.2,7.3
12086004106,FL,Miami Beach,16.1,16.1,20.5,23.7,75.3,5.9,6.4,4.9,74.8,82.6,61.8,4.8,32.4,29.2,12.7,74.1,7.5,32.7,2.4,24.1,83.9,9.6,21.5,83.9,9.2,30,2.2,8.1
12086004203,FL,Miami Beach,19.9,10.8,23.9,17.9,65.2,3.8,6.1,3.3,70.5,74.5,57.8,3.5,29.1,24.5,14.2,69.4,5.6,26,2,24,83.9,10.3,21.8,83.9,7.9,31.9,1.6,8.1
12086004204,FL,Miami Beach,26.4,12.4,22.3,21.6,69.1,4.1,6.1,4.1,71.2,72.5,56.2,4.1,27.9,23.9,14.6,66.5,7.1,29.9,2.2,28.1,83.4,10.6,22.9,82.6,9.3,32.2,1.9,10.5
12086004205,FL,Miami Beach,23.7,14.6,20.7,23.9,73.4,5.1,6.3,5.1,72.9,75.4,57.1,4.7,27.8,24.7,13.7,67.8,8.3,32.4,2.6,27.9,82.6,10.3,22,82.4,9.8,30.8,2.3,10.1
12086004206,FL,Miami Beach,23.5,15.4,19.6,25.3,76.2,5.5,6,5.6,74.4,77.9,58.5,4.4,28,24.3,12.2,68.9,9.3,33.3,2.8,28.5,83.8,9.5,22.3,83,9.7,30.5,2.4,9.2
12086004301,FL,Miami Beach,17,10.8,23.5,18.4,67.4,4.2,5.8,3.1,72,78.3,61.4,3,32.1,28.1,11.2,75.1,5.5,26.8,1.9,21,85,8.8,20.6,85.8,7,30.1,1.4,6.1
12086004303,FL,Miami Beach,30.1,13.2,20.2,23.3,68,3.8,6.6,4.5,69.9,67,50,5.1,23.8,21.2,17.9,57.4,8.2,31.2,2.6,33.2,83.2,12.7,26.2,82.5,11.2,34.2,2.4,14.6
12086004304,FL,Miami Beach,21.6,13.9,20.9,24,72.9,4.9,6,4.6,73.2,75.7,57.2,4.2,28.4,25.8,12.6,70.1,7.9,32.5,2.5,26.5,83.9,9.6,22.5,83.8,9.1,30.8,2.1,8.5
12086004403,FL,Miami Beach,28.6,18.1,17.8,28.9,77.3,5.9,6.6,6.8,74.2,74.8,54.9,6,24.2,21.3,15.6,61.1,11,35.7,3.4,34.7,82.2,11.3,24.8,81.3,12.2,32.4,3.3,14
12086004404,FL,Miami Beach,28.6,23.5,14.3,35.3,82.1,7.8,6.8,9.4,76.9,78,53.8,7.7,24.5,20.5,14.9,59.7,14,41.1,4.5,38.5,80.9,11.3,25,81.8,14.5,30.9,4.5,15.1
12086004405,FL,Miami Beach,32.7,16.7,17.6,28.7,74.4,4.8,6.7,6.4,72.2,69.1,50.3,6.1,22.1,19.2,17.1,55.8,11.3,36.4,3.4,37,82.3,12.5,27,82,13.1,33.5,3.2,15.5
12086004406,FL,Miami Beach,21.8,12.4,22.8,20,69,4.5,6.2,3.8,71.6,75.7,58.4,3.9,29.4,26.5,14.2,69.8,6.3,28.2,2.1,25.4,83.4,10.3,21.7,83.8,8.5,31.7,1.8,9.2
12086004500,FL,Miami Beach,17.9,20.9,16.5,30.3,81.2,7.7,6.4,7.3,77.5,84.1,61.6,6,29.5,25.1,12.6,70.8,10.6,37.7,3.4,28.9,82.9,9.4,21.7,83.1,11,28.9,3.2,9.5
12086000402,FL,Miami Gardens,31.4,25.7,11.6,45,82.8,5.8,10.1,8.7,82.3,72.9,46.7,10,16.8,15.9,23.4,44.1,18.6,38.7,5,47.9,86,16,37.4,82.7,18.2,43.6,7.1,32.6
12086000403,FL,Miami Gardens,30.4,24.7,12.1,42.9,82.1,5.6,10.3,7.9,82.2,73.7,48.2,9.6,17.2,18.1,23.3,46.1,17.7,37.6,4.6,46,85.2,15.9,37.2,82.9,17.4,43.7,6.4,30.1
12086000414,FL,Miami Gardens,30.1,25.4,11.8,44.7,82.6,5.7,10.8,8.3,82.7,72.9,48.7,10.1,17.4,16.5,24,45,18.1,37.9,4.8,46.3,85.7,16.5,37.4,82.2,17.9,44.2,6.9,32.2
12086000501,FL,Miami Gardens,33.7,17.7,14.6,31.6,75.6,4,9.3,5.8,77.4,66.8,47.3,7.1,18.5,17.9,20.4,48.9,13.1,33.7,3.5,42,85.3,15.7,32.6,81.6,14.7,40.2,4,23.9
12086000504,FL,Miami Gardens,36.2,24,12,41.5,80.7,5,10,8.3,79.2,70,43.9,10.1,16.4,16.1,24.3,42.2,18.5,39.9,4.8,49,85.2,17.1,37.9,81.6,19.3,42.5,6.2,29.4
12086009400,FL,Miami Gardens,30.3,21.1,14.1,38.4,80.3,5,9.4,6.7,80.3,72.4,52.2,7.7,19.5,20,20.5,51.8,15.1,37,3.8,41.6,85.4,14.5,33.7,82.3,15.1,40.9,4.7,21.5
12086009501,FL,Miami Gardens,28.5,19.6,14.1,36.6,77.7,4.3,10,5.6,80.4,71.8,49.2,7.6,19.8,19.8,23,49.8,13.6,33.7,3.5,41.1,86.1,15.7,35.6,83.2,14.9,43.6,4.4,23.4
12086009503,FL,Miami Gardens,27.1,22.3,13.5,40.5,81.4,5.3,9.8,6.8,82.1,75,53.9,8.1,19,20.1,21.3,52.2,15.5,36.3,3.9,41,86.2,14.4,34.8,82.8,15,42.4,5.1,22.8
12086009504,FL,Miami Gardens,26.3,22.2,13.7,40.5,81.3,5.3,9.9,6.5,82.3,75.7,54.3,8,19.8,20.7,21.5,52.9,15.1,35.9,3.8,40.4,86.4,14.5,34.7,82.8,14.9,42.9,5,22.8
12086009600,FL,Miami Gardens,29.1,23.9,13.1,39.2,80.8,5.6,10.2,7.9,81.2,75.8,48.9,9.6,19.7,19.1,23.4,48.4,16.3,36.2,4.3,43.8,84,15.9,35.4,82.1,17.2,42.9,5.8,26.1
12086009807,FL,Miami Gardens,20.2,20.3,15.3,37.7,81.5,5.9,8.5,5.8,82.8,80.2,59.7,6.1,25.8,26,15.8,64.3,12.6,34.9,3.2,32.5,85.1,11.3,30.3,84.4,11.7,39.2,3.8,13.9
12086009808,FL,Miami Gardens,24.3,31.2,9.5,49.8,88.3,9.6,8,11.4,85,84.1,58,9.6,23.3,22,13.8,59.6,20,46.8,5.4,42.1,83.2,10.5,29,81.5,16.2,34.4,6.5,17.1
12086009901,FL,Miami Gardens,26.1,17.2,15.5,33.6,75.8,4.3,9.4,4.7,79.9,72.2,53.9,6.1,21.8,21.3,20.1,55.7,11.2,31.3,3.1,36,86.1,14.1,32.4,83.9,12.5,41.9,3.5,18.6
12086009903,FL,Miami Gardens,20.6,20.5,14.9,38.6,81.7,5.5,9.1,5.7,83.4,79.3,60.5,6.3,22.3,24.2,17.1,62.2,13.4,34.2,3.3,33.4,87.3,11.9,31.9,84.2,12,40.8,4,15.6
12086009904,FL,Miami Gardens,29.6,17.6,15,33.7,75.1,3.8,10.2,5,79.7,69.2,50,7,18.6,19.2,23.2,49.3,12.3,31.2,3.2,40,86.7,16.1,34.8,82.8,14.1,43.8,4,24.1
12086009905,FL,Miami Gardens,22.9,20.1,15.1,39.3,80.9,5.2,9.3,5.7,82.6,75.8,57.5,6.6,22.3,23.3,18.9,59.2,13,35.1,3.2,35.6,86.4,12.9,31.9,83.2,12.6,41.4,4.1,18
12086009906,FL,Miami Gardens,24.5,20.2,15,38.2,80.1,5.1,9.6,5.8,81.9,75.5,55.8,7,21.6,22.8,20,57.4,13.2,35.1,3.3,37,86,13.6,32.3,82.7,13.4,41.7,4.1,18.4
12086010001,FL,Miami Gardens,32.3,22.8,12.8,40.6,80.9,5.2,9.8,7.4,80.7,72,50.2,8.8,18.1,18.5,22,47.5,16.7,38,4.3,44.8,85.3,15.4,35.9,82.6,16.6,41.9,5.5,25.9
12086010006,FL,Miami Gardens,33.1,20.4,14.2,35.9,79.7,5,8.7,6.7,78.5,73.5,51.1,7.4,19.7,19.8,19.2,52.1,14.9,37,3.8,42.2,84.8,14,32.9,82,15.1,39.4,4.4,20.8
12086010009,FL,Miami Gardens,35.3,21.6,13.7,37.6,80.6,5.5,8.2,7.7,78.4,73.4,50.4,7.7,20,19.4,18.4,51.7,16,40,4.1,44.1,83.6,13.6,32.3,81.7,15.8,37.9,4.5,19
12086010010,FL,Miami Gardens,32.9,18.9,15.1,33.8,78.3,4.8,8.5,6,78.1,72.7,52.2,6.6,20.4,20.9,18.4,54.3,13.4,35.8,3.5,40.3,84.5,13.5,31.4,82.3,14,38.7,3.8,18.8
12086010011,FL,Miami Gardens,33.1,21,13.1,37.6,77.6,4.4,10.5,6.4,79.7,68.7,47.1,8.8,17,17.6,25.3,43.5,15.2,34.9,4,45.9,85.5,17.5,37.6,82.6,16.9,44.4,5.2,28.1
12086010012,FL,Miami Gardens,24.5,17.1,16.1,33.9,77.4,4.3,9.2,4.5,80.6,74,55.6,5.8,22.1,23.1,18.7,59.2,11.3,32.2,2.9,34.6,86.5,13.2,31.3,83.5,11.9,41.2,3.3,16.4
12011091500,FL,Miramar,28.5,20,17,33.2,73.7,4.8,8.6,5.4,76.8,74.4,56.6,6.4,27.5,24.9,19,56.1,12.2,35.8,2.9,31.7,83.3,14.2,31.7,81.3,13.8,41.6,3.2,16.8
12011100801,FL,Miramar,31.3,22,14.3,35.6,72.9,4.5,10,6.3,77.4,70.8,49.7,8.5,23.7,21.6,24,44.7,14.3,35.3,3.6,37.6,83.7,17.7,37,82.2,17,45.4,4.5,25.3
12011110319,FL,Miramar,18.6,18.6,17.4,32.8,76.1,5,8,4.4,80.5,80.5,64.4,4.6,30.1,29.3,14,67,11.1,33,2.5,24.4,85.6,11,29,83.3,10.3,40.9,2.7,10.9
12011110320,FL,Miramar,25.4,17.7,16.3,31.2,71.1,4,9.2,4.2,78.6,74.2,57.8,5.5,25.5,24.3,19.3,54.7,11.2,30.3,2.7,30.1,85.6,14.4,33.7,83.6,12.4,44.5,3.1,17.3
12011110321,FL,Miramar,21.7,16.8,18.2,27,72.7,4.9,6.9,4.3,76.8,81.3,62.1,4.2,32.5,29.1,12,69.3,10,33.5,2.4,23.9,84.4,10.4,26.4,83.2,10.2,36.6,2.2,8.8
12011110322,FL,Miramar,24.3,14.1,19.1,24.3,68.4,3.9,6.9,3.5,75.3,77.5,61.4,3.6,29.8,27.8,12.6,66.6,8.9,30.2,2.2,24,84.7,10.8,27,83.8,9.6,37.8,1.9,8.7
12011110323,FL,Miramar,24.6,20.4,15.7,33.6,74.5,4.8,9.2,5,79.7,77,58.8,6.2,27.7,25,18.8,56,12.5,32.7,3,30.9,84.9,14.1,33.8,83.3,13.2,44,3.5,17.3
12011110324,FL,Miramar,19.7,14.6,19.4,24.4,70.6,4.4,6.5,3.5,76.2,81.5,63.7,3.5,32.9,31.5,11.3,71.6,8.6,31.2,2.1,21.7,84.2,9.7,24.9,83.1,8.8,36.6,1.8,7.1
12011110325,FL,Miramar,20.3,14.1,18.8,24.3,69.7,4.1,6.7,3.3,75.9,79.4,61.6,3.4,31.8,29.7,11.3,69.9,8.6,30.6,2.1,22.1,84.7,10,25.4,83.6,8.9,37,1.8,7.8
12011110342,FL,Miramar,21.4,12.7,20.3,22.4,65.4,3.4,7.3,2.8,75.2,76.8,61.9,3.4,30.1,29.1,13.4,66.6,7.5,26.5,2,21.9,85.4,11.2,27.2,84.5,8.7,39.4,1.7,8.8
12011110343,FL,Miramar,18.9,14.8,18.7,25.9,71.8,4.5,6.6,3.5,77.1,80.8,64.6,3.4,33.5,31.1,10.9,71.6,8.8,31.4,2.1,21.4,85,9.4,25,84.1,8.6,36.6,1.9,7.2
12011110402,FL,Miramar,23.1,21,16,37.1,76.6,5.1,8.9,5.3,80.7,76.9,60.6,6.1,27,26.4,17.9,58.6,13,35.3,3,29.9,84.8,13.2,32.9,82.6,12.8,43.5,3.5,16
12011110403,FL,Miramar,25.8,20.1,16.6,34.3,74.5,4.9,8.6,5.4,78.2,75.2,58.2,6.2,28,26.1,17.8,58,12.3,35.7,2.9,30.2,83.7,13.6,31.6,82.2,13.2,41.8,3.3,16
12011110404,FL,Miramar,28.7,21.1,15.6,33.7,74.3,4.8,8.9,5.7,77.9,75.8,54.8,6.9,25.9,23.9,19.9,53.2,13.4,35,3.2,33.7,83.4,14.7,33.5,81.6,14.7,43,3.7,19.2
12011110501,FL,Miramar,29.2,21.1,15.8,34.6,74.2,4.7,9.2,5.8,77.5,73.9,53.8,7.2,25.9,23.4,20.7,52.1,13.4,35.9,3.2,34,82.9,15.3,33.2,81,15,43.2,3.7,19.3
12011110502,FL,Miramar,23.9,21,15.7,36.4,75.8,5,9.1,5.4,80.2,76.7,59.3,6.3,27.6,25.8,18.3,57.3,13,35,3.1,30.4,84.9,13.7,33.3,83.1,13.2,43.3,3.6,16.3
12095010200,FL,Orlando,14.3,14.2,25.3,21.5,66.1,4.8,6.8,3.8,68.6,76.4,68,4.1,37.7,35,13.2,71.6,5.7,28.6,1.9,18.9,80.3,10.3,22.6,85.6,8.3,32.6,1.8,8.6
12095010300,FL,Orlando,17,26.7,16.6,35,80.4,9.6,7.1,8.6,75.6,81.2,66.7,7.4,33.8,29.6,12.3,67.5,10.6,38.7,3.7,27.6,78.6,10.2,23.3,84.5,12.6,30.7,4.2,13.1
12095010400,FL,Orlando,35.8,30.2,9.8,49,79.6,5.3,12.1,10.2,79.1,69.4,47.8,13.1,16.4,16.9,26.5,33.2,23.3,42.2,5.9,50.4,82.8,20.2,46.2,84.4,24.2,47.5,8.6,38.6
12095010500,FL,Orlando,35,30,11.1,51.5,80.1,5.4,11.6,10.4,79.5,71.1,50.5,12.8,17.2,17.9,27.8,34.4,23.4,42.9,5.4,48.9,83.2,19.1,46.4,83.9,23.2,48.4,8.3,38
12095010802,FL,Orlando,15.2,16.3,23.1,24.3,68,5.1,7.2,4.2,69.3,76.7,64.9,5,35.5,34.3,15.2,68.9,6.6,31.6,2.1,21.8,80.4,11.5,24.6,84.6,9.9,34.1,2,10.3
12095011000,FL,Orlando,17.2,15.6,22.3,23.9,66.7,4.6,7.2,4.2,69.1,75.2,63.6,4.9,33.1,30.9,15.1,66.4,7.1,30.9,2.2,22.9,81.1,11.8,26.2,85.4,10.2,34.5,2.1,10.3
12095011100,FL,Orlando,17.3,19.5,20.7,28.1,73,6.3,7.3,5.5,71.6,77.2,65.8,5.9,35.6,33.4,14.1,68.2,8.1,34.5,2.5,23.9,79.5,11.2,24.8,84.6,10.9,33,2.6,11.7
12095011200,FL,Orlando,12.9,20.7,21,29.6,75.2,7.2,6.8,5.8,73.2,82.2,69.7,5.5,38.5,36.4,12.5,73.5,8,36.2,2.5,21.3,79.3,9.8,23.6,85.2,10.1,31.6,2.5,8.9
12095011300,FL,Orlando,14.9,19.7,21.4,27.8,72,6.2,7.4,5.3,71.4,79.9,66,6,36.3,33.4,15.2,69.3,7.9,34.6,2.4,23,80,11.6,25.7,84.8,11.2,33.8,2.5,11.1
12095011600,FL,Orlando,30.8,27.7,12.7,43.4,77.8,5.5,11.1,8.9,76.4,71.4,52.5,11.8,20.3,21.1,25.8,40.2,18.6,40,4.7,43.7,82.2,18.6,40.9,83.6,21,44.8,6.6,32.5
12095011701,FL,Orlando,32.5,32,10.3,53.6,82.4,6.6,11.6,11,81.5,73,55.2,12.4,18.9,19.6,23.8,38.9,23.1,43.7,5.7,47.3,82.9,17.2,43.3,84.9,21.9,46.4,8.8,36.1
12095011702,FL,Orlando,28.4,27.7,11.8,48.2,80.4,5.6,11,8.5,80.7,74.5,56.4,10,20,20.9,22.4,43.7,19.7,39.5,4.7,42.1,83.9,16.3,42.1,85.3,19,46.3,6.8,30.4
12095012000,FL,Orlando,33.4,18.9,15.1,37.5,68.8,3,11.5,4.8,75.5,63.8,48,8.3,17.4,23.5,27.6,38.7,13.5,32.6,3.2,41.4,81.5,19.5,42.3,84.8,17.8,49,4.2,28.2
12095012401,FL,Orlando,25.1,18.7,16.3,33.1,69.9,4,9.9,4.8,75.5,70.8,56.8,6.8,26.9,26.5,20.6,51.6,11.2,31.8,2.9,33.2,82.4,15.6,36.3,85.3,14.2,43.7,3.4,20
12095012402,FL,Orlando,28.2,21,15.8,35.1,72.6,4.9,9.7,6.3,74.9,69.3,57.6,7.8,26.8,24.7,20.1,50.2,12.4,35.5,3.3,35.3,81.1,15.7,34.7,83.8,15.3,41.6,4,21.3
12095012403,FL,Orlando,27.8,23.7,14.4,40.6,75.7,5.1,10.1,7,76.7,72.8,56.4,8.9,25.4,24.7,22.2,48.4,14.8,38,3.6,37.8,80.7,16,37.7,84.2,17.1,43.6,4.7,23.8
12095012500,FL,Orlando,14.8,24.2,19.1,33.2,77.2,7.8,7.5,7.3,74,81.9,65.9,7.4,36.2,35.3,15.2,68.8,9.7,39.2,2.9,25.5,78.8,11.4,25.4,83.1,12.6,32.7,3.3,12.5
12095012600,FL,Orlando,12.8,19.7,21.3,25.5,72.5,6.4,7.3,5.1,72.1,83.1,67.3,5.6,38,35.9,13.7,72.3,7.5,33.3,2.3,21.3,80.4,10.7,24.3,85.2,10.4,32.3,2.4,9.7
12095012701,FL,Orlando,11.7,16.2,23.7,23.4,69.4,5.6,6.9,3.9,70.9,80.3,69.5,4.3,39.6,37.6,12.1,75.7,5.9,31.1,1.9,18,80.9,9.9,22.4,85.7,8.5,31.8,1.8,7.5
12095012800,FL,Orlando,9.7,22.8,19.4,31.1,77.8,8.5,6.8,6.2,75.7,87.2,71.5,5.5,40.6,38.5,10.5,78.1,8.1,38,2.5,19.4,81.3,8.8,22.2,85.6,9.8,29.6,2.6,7.3
12095012900,FL,Orlando,12.8,16.7,23.2,24.3,70.9,5.9,6.8,4.3,71.5,80.7,69,4.4,38.7,37,11.9,74.8,6.5,31.5,2,19,80.3,9.7,22.5,85.2,8.8,32.1,2,7.8
12095013201,FL,Orlando,36.4,20.6,15.7,33.4,74.3,5.1,7.3,6.9,71.7,70.8,54.9,6.8,25,25.8,15.3,52.5,14,40.1,3.5,37.6,78.5,13.2,32.1,82.6,15.4,36.8,3.4,16.8
12095013300,FL,Orlando,28.7,25.1,16.1,35,76.6,6.6,8.1,8.4,72.5,76.2,57.7,9,27.9,26.1,18,54.8,13.7,40.7,3.8,36,78.2,14,30.9,82.3,16.8,35.9,4.2,19.4
12095013402,FL,Orlando,34.5,27.4,14.6,39.7,78.8,7.2,8.2,10,73.9,77.4,59.4,10,27.2,26.6,18.2,52.6,16.5,44.5,4.1,38.3,77.9,13.8,33.2,82,18.1,36.2,4.7,19.5
12095013403,FL,Orlando,36.7,20.8,16.6,32.1,72.1,5,8.1,7,69.7,68.8,51.9,7.9,25.6,23.2,18.7,49.3,12.7,38.3,3.5,38.4,78.7,15,32.5,82.8,16.6,37.5,3.7,22.2
12095013405,FL,Orlando,32.6,20.1,16.9,31.9,71.2,4.8,8.3,6.1,70.1,68,54.1,7.5,26.3,25.8,18.8,51.3,11.8,38,3.3,36.3,78.7,15.2,32.4,83,15.7,38.1,3.3,19.2
12095013406,FL,Orlando,36.8,20.3,16.9,32,72.4,4.9,7.8,6.8,70,69.1,54.1,7.3,25.4,24.1,17.6,50.5,13,38.5,3.5,37.8,78.8,14.4,32.2,82.5,16,37.5,3.5,19.9
12095013503,FL,Orlando,36.7,16.2,16.7,27.3,65.1,3.3,8.7,4.8,68.2,62.3,49,6.5,22.2,21.1,19.4,45.8,10.9,33,3.1,37.5,81.2,16.6,34.3,84,15.4,39.4,3,21.4
12095013505,FL,Orlando,29.8,30.2,13,41.7,80.9,8.2,8.2,10.8,75.3,77,58.4,10.9,28.3,25.7,17,52.8,16.4,45.4,4.6,39.2,78.5,13.7,31.7,82.4,18.6,35.3,5.5,22
12095013507,FL,Orlando,28.1,12.3,21.1,22.3,60.2,3,7.4,3.3,67.2,65.6,56.2,4.3,28.2,26.1,15.9,57.3,7.3,28.4,2.1,28,82.1,13.3,29.2,84.9,10.8,37.2,1.8,13.2
12095013508,FL,Orlando,40.1,15,18.4,25.9,61.6,3,8.5,4.2,66,60.8,47.3,6.4,24.2,22.7,21,44.8,9.9,32.4,2.8,38,80.2,17,33.9,82.3,15.4,40,2.6,20.9
12095013509,FL,Orlando,25.8,27.6,14.6,37,79.4,7.9,7.9,9.4,74.8,79.4,60.3,9.4,30.8,28.1,16.4,56.7,14.3,41.5,4.1,34.9,78.4,13,30.4,83.8,16.3,34.8,4.6,18.1
12095013510,FL,Orlando,32.3,16.4,19.1,27.5,66.4,3.8,7.9,4.8,68.6,65.4,54.6,6.1,26.1,25.6,18.6,51.9,9.8,33.8,2.7,33.9,80.2,14.8,31.7,82.9,13.7,38.5,2.6,17.2
12095013511,FL,Orlando,45.6,14.9,15.5,24.3,62.2,2.8,8.9,4.4,66.7,61.8,48.4,6,20.5,22.2,19,42.7,11.2,32,3,41.8,78,17.7,35.4,84.4,16.5,39.6,2.6,22.8
12095013512,FL,Orlando,37.1,15.1,17.2,26,63.7,3.2,8,4.4,67.7,63.2,49.8,5.7,23.4,21.7,17.7,48.2,10.3,32.6,2.9,36.3,81.7,15.6,33.9,84.1,14.6,38.7,2.6,17.9
12095013603,FL,Orlando,25.6,22.4,17.8,31.2,74.9,6.4,7.8,6.9,72.1,75.9,61.4,7.5,31.3,29.6,16.4,59.6,11.1,37.5,3.2,31.5,78.4,12.9,28.3,82.8,14.1,35.1,3.4,16.1
12095013604,FL,Orlando,21.7,18.5,20.1,29.2,71.7,5.2,7.7,5.1,71.2,73.9,62.2,5.9,31.9,31.5,15.7,63.9,9.2,35.8,2.5,27.2,79.8,12.5,27.5,83.5,12.1,35.5,2.5,12.3
12095013605,FL,Orlando,27.1,13,21.1,22.8,61.8,3.2,7.7,3.2,68.3,67.1,58,4.6,26,28.9,16.3,58.4,7.3,28.8,2.1,28,81.1,13.5,29.1,84.4,11,37.4,1.9,13
12095013606,FL,Orlando,31.3,18.2,18,29.6,68.3,4.3,8,5.1,68.9,68,54.3,6.8,26.6,26.4,19.4,52.9,10.2,35.9,2.8,34.6,79.9,14.9,31.7,83.3,14.7,38.8,2.8,19
12095013607,FL,Orlando,24.3,17.7,20.2,27.4,70.3,5.1,7.4,4.8,71.6,75.6,63.7,5.5,31.6,31.9,14.9,63.8,9.1,33.6,2.5,27.5,79.6,11.9,28.4,83.9,11.7,35.9,2.4,11.8
12095013701,FL,Orlando,28.7,16.5,19.6,25.9,65.9,3.9,8.4,4.4,68.7,67.3,55,6.3,28.1,27.4,18.9,54.9,8.8,32.4,2.5,31.4,80,15.1,30.5,82.6,13.4,38,2.5,17.8
12095013702,FL,Orlando,26.4,19,18.2,29.5,71,4.8,8,5.6,70.6,71.8,57.3,6.6,28.2,27.5,17.3,56.6,10.5,35.5,2.9,31.6,80.5,13.9,30.8,83.9,13.9,37.1,3,16.1
12095013803,FL,Orlando,15.7,21.2,20.1,29.9,75.8,6.7,7.3,5.7,73.6,82.3,66.8,6,35.9,36.9,13.8,71.5,9.2,37.7,2.5,24,81,10.8,24.5,83.6,11.3,32.9,2.5,9.4
12095013900,FL,Orlando,16.5,24,18,32.9,77.1,7.6,7.7,7,74.7,81.8,66.7,7.3,35.5,33.7,14.6,67.7,10.1,38.1,3,25.8,79.8,11.4,26.5,84.3,12.6,33.4,3.3,12.3
12095014000,FL,Orlando,11,27.5,16.2,36.2,81.2,9.8,7,8,77.9,88,72.8,7,38.9,36.2,10.9,75.3,10.6,41.9,3.2,23.2,79.4,9.1,23.5,84.8,11.7,29.2,3.4,8.9
12095014400,FL,Orlando,19.1,22.6,20.1,30.8,73,6.2,8.2,6.8,70.8,77.1,63.2,8.2,30.7,31.3,19.6,60.9,9.9,37.3,2.9,28.3,77.7,13.9,28.4,81.9,14.2,36.3,3.3,14.8
12095014504,FL,Orlando,24,9.1,24.9,15.7,50.2,2.2,7.9,2.1,65.1,64.7,57.5,3.8,28.9,27.8,17.9,58.8,4.5,20.9,1.5,24,81.5,14,25.4,82.6,9,37.1,1.3,13.1
12095014601,FL,Orlando,34,21.6,13.4,39.2,72,3.7,11.6,6,76.2,64.8,50.9,9.2,18.4,19.8,26.2,38,15.4,34.5,3.9,43.1,83.2,19.6,42.6,84.3,18.8,48,5.2,33.6
12095014605,FL,Orlando,27.7,30.1,11.4,51.4,82.5,6.4,11,9.3,82.1,76.3,59.2,10.5,21,22.1,21.3,45.2,21.3,41.8,5,42.3,83.5,15.5,41.8,85.2,19.2,45.6,7.3,28.7
12095014606,FL,Orlando,28.2,14.6,19.8,24.5,62.3,3.3,8.6,3.9,68.7,66.2,53.3,5.8,26.8,24.8,20,52,8.3,28.6,2.4,31.1,80.7,15.5,31.6,83.5,12.9,40.3,2.5,19.8
12095014607,FL,Orlando,22.6,14.3,21.4,24.3,64.7,3.8,7.8,3.7,69.5,70,60.9,4.9,31.8,30.8,16,62.1,7.4,30.1,2.1,25.5,81.2,12.9,27.4,83.9,10.7,36.8,2,12.9
12095014608,FL,Orlando,27.9,21.1,16.2,37.4,74.3,4.4,10.3,5.8,75.4,68.2,57.8,7.9,21.8,23.6,21.7,48.2,13.9,34.8,3.4,36,82.9,16.2,36.8,83.7,15.7,43.7,4.5,25.7
12095014609,FL,Orlando,24.2,14.3,19.9,26.8,65.3,3.2,8.9,3.4,71.9,67,60.5,5,24.9,26.5,18.3,56.1,8.4,27.9,2.3,28.2,83.5,14.4,31.9,84.4,11.4,41.1,2.4,17.6
12095014702,FL,Orlando,24.4,11.9,22.9,21.6,59.5,3,8.3,2.8,69,67.1,60,4.3,28.7,30.1,18.1,59.9,6.2,25.8,1.8,25.9,80.9,13.7,27.9,83,10,39.1,1.7,13.8
12095014703,FL,Orlando,22.6,10.4,23,18.7,54.8,2.5,8.1,2.3,67.9,67.1,56.6,3.8,29.5,29.2,16.5,60.7,5.5,23.1,1.7,23.7,80.8,13.6,28,84.7,9.4,38.5,1.5,13.6
12095014704,FL,Orlando,19.4,11.4,23.4,19.8,59.5,3.2,7.5,2.6,68,70.1,62.2,3.8,32.2,32.6,15,65.7,5.5,25.9,1.7,22,81.3,12.1,24.9,84.3,8.8,36.3,1.5,10
12095014807,FL,Orlando,16.7,17.1,19.8,26.5,71.4,4.9,7.4,4.4,72.3,79.1,64.3,5.1,33.9,34.3,14.1,68.6,8.4,33.3,2.2,23.8,80.6,11.2,24.9,83,10.5,35.8,2.2,9.9
