Tract,County,Acute.Bronchitis...Bronchiolitis,Alzheimers.Disease,Anemias,Aortic.Aneurysm...Dissection,Appendix.Diseases,Atherosclerosis,Cerebrovascular.Diseases,Cholelithiasis...Other.Gallbladder.Disorders,Chronic.Liver.Disease...Cirrhosis,Chronic.Lower.Respiratory.Disease,Congenital.Malformations,Diabetes.Mellitus,Essen.Hypertension...Hypertensive.Renal.Dis,Female.Pelvic.Organs.Inflammatory.Diseases,Heart.Diseases,Hernia,Homicide,Hyperplasia.of.Prostate,In.Situ..Benign..Uncertain.and.Unknown.Behavior.Neoplasms,Influenza...Pneumonia,Kidney.Infections,Legal.Intervention,Malaria,Malignant.Neoplasm.or.Cancer,Medical...Surgical.Care.Complications,Meningitis,Meningococcal.Infection,Nephritis..Nephrotic.Syndrome..Nephrosis,Nutritional.Deficiencies,Other.Non.rankable.Cause.of.Death,Parkinsons.Disease,Peptic.Ulcer,Perinatal.Period.Conditions,Pneumoconiosis...Chemical.Effects,Pneumonitis.Due.To.Solids...Liquids,Pregnancy..Childbirth.and.the.Puerperium,Salmonella.Infections,Septicemia,Syphilis,Tuberculosis,Unintentional.Injury,Viral.Hepatitis
12127082510,Volusia,0,59.56,2.71,5.41,0,0,67.68,0,24.36,78.51,2.71,29.78,27.07,0,235.52,0,8.12,0,5.41,8.12,0,0,0,235.52,0,0,0,8.12,0,113.7,2.71,5.41,0,0,5.41,0,0,13.54,0,0,46.02,0
12127082511,Volusia,0,31.85,0,7.96,0,0,51.75,3.98,35.83,63.69,0,19.9,7.96,0,199.04,0,0,0,7.96,0,0,0,0,214.97,0,0,0,15.92,0,115.45,0,3.98,0,0,0,0,0,3.98,0,0,35.83,0
12127082604,Volusia,0,48.23,0,0,0,0,52.25,0,20.1,60.29,0,12.06,12.06,0,168.81,0,0,0,8.04,4.02,0,0,0,188.91,0,0,0,12.06,0,104.5,4.02,0,0,4.02,4.02,0,0,20.1,0,0,52.25,4.02
12127082605,Volusia,0,59,5.9,2.95,0,2.95,70.8,0,8.85,59,0,20.65,20.65,0,247.79,2.95,0,0,8.85,14.75,0,0,0,188.79,0,0,0,8.85,0,129.79,11.8,2.95,0,0,2.95,0,0,17.7,0,0,41.3,0
12127082606,Volusia,0,22.24,0,0,0,0,31.77,0,9.53,19.06,0,9.53,9.53,0,146.12,0,0,0,9.53,3.18,0,0,0,184.24,0,0,0,3.18,0,98.48,9.53,0,0,0,3.18,0,0,0,0,0,22.24,0
12127082607,Volusia,0,43.71,0,0,0,4.37,39.34,0,8.74,30.59,0,8.74,4.37,0,144.23,0,4.37,0,13.11,8.74,0,0,0,205.42,0,0,0,13.11,0,100.52,8.74,0,0,0,0,0,0,4.37,0,0,48.08,4.37
12127082701,Volusia,0,15.66,5.22,5.22,0,0,57.41,0,10.44,36.53,0,10.44,0,0,120.04,0,0,0,5.22,0,0,0,0,172.23,0,0,0,10.44,0,99.16,20.88,0,0,0,0,0,0,26.1,0,0,15.66,0
12127082703,Volusia,0,37.81,0,3.44,0,0,72.19,0,30.94,51.56,0,20.63,3.44,0,161.57,0,0,0,6.88,3.44,0,0,0,171.88,0,0,0,17.19,3.44,99.69,20.63,0,0,0,0,0,0,6.88,0,0,27.5,0
12127082704,Volusia,0,8.76,4.38,4.38,0,0,26.29,0,0,48.2,0,13.15,17.53,0,127.08,0,0,0,8.76,8.76,0,0,0,127.08,0,0,0,13.15,0,105.17,0,0,0,0,0,0,0,0,0,0,17.53,0
12127082705,Volusia,0,67.37,0,8.42,0,0,54.74,0,25.26,130.53,4.21,117.89,25.26,0,282.11,0,0,0,4.21,0,0,4.21,0,210.53,0,0,0,8.42,4.21,147.37,21.05,0,4.21,0,4.21,0,0,8.42,0,0,50.53,0
12127082801,Volusia,3.85,15.38,0,3.85,0,0,65.38,0,19.23,46.15,0,26.92,11.54,0,165.38,0,0,0,0,11.54,0,0,0,153.85,0,0,0,7.69,3.85,88.46,11.54,0,0,0,0,0,0,0,0,3.85,38.46,3.85
12127082802,Volusia,0,31.08,2.59,2.59,2.59,2.59,62.16,0,12.95,82.88,0,41.44,15.54,0,199.43,0,5.18,0,5.18,2.59,0,0,0,160.58,2.59,0,0,12.95,0,116.55,15.54,0,2.59,0,12.95,0,0,12.95,0,0,46.62,0
12127082902,Volusia,0,24.44,1.75,8.73,0,3.49,48.88,1.75,8.73,66.34,0,22.7,6.98,0,160.61,0,1.75,0,3.49,10.47,0,0,0,151.89,0,0,0,13.97,0,76.82,10.47,0,0,0,0,0,0,8.73,0,0,17.46,1.75
12127082903,Volusia,0,27.84,0,2.14,0,0,59.97,0,2.14,51.4,2.14,29.99,8.57,0,169.2,0,2.14,0,0,8.57,0,0,0,130.65,0,0,0,12.85,0,100.66,4.28,0,2.14,0,0,0,0,4.28,0,0,36.41,6.43
12127082904,Volusia,0,57.78,3.98,3.98,0,1.99,75.71,0,7.97,63.76,0,31.88,9.96,0,235.11,0,0,1.99,9.96,25.9,0,0,0,229.13,1.99,0,0,7.97,1.99,147.44,11.95,0,0,0,3.98,0,0,1.99,0,0,31.88,1.99
12127083003,Volusia,0,34.35,1.64,6.54,0,0,49.08,1.64,22.9,71.98,0,35.99,8.18,0,209.39,0,0,0,3.27,21.27,0,0,0,217.57,0,0,0,9.82,1.64,125.96,9.82,1.64,0,0,6.54,0,0,9.82,0,0,39.26,0
12127083005,Volusia,0,33.15,2.76,5.52,0,0,66.3,5.52,5.52,88.4,0,22.1,8.29,0,193.37,5.52,2.76,0,0,19.34,0,0,0,196.13,0,0,0,11.05,0,135.36,13.81,0,0,0,2.76,0,0,13.81,0,0,35.91,0
12127083006,Volusia,0,20.66,1.59,3.18,0,0,44.49,0,12.71,65.15,3.18,23.84,1.59,0,163.67,0,1.59,0,4.77,14.3,0,0,0,165.26,1.59,0,0,12.71,0,65.15,6.36,1.59,1.59,0,1.59,0,0,7.95,0,0,30.19,1.59
12127083007,Volusia,0,11.81,1.97,0,0,0,25.58,1.97,9.84,57.06,0,13.77,1.97,0,78.71,0,1.97,0,0,9.84,0,0,0,102.32,0,0,0,3.94,0,51.16,3.94,0,0,0,5.9,0,0,5.9,0,0,21.65,1.97
12127083008,Volusia,0,24.27,0,3.47,0,0,41.61,0,34.67,128.29,0,38.14,13.87,0,218.45,0,0,0,3.47,17.34,0,0,0,249.65,0,0,0,20.8,0,138.7,6.93,0,0,0,0,0,0,6.93,0,0,58.95,6.93
12127083009,Volusia,0,30.19,0,0,0,0,63.12,0,16.47,76.84,0,13.72,8.23,0,172.89,0,0,0,2.74,8.23,0,0,0,183.86,2.74,0,0,8.23,0,109.77,2.74,0,0,0,2.74,0,0,8.23,0,0,41.16,0
12127083203,Volusia,0,18.82,0,2.69,0,0,26.88,0,10.75,29.57,0,8.06,4.03,0,107.53,0,1.34,0,1.34,4.03,0,0,0,125,1.34,0,0,1.34,1.34,75.27,9.41,0,0,0,2.69,0,0,4.03,0,0,30.91,0
12127083205,Volusia,0,22.61,0,0,0,0,39.57,0,0,14.13,2.83,5.65,8.48,0,104.58,0,0,0,0,0,0,0,0,93.27,0,0,0,11.31,0,48.05,14.13,0,0,0,0,0,0,8.48,0,0,14.13,0
12127083206,Volusia,0,0,3.29,0,0,0,0,0,13.15,9.86,0,3.29,0,0,52.6,0,9.86,0,0,3.29,0,0,0,19.72,0,0,0,0,0,26.3,0,0,0,0,3.29,0,0,0,0,0,13.15,0
12127083207,Volusia,0,16.18,2.7,5.39,0,0,25.62,2.7,9.44,41.81,0,12.14,4.05,0,138.91,0,1.35,0,9.44,0,0,0,0,122.72,0,0,0,14.83,0,74.17,12.14,0,1.35,0,0,0,0,8.09,0,0,25.62,1.35
12127083208,Volusia,0,25.52,0,3.99,0,1.6,25.52,0.8,3.99,31.11,1.6,13.56,7.18,0,99.7,0.8,3.99,0,4.79,12.76,0,0,0,139.58,0,0,0,7.98,0.8,74.17,11.96,1.6,0,0,0.8,0,0,8.77,0,0,19.14,0
12127083209,Volusia,0,17.89,0,1.63,0,1.63,30.9,0,4.88,29.28,1.63,8.13,1.63,0,108.98,0,3.25,0,1.63,6.51,0,0,0,105.73,0,0,0,4.88,0,56.93,4.88,0,0,0,1.63,0,0,3.25,0,0,27.65,3.25
12127090101,Volusia,0,25.44,0,2.54,2.54,0,15.26,0,10.18,50.88,0,10.18,5.09,0,114.47,0,2.54,0,5.09,5.09,0,0,0,124.65,0,0,0,20.35,0,81.4,2.54,0,0,0,5.09,0,0,7.63,0,0,66.14,0
12127090102,Volusia,0,8.31,2.77,0,0,2.77,8.31,0,8.31,24.94,0,16.63,11.08,0,99.75,0,0,0,0,11.08,0,0,0,96.98,0,0,0,8.31,0,52.65,2.77,0,2.77,0,2.77,0,0,11.08,0,0,27.71,0
12127090202,Volusia,0,54.88,0,5.78,0,1.44,38.99,0,13,41.88,0,17.33,10.11,0,129.98,0,0,0,8.67,8.67,0,0,0,164.64,0,0,0,17.33,0,121.32,8.67,0,1.44,0,1.44,0,0,18.78,0,0,20.22,2.89
12127090203,Volusia,0,20.39,1.85,3.71,0,0,25.95,0,1.85,64.87,1.85,9.27,5.56,0,133.46,0,3.71,0,5.56,7.41,0,0,0,129.75,0,0,0,9.27,0,74.14,1.85,0,0,0,0,0,0,7.41,0,0,27.8,0
12127090204,Volusia,0,36.21,0,1.29,0,1.29,29.75,0,7.76,38.8,3.88,12.93,12.93,0,109.93,1.29,5.17,0,7.76,5.17,0,0,0,126.75,2.59,0,0,11.64,0,72.43,3.88,0,0,0,1.29,0,0,3.88,0,0,23.28,3.88
12127090303,Volusia,0,39.8,0,0,0,0,47.03,0,7.24,57.89,0,18.09,7.24,0,206.22,0,3.62,0,7.24,18.09,0,0,0,217.08,7.24,0,0,18.09,0,86.83,3.62,0,0,0,0,0,0,10.85,0,0,36.18,0
12127090304,Volusia,0,34,2.12,4.25,0,0,40.37,0,6.37,38.25,0,8.5,2.12,0,121.12,0,0,0,4.25,10.62,0,0,0,89.25,0,0,0,10.62,0,76.5,2.12,2.12,2.12,0,4.25,0,0,6.37,0,0,23.37,2.12
12127090305,Volusia,0,16.13,0,8.06,0,0,26.88,0,8.06,59.14,2.69,2.69,0,0,91.4,0,5.38,0,0,10.75,0,0,0,75.27,0,0,0,5.38,0,61.83,2.69,0,2.69,0,0,0,0,2.69,0,0,37.63,0
12127090306,Volusia,0,53.45,0,3.82,0,0,32.45,0,9.54,15.27,1.91,11.45,1.91,0,101.16,0,0,0,3.82,13.36,0,0,0,143.16,0,0,0,3.82,0,45.81,5.73,0,0,0,7.64,0,0,5.73,0,0,19.09,0
12127090307,Volusia,0,25.6,3.2,6.4,0,0,17.6,0,16,30.4,3.2,12.8,6.4,0,126.38,0,3.2,0,1.6,8,0,0,0,123.18,0,0,0,4.8,0,60.79,6.4,1.6,1.6,0,0,0,0,8,0,0,17.6,0
12127090400,Volusia,0,58.75,0,0,0,0,48.07,3.56,7.12,56.97,1.78,12.46,8.9,0,169.13,0,1.78,0,0,17.8,0,0,0,138.86,0,0,0,7.12,1.78,85.45,5.34,0,0,0,12.46,0,0,12.46,0,0,21.36,0
12127090500,Volusia,0,50.82,16.94,0,0,0,67.76,0,5.65,101.64,0,22.59,33.88,0,502.54,0,0,0,11.29,5.65,0,0,0,186.34,0,0,0,39.53,0,220.21,50.82,5.65,0,0,11.29,0,0,39.53,0,0,56.47,0
12127090600,Volusia,0,60.17,3.01,1.5,0,1.5,57.16,1.5,6.02,54.15,3.01,19.55,7.52,0,218.11,0,9.03,0,4.51,19.55,0,0,0,120.34,0,0,0,37.61,0,139.89,13.54,1.5,4.51,0,9.03,0,0,24.07,0,0,27.08,3.01
12127090701,Volusia,0,30.51,1.79,3.59,0,0,16.15,0,8.97,50.25,3.59,16.15,1.79,0,114.86,0,0,0,0,7.18,0,1.79,0,138.19,0,0,0,10.77,1.79,71.79,3.59,0,0,1.79,3.59,0,0,16.15,0,0,21.54,0
12127090702,Volusia,0,55.5,4.11,4.11,0,0,53.44,2.06,8.22,57.55,0,30.83,22.61,0,236.38,2.06,2.06,0,10.28,18.5,0,0,0,139.77,6.17,0,0,28.78,4.11,148,12.33,0,0,0,2.06,0,0,16.44,0,0,18.5,0
12127090803,Volusia,0,18.1,0,0,0,0,16.09,0,12.07,28.16,2.01,16.09,6.03,0,70.39,0,0,0,0,6.03,0,0,0,94.53,0,0,0,4.02,0,48.27,6.03,0,0,0,0,0,0,4.02,0,0,14.08,0
12127090804,Volusia,0,13.35,1.21,2.43,0,1.21,24.27,0,9.71,40.05,1.21,19.42,7.28,0,120.16,1.21,2.43,0,1.21,3.64,0,0,0,95.89,0,0,0,6.07,0,55.83,8.5,0,1.21,0,1.21,0,0,1.21,0,0,26.7,1.21
12127090805,Volusia,0,60.5,1.73,5.19,0,32.84,53.59,1.73,10.37,79.52,1.73,46.67,32.84,0,302.51,1.73,5.19,0,12.1,34.57,0,0,0,240.28,0,0,0,15.56,0,197.06,10.37,0,0,0,5.19,0,0,15.56,0,0,43.22,0
12127090806,Volusia,0,24.44,0,2.22,0,4.44,15.56,0,8.89,60,0,20,15.56,0,231.11,0,0,0,4.44,11.11,0,0,0,162.22,0,0,0,24.44,2.22,88.89,4.44,2.22,4.44,0,6.67,0,0,8.89,0,0,33.33,2.22
12127090902,Volusia,0,22.26,0.97,0.97,0,1.94,22.26,0,10.65,31.94,1.94,19.36,6.78,0,111.32,0,0,0,6.78,5.81,0,0,0,120.03,1.94,0,0,10.65,0,81.31,9.68,0.97,1.94,0,2.9,0,0,6.78,0,0,21.3,1.94
12127090903,Volusia,0,36.77,0,2.3,0,2.3,57.46,0,9.19,59.76,2.3,27.58,9.19,0,190.76,0,4.6,2.3,9.19,27.58,0,0,0,186.16,0,0,0,11.49,2.3,144.79,16.09,2.3,2.3,0,2.3,0,0,4.6,0,0,20.68,2.3
12127090904,Volusia,0,14.56,5.46,5.46,0,0,23.67,0,0,40.05,1.82,14.56,7.28,0,125.61,0,0,0,3.64,3.64,0,0,0,116.51,1.82,0,0,9.1,0,85.56,3.64,0,0,0,1.82,0,0,9.1,0,0,9.1,1.82
12127091001,Volusia,0,22.4,1.72,3.45,0,0,18.95,0,3.45,31.01,0,13.78,5.17,0,105.1,0,1.72,0,5.17,6.89,0,0,0,130.94,0,0,0,10.34,0,74.09,6.89,0,0,0,1.72,0,0,15.51,0,0,22.4,1.72
12127091005,Volusia,0,4.3,0,4.3,0,0,51.55,0,17.18,17.18,0,34.36,0,0,107.39,0,0,0,0,4.3,0,0,0,128.87,0,0,0,21.48,0,51.55,0,0,4.3,0,0,0,0,8.59,0,0,51.55,0
12127091013,Volusia,0,20.06,1.34,1.34,0,0,21.4,0,4.01,28.09,2.67,12.04,6.69,0,101.65,0,4.01,0,1.34,6.69,0,0,0,96.3,1.34,0,0,10.7,0,53.5,2.67,0,1.34,0,1.34,0,0,6.69,0,0,26.75,4.01
12127091015,Volusia,0,22.49,2.25,2.25,0,2.25,33.74,0,15.74,24.74,0,24.74,2.25,0,175.44,0,4.5,0,2.25,11.25,0,0,0,139.45,0,0,0,9,0,78.72,0,4.5,0,0,6.75,0,0,9,0,0,26.99,4.5
12127091016,Volusia,0,20.88,0,0,0,3.48,24.36,3.48,12.18,36.53,1.74,19.14,3.48,0,132.22,0,0,0,1.74,6.96,0,0,0,146.14,0,0,0,13.92,0,85.25,6.96,0,0,0,0,0,0,8.7,0,0,19.14,1.74
12127091017,Volusia,0,36.05,0,0,0,2.57,25.75,0,10.3,23.17,2.57,12.87,5.15,0,92.69,0,2.57,0,0,15.45,0,0,0,121.01,0,0,0,2.57,2.57,64.37,2.57,2.57,0,0,0,0,0,5.15,0,0,15.45,2.57
12127091018,Volusia,0,12.72,0,1.27,0,0,20.35,1.27,3.82,31.8,0,8.9,10.18,0,95.41,0,2.54,0,1.27,8.9,0,0,0,69.97,0,1.27,0,5.09,0,69.97,3.82,0,0,0,1.27,0,0,8.9,0,0,27.99,1.27
12127091019,Volusia,0,13.61,3.89,0,0,0,7.78,0,3.89,42.78,0,19.44,9.72,0,124.44,0,3.89,0,1.94,9.72,0,0,0,75.83,1.94,0,0,7.78,0,44.72,5.83,1.94,0,0,0,0,0,3.89,0,0,27.22,1.94
12127091020,Volusia,0,15.93,4.78,0,0,0,14.34,0,6.37,11.15,1.59,20.71,3.19,0,82.84,1.59,1.59,0,1.59,6.37,0,0,0,79.66,3.19,0,0,7.97,1.59,47.79,1.59,0,4.78,0,6.37,0,0,7.97,0,0,15.93,0
12127091021,Volusia,0,8.35,0,4.18,0,4.18,16.71,0,0,29.24,0,12.53,4.18,0,79.37,0,0,0,0,8.35,0,0,0,83.54,4.18,0,0,4.18,0,58.48,4.18,0,4.18,0,8.35,0,0,0,0,0,8.35,4.18
12127091022,Volusia,0,22.91,0,1.21,0,0,24.12,1.21,7.24,20.5,0,18.09,6.03,0,131.44,0,0,0,4.82,7.24,0,0,0,104.91,1.21,0,0,8.44,0,67.53,0,1.21,0,0,2.41,0,0,8.44,0,0,16.88,1.21
12127091023,Volusia,0,13.08,0,0,0,0,26.15,0,9.81,45.77,0,9.81,3.27,0,111.15,0,0,0,0,9.81,0,0,0,130.76,0,0,0,6.54,0,68.65,0,0,3.27,0,9.81,0,0,13.08,0,0,29.42,3.27
12127091024,Volusia,0,12.79,2.56,0,0,0,12.79,0,2.56,24.3,0,16.62,7.67,0,98.47,0,5.12,1.28,2.56,7.67,0,0,0,76.73,0,1.28,0,8.95,1.28,48.59,3.84,1.28,0,0,0,0,0,15.35,0,0,11.51,1.28
12127091025,Volusia,0,23.34,0,0,0,0,19.1,0,8.49,23.34,4.24,16.98,6.37,0,61.54,0,2.12,0,2.12,8.49,0,0,0,95.5,0,0,0,6.37,0,46.69,6.37,0,6.37,0,6.37,2.12,0,4.24,0,0,12.73,0
12127091026,Volusia,0,20.6,0,0,0,2.94,13.24,0,7.36,33.84,0,14.71,11.77,0,108.87,1.47,0,0,2.94,10.3,0,0,0,88.27,1.47,0,0,10.3,0,45.61,5.88,1.47,1.47,0,5.88,0,0,11.77,0,0,20.6,0
12127091027,Volusia,0,20.12,0,1.34,0,1.34,25.48,0,5.36,30.85,1.34,14.75,16.09,0,150.21,0,1.34,0,1.34,9.39,0,0,0,118.03,1.34,0,0,8.05,0,52.31,2.68,0,2.68,0,4.02,0,0,5.36,0,0,30.85,1.34
12127091028,Volusia,0,24.85,4.14,0,0,0,22.78,4.14,12.42,22.78,0,14.5,6.21,0,97.33,2.07,6.21,0,2.07,8.28,0,0,0,93.19,2.07,0,0,6.21,0,55.91,6.21,0,4.14,0,4.14,0,0,12.42,0,0,22.78,0
12127091029,Volusia,0,17.6,1.96,0,0,1.96,35.19,1.96,7.82,29.33,0,13.69,7.82,0,107.53,0,0,0,1.96,7.82,0,0,0,127.08,0,0,0,7.82,0,76.25,9.78,0,0,0,1.96,0,0,7.82,0,0,11.73,0
12127092500,Volusia,0,4.67,0,0,0,0,35.01,0,16.34,18.67,2.33,30.35,2.33,0,137.72,0,0,0,0,0,0,0,0,114.38,0,0,0,2.33,0,86.37,7,0,0,0,2.33,0,0,7,0,0,16.34,0
12129010100,Wakulla,0,24.97,3.84,1.92,0,0,42.26,1.92,11.53,34.58,0,15.37,7.68,0,119.09,0,1.92,0,3.84,0,0,0,0,142.14,1.92,0,0,7.68,0,111.41,3.84,1.92,3.84,0,5.76,0,0,3.84,0,0,38.42,7.68
12129010201,Wakulla,0,9.68,1.08,0,0,1.08,8.61,0,6.46,22.6,3.23,11.84,4.3,0,92.53,0,1.08,0,2.15,0,0,0,0,110.82,0,0,0,9.68,1.08,69.94,7.53,0,1.08,0,7.53,1.08,0,1.08,0,0,16.14,0
12129010202,Wakulla,0,7.39,2.46,0,0,1.23,7.39,0,4.93,20.95,1.23,8.62,4.93,0,50.52,0,3.7,0,2.46,4.93,0,0,0,59.14,1.23,0,0,1.23,0,44.36,2.46,1.23,1.23,0,1.23,0,0,0,0,0,23.41,4.93
12129010203,Wakulla,0,5.57,0,3.34,0,1.11,20.07,1.11,10.03,26.76,0,8.92,6.69,0,95.88,1.11,2.23,0,1.11,7.8,0,0,0,117.06,0,0,0,6.69,1.11,75.81,1.11,0,0,1.11,5.57,0,0,6.69,0,0,35.67,0
12131950101,Walton,0,12.54,0,0,0,0,32.04,0,12.54,52.93,1.39,9.75,5.57,0,105.86,0,2.79,1.39,4.18,6.96,0,0,0,132.33,0,0,0,13.93,0,75.22,1.39,0,0,0,1.39,0,0,4.18,0,0,33.43,1.39
12131950102,Walton,0,13.97,0,3.49,3.49,3.49,20.95,0,6.98,38.41,6.98,24.44,3.49,0,181.56,0,0,0,0,3.49,0,0,0,164.11,0,0,0,13.97,0,118.72,6.98,0,0,0,6.98,0,0,6.98,0,0,13.97,0
12131950200,Walton,0,28.65,1.69,0,0,1.69,21.91,0,1.69,40.44,0,25.28,8.43,0,149.98,1.69,0,0,1.69,10.11,0,0,0,91,1.69,0,0,21.91,0,87.63,5.06,1.69,0,0,1.69,0,0,10.11,0,0,25.28,0
12131950301,Walton,0,12.98,0,1.62,1.62,3.25,19.48,0,12.98,56.81,0,27.59,6.49,0,142.83,0,1.62,0,3.25,6.49,0,0,0,105.5,1.62,0,0,21.1,0,100.63,1.62,3.25,1.62,0,4.87,1.62,0,3.25,0,0,25.97,3.25
12131950302,Walton,0,11.13,3.71,0,0,1.85,20.4,1.85,11.13,37.09,1.85,11.13,1.85,0,153.93,0,1.85,0,5.56,5.56,0,0,0,114.99,0,3.71,0,5.56,1.85,74.18,3.71,0,0,0,0,0,0,5.56,0,0,29.67,1.85
12131950400,Walton,0,19.76,0,6.59,0,3.29,19.76,0,3.29,49.41,0,23.06,3.29,0,177.87,0,0,0,6.59,9.88,0,0,0,105.4,0,0,0,19.76,0,88.93,0,0,0,0,0,0,0,13.18,0,0,32.94,0
12131950501,Walton,0,11.14,2.23,2.23,0,13.37,13.37,0,13.37,46.79,2.23,8.91,2.23,0,64.62,0,2.23,0,2.23,4.46,0,0,0,93.58,0,0,0,11.14,0,53.48,2.23,0,0,0,0,0,0,2.23,0,0,22.28,0
12131950502,Walton,0,8.65,2.16,4.32,0,4.32,17.3,0,12.97,30.27,0,6.49,2.16,0,97.3,0,2.16,0,0,4.32,0,0,0,86.49,0,0,0,6.49,4.32,60.54,2.16,0,0,0,2.16,0,0,4.32,0,0,36.76,4.32
12131950601,Walton,0,9.34,0.93,0,0,0,10.27,0,14.94,13.07,2.8,4.67,9.34,0,78.43,0.93,0,0,12.14,2.8,0,0,0,95.24,0,0,0,4.67,3.73,53.22,2.8,0,0,0,0.93,0,0,0.93,0,0,14.01,0
12131950602,Walton,0,9.58,0,0,0,0,15.97,0,6.39,19.17,3.19,6.39,6.39,0,70.29,0,0,0,3.19,3.19,0,0,0,89.46,0,0,0,9.58,0,63.9,6.39,0,0,0,6.39,0,0,6.39,0,0,31.95,3.19
12131950603,Walton,0,19.12,0,1.01,0,0,23.14,2.01,8.05,34.21,0,11.07,9.06,0,86.54,1.01,0,0,5.03,9.06,0,0,0,118.74,0,0,0,11.07,1.01,87.54,4.02,0,0,0,2.01,0,0,4.02,0,0,21.13,0
12133970102,Washington,0,12.16,0,0,0,0,12.16,6.08,0,42.55,0,18.24,6.08,0,109.42,0,6.08,0,12.16,12.16,0,0,0,127.66,0,0,0,0,0,145.9,0,0,0,0,0,0,0,6.08,0,0,24.32,0
12133970103,Washington,0,14.69,2.94,0,0,5.88,49.96,0,17.63,61.71,8.82,44.08,8.82,0,211.58,0,2.94,0,8.82,23.51,0,0,0,152.81,2.94,0,0,14.69,0,170.44,11.75,2.94,2.94,0,0,0,0,17.63,0,0,32.32,0
12133970104,Washington,0,24.48,0,0,0,0,13.99,0,10.49,24.48,0,38.46,6.99,0,164.34,0,0,0,3.5,3.5,0,0,0,80.42,0,0,0,20.98,0,125.87,6.99,0,3.5,0,3.5,0,0,10.49,0,0,17.48,0
12133970200,Washington,0,27.57,0,6.13,0,0,42.88,3.06,12.25,45.94,3.06,33.69,21.44,0,186.83,0,9.19,0,12.25,12.25,0,0,0,177.64,0,0,0,12.25,0,107.2,3.06,3.06,3.06,0,12.25,0,0,3.06,0,0,36.75,0
12133970301,Washington,0,40.6,0,4.06,0,0,48.72,4.06,4.06,32.48,0,52.78,4.06,0,133.98,0,0,0,12.18,12.18,0,0,0,174.58,0,0,0,16.24,4.06,69.02,0,0,0,0,4.06,0,0,4.06,0,0,24.36,0
12133970302,Washington,0,13.33,1.48,0,0,1.48,17.77,1.48,2.96,38.5,2.96,10.37,5.92,0,87.37,0,13.33,0,16.29,8.88,0,0,0,53.31,2.96,0,0,4.44,0,41.46,1.48,0,1.48,0,1.48,0,0,7.4,0,0,28.14,4.44
12133970303,Washington,0,12.25,0,0,0,0,34.29,0,7.35,48.98,7.35,22.04,4.9,0,171.44,0,0,0,17.14,12.25,0,0,0,156.75,0,0,0,12.25,0,80.82,2.45,0,4.9,0,2.45,0,0,4.9,0,0,31.84,0
12086000107,Miami-Dade,0,8.14,0,0,0,0,8.14,0,12.21,20.35,0,4.07,0,0,48.84,0,0,0,4.07,8.14,0,0,0,56.98,4.07,0,0,0,0,16.28,16.28,4.07,4.07,0,4.07,0,0,4.07,0,0,0,0
12086000109,Miami-Dade,0,9.15,0,2.29,0,0,16.02,0,13.73,9.15,2.29,9.15,2.29,0,54.92,0,0,0,2.29,0,0,0,0,38.9,0,0,0,2.29,0,34.32,0,2.29,2.29,0,0,0,0,2.29,0,0,16.02,0
12086000113,Miami-Dade,0,6.64,0,2.66,0,0,19.93,0,0,17.27,0,9.3,1.33,0,89.02,0,0,0,5.31,0,0,0,0,97,1.33,0,0,3.99,0,33.22,2.66,0,0,0,2.66,0,0,2.66,0,0,6.64,0
12086000115,Miami-Dade,0,7.51,0,7.51,0,3.76,7.51,0,0,7.51,3.76,11.27,0,0,67.62,0,0,0,0,3.76,0,0,0,82.64,0,0,0,15.03,0,37.57,3.76,0,3.76,0,3.76,0,0,0,0,0,7.51,0
12086000118,Miami-Dade,9.07,9.07,0,0,0,0,9.07,0,0,0,9.07,0,0,0,18.13,0,0,0,9.07,9.07,0,0,0,63.46,0,0,0,18.13,0,27.2,0,0,0,0,0,0,0,9.07,0,0,0,0
12086000119,Miami-Dade,0,21.77,0,0,0,2.18,37,2.18,2.18,28.3,2.18,6.53,4.35,0,176.32,0,2.18,0,6.53,6.53,0,0,0,102.31,2.18,0,0,10.88,2.18,84.89,6.53,0,2.18,0,6.53,0,0,6.53,0,0,19.59,0
12086000120,Miami-Dade,0,2.29,0,2.29,0,0,25.15,2.29,2.29,20.58,0,11.43,2.29,0,66.32,0,0,0,4.57,2.29,0,0,0,107.48,0,0,0,2.29,2.29,27.44,2.29,2.29,0,0,2.29,0,0,0,0,0,13.72,0
12086000121,Miami-Dade,0,7.33,0,0,0,0,51.28,0,0,29.3,0,7.33,7.33,0,153.85,0,0,0,0,21.98,0,0,0,131.87,7.33,0,0,21.98,0,80.59,7.33,0,0,0,14.65,0,0,7.33,0,0,29.3,0
12086000122,Miami-Dade,0,25.08,0,0,0,0,22.29,0,0,30.65,0,2.79,11.15,0,256.34,2.79,0,0,16.72,8.36,0,0,0,220.12,0,0,0,16.72,2.79,78.02,13.93,0,0,0,2.79,0,0,13.93,0,0,8.36,0
12086000123,Miami-Dade,0,10.94,0,2.19,0,0,24.06,0,0,15.31,0,13.13,2.19,0,124.7,2.19,0,0,0,6.56,0,0,0,105.01,0,0,0,6.56,0,74.38,6.56,0,4.38,0,0,0,0,2.19,0,0,13.13,2.19
