State,Tract,Acute Bronchitis & Bronchiolitis,Alzheimers Disease,Anemias,Aortic Aneurysm & Dissection,Appendix Diseases,Atherosclerosis,Cerebrovascular Diseases,Cholelithiasis & Other Gallbladder Disorders,Chronic Liver Disease & Cirrhosis,Chronic Lower Respiratory Disease,Congenital Malformations,Diabetes Mellitus,Essen Hypertension & Hypertensive Renal Dis,Female Pelvic Organs-Inflammatory Diseases,Heart Diseases,Hernia,Homicide,Hyperplasia of Prostate,"In Situ, Benign, Uncertain and Unknown Behavior Neoplasms",Influenza & Pneumonia,Kidney Infections,Legal Intervention,Malaria,Malignant Neoplasm or Cancer,Medical & Surgical Care Complications,Meningitis,Meningococcal Infection,"Nephritis, Nephrotic Syndrome, Nephrosis",Nutritional Deficiencies,Other Non-rankable Cause of Death,Parkinsons Disease,Peptic Ulcer,Perinatal Period Conditions,Pneumoconiosis & Chemical Effects,Pneumonitis Due To Solids & Liquids,"Pregnancy, Childbirth and the Puerperium",Salmonella Infections,Septicemia,Syphilis,Tuberculosis,Unintentional Injury,Viral Hepatitis
FL,12009060400,0,17,3,4,0,3,40,0,8,34,3,7,12,0,91,0,4,0,2,5,0,0,0,81,1,0,0,7,0,96,3,1,0,1,1,0,0,4,0,0,15,3
FL,12009060500,0,3,1,3,0,1,23,1,2,37,1,8,4,0,83,0,2,0,1,5,0,0,0,78,0,0,0,5,0,44,0,1,0,0,0,0,0,2,0,0,16,3
FL,12009060600,0,8,1,2,0,2,24,0,6,23,1,7,4,0,94,0,2,0,1,3,0,0,0,77,1,0,0,3,1,53,2,0,0,1,0,1,0,4,0,0,14,0
FL,12009060700,0,3,0,0,0,0,16,0,4,19,1,12,2,0,53,0,3,0,0,2,0,0,0,33,1,0,0,3,1,26,0,0,4,0,0,0,0,4,0,0,18,1
FL,12009061001,0,10,0,0,0,2,20,0,5,17,0,8,2,0,75,0,0,0,0,1,0,0,0,59,0,0,0,2,0,40,1,0,0,0,0,0,0,2,0,0,22,1
FL,12009061002,0,4,0,1,0,0,20,0,4,25,1,4,2,0,70,0,2,0,2,2,0,0,0,49,1,0,0,2,0,35,2,0,0,0,1,0,0,0,0,0,16,1
FL,12009061100,0,16,0,3,0,2,30,1,10,33,1,9,3,0,128,1,0,0,5,4,0,0,0,97,0,0,0,6,0,70,9,0,1,0,2,0,0,4,0,0,17,4
FL,12009061201,0,9,0,1,0,1,19,0,8,37,2,10,8,0,97,0,1,0,4,4,0,0,0,95,0,0,0,5,0,59,3,0,1,0,0,0,0,1,0,0,19,1
FL,12009061202,0,7,0,1,0,0,15,0,5,24,0,5,7,0,52,0,1,0,0,2,0,0,0,48,0,0,0,5,0,34,2,0,0,0,0,0,0,0,0,0,9,1
FL,12009062103,0,11,0,3,0,1,27,1,16,33,1,7,5,0,108,1,1,0,3,6,0,0,0,118,0,0,0,5,0,64,1,0,0,0,1,0,0,2,0,0,24,0
FL,12009062104,0,12,0,0,0,1,15,1,6,28,1,9,4,0,53,0,0,0,2,5,0,0,0,78,1,0,0,4,1,37,1,0,1,0,0,0,0,3,0,0,17,1
FL,12009062106,0,2,0,3,0,3,14,0,9,30,0,4,2,0,54,0,2,0,2,5,0,0,0,58,0,0,0,3,0,35,4,0,0,0,0,0,0,4,0,0,14,0
FL,12009062107,0,4,2,0,0,3,13,0,9,34,0,9,3,0,74,0,1,0,0,3,0,0,0,57,0,0,0,2,2,43,2,1,0,0,0,0,0,0,0,0,23,4
FL,12009062108,0,2,0,0,0,2,15,0,4,24,1,5,2,0,56,0,0,0,1,6,0,0,0,97,0,0,0,2,1,41,2,1,0,0,1,0,0,1,0,0,21,0
FL,12009062109,0,2,0,1,0,1,18,0,3,22,1,2,3,0,40,0,0,0,1,2,0,0,0,45,0,0,0,1,0,20,2,0,0,0,0,0,0,1,0,0,11,3
FL,12009062301,0,2,0,1,0,0,9,0,7,16,1,6,2,0,42,0,5,0,1,3,0,0,0,48,0,0,0,1,1,32,0,1,1,0,0,0,0,4,0,0,28,3
FL,12009062302,0,4,1,2,0,2,15,0,3,11,0,11,4,0,50,0,1,0,3,3,0,0,0,40,0,0,0,6,0,38,0,1,2,0,2,0,0,0,0,0,15,1
FL,12009062400,0,4,0,4,0,1,11,0,9,38,3,6,12,0,89,0,7,0,1,5,0,0,0,67,0,0,0,7,2,49,4,0,1,0,2,1,0,7,0,0,14,0
FL,12009062500,0,3,1,0,0,3,16,1,5,19,1,9,5,0,68,0,10,0,1,8,0,0,0,76,1,0,0,10,0,42,1,0,0,0,2,0,0,6,0,0,41,0
FL,12009062600,0,4,0,2,0,0,3,0,5,6,0,6,2,0,49,0,3,0,0,5,0,0,0,35,1,0,0,6,0,27,0,0,2,0,2,0,0,3,0,0,11,0
FL,12009062800,0,9,0,1,0,2,16,2,6,18,0,6,1,0,48,1,2,0,2,4,0,0,0,50,0,0,0,2,0,49,5,0,0,0,0,0,0,2,0,0,12,0
FL,12009062900,0,5,1,0,0,0,25,1,8,23,1,9,3,0,48,1,1,0,1,3,0,0,0,76,0,0,0,1,1,47,5,0,0,0,2,0,0,4,0,0,19,1
FL,12009063000,0,7,1,2,0,0,12,0,1,16,2,2,3,0,37,0,0,0,2,9,0,0,0,51,0,1,0,4,0,30,5,0,0,0,2,0,0,2,0,0,11,0
FL,12009063102,0,13,3,0,0,3,26,1,8,24,3,8,0,0,96,0,1,1,4,6,0,0,0,105,1,0,0,6,1,81,6,1,0,0,0,0,0,2,0,0,17,0
FL,12009063104,0,3,0,0,0,1,7,0,4,19,0,7,2,0,35,0,1,0,1,2,0,0,0,42,1,0,0,4,0,38,2,1,0,0,0,0,0,1,0,0,9,1
FL,12009063105,0,15,0,1,0,0,18,0,6,33,1,18,2,0,100,1,3,0,2,6,0,0,0,114,2,0,0,7,0,81,1,1,0,0,3,1,0,8,0,0,22,2
FL,12009063106,0,2,1,0,0,0,9,0,5,2,0,4,0,0,39,0,0,0,0,3,0,0,0,52,0,0,0,2,0,26,1,1,0,0,0,0,0,5,0,0,6,1
FL,12009063107,0,24,0,3,1,1,51,3,7,33,0,12,10,0,172,1,0,0,3,19,0,0,0,215,0,0,0,14,3,165,18,1,1,0,2,0,0,6,0,0,30,2
FL,12009064102,0,13,0,1,0,1,6,0,7,15,1,6,2,0,36,0,0,0,1,4,0,0,0,63,0,0,0,8,0,42,0,0,0,0,1,0,0,3,0,0,11,1
FL,12009064123,0,5,1,0,0,0,22,0,5,19,0,6,5,0,79,0,1,0,3,5,0,0,0,75,0,0,0,5,0,57,6,0,2,1,2,0,0,3,0,0,20,3
FL,12009064124,0,6,0,2,0,0,13,1,10,15,1,12,3,0,65,1,2,0,1,2,0,0,0,63,1,0,0,5,1,42,1,0,0,0,1,0,0,5,0,0,15,2
FL,12009064125,0,8,1,0,0,1,10,0,5,28,1,6,1,0,84,0,0,0,2,6,0,0,0,75,1,0,0,6,0,46,5,0,0,0,2,0,0,2,0,0,16,2
FL,12009064126,0,7,0,0,0,0,8,0,3,12,0,5,2,0,39,0,2,0,2,7,0,0,0,56,1,0,0,1,0,37,3,0,0,0,1,0,0,1,0,0,14,1
FL,12009064127,0,4,2,2,0,0,10,2,8,27,1,8,1,0,94,0,0,0,1,12,0,0,0,100,0,0,0,8,1,57,7,1,2,0,2,0,0,2,0,0,15,1
FL,12009064128,0,14,1,1,0,0,34,0,6,33,0,14,2,0,133,0,2,0,1,6,0,0,0,168,0,0,0,15,0,98,9,2,2,0,2,0,0,7,0,0,17,0
FL,12009064201,0,8,0,2,0,1,4,0,6,11,0,6,0,0,43,0,1,0,2,4,1,0,0,45,0,0,0,3,0,34,4,0,2,0,0,0,0,3,0,0,11,2
FL,12009064202,0,4,1,2,0,0,22,0,7,29,0,3,3,0,73,0,3,0,3,9,0,0,0,51,2,0,0,3,2,47,4,0,1,0,1,0,0,2,0,0,22,0
FL,12009064301,0,6,0,3,0,0,11,1,11,23,2,7,1,0,73,0,1,0,3,3,0,0,0,86,0,0,0,5,1,37,0,0,0,0,1,0,0,5,0,0,25,1
FL,12009064302,0,3,1,0,0,0,13,0,8,28,1,13,4,0,67,0,4,0,3,4,0,0,0,68,0,0,0,9,0,60,2,0,1,0,1,0,0,7,0,0,16,1
FL,12009064400,0,11,1,1,0,1,14,0,8,25,0,8,2,0,74,0,1,1,3,6,0,0,0,77,0,0,0,8,1,33,2,0,3,0,0,0,0,4,0,0,22,1
FL,12009064500,0,3,0,0,0,0,7,0,6,20,1,8,1,0,52,1,1,0,0,2,0,0,0,73,2,0,0,2,0,45,2,0,2,0,0,1,0,2,0,1,20,1
FL,12009064601,0,22,0,0,0,2,25,1,7,31,1,12,1,0,154,0,1,0,3,16,0,0,0,106,0,0,0,7,1,101,4,0,1,0,1,0,0,4,0,0,24,0
FL,12009064602,0,4,0,0,0,0,11,0,2,16,2,10,0,0,78,0,0,0,5,6,0,0,0,58,0,0,0,4,0,38,5,0,0,0,2,0,0,2,0,0,12,0
FL,12009064700,0,22,1,1,0,3,30,0,11,47,1,10,3,0,147,0,3,1,2,16,0,0,0,90,2,0,0,13,1,115,5,0,1,0,3,0,0,5,0,0,17,1
FL,12009064800,0,6,1,1,0,0,19,0,7,25,0,10,1,0,67,0,0,0,1,5,0,0,0,63,1,0,0,8,1,46,2,0,0,0,2,0,0,5,0,0,14,2
FL,12009064901,0,13,1,1,0,0,10,0,5,17,2,5,4,0,83,0,3,1,2,3,0,0,0,76,0,0,0,6,1,52,3,0,0,0,3,0,0,5,0,0,11,1
FL,12009064902,0,6,1,2,0,0,14,0,2,20,0,6,2,0,70,0,1,0,1,7,0,0,0,44,0,0,0,10,1,32,2,0,3,0,0,0,0,3,0,0,18,0
FL,12009065001,0,6,0,0,0,0,6,0,2,13,0,8,2,0,49,0,0,0,2,4,0,0,0,31,0,0,0,1,0,26,4,0,0,0,1,0,0,5,0,0,7,1
FL,12009065021,0,21,1,2,1,1,45,0,15,46,1,14,10,0,177,0,1,0,4,14,0,0,0,147,0,0,0,15,1,110,11,0,1,0,4,0,0,12,0,0,27,1
FL,12009065022,0,7,1,2,0,1,17,1,5,30,0,4,4,0,92,0,1,0,3,3,0,0,0,86,1,0,0,6,0,60,5,0,2,0,3,0,0,7,0,0,20,1
FL,12009065121,0,4,0,1,0,0,18,1,9,22,1,13,2,0,92,0,1,0,4,2,0,0,0,89,1,0,0,3,0,55,3,1,0,0,2,0,0,5,0,0,28,0
FL,12009065122,0,21,1,2,0,2,24,0,9,27,2,8,6,1,116,0,1,0,1,7,0,0,0,119,0,0,0,8,0,83,7,0,0,0,1,0,0,3,0,0,26,0
FL,12009065123,0,4,2,1,0,0,7,1,8,23,0,12,2,0,56,0,3,1,0,3,0,0,0,74,2,0,0,6,0,37,4,0,1,0,1,0,0,4,0,0,17,0
FL,12009065124,0,0,1,0,1,0,8,0,3,15,0,4,2,0,52,0,2,0,0,1,0,0,0,36,0,0,0,5,0,28,0,1,0,0,2,0,0,3,0,0,8,1
FL,12009065125,0,11,2,3,0,0,25,1,8,32,0,16,12,0,148,1,0,0,5,7,0,0,0,101,0,0,0,13,0,92,10,0,1,0,2,0,0,8,0,0,21,2
FL,12009065201,0,22,1,4,0,1,35,0,12,37,3,22,10,0,144,2,3,1,4,9,0,0,0,122,0,0,0,5,2,93,3,0,3,0,2,0,0,6,0,0,24,0
FL,12009065202,0,11,0,2,0,1,12,0,10,13,0,14,3,0,74,0,2,0,2,9,0,0,0,76,1,0,0,4,0,56,3,0,1,0,2,0,0,3,0,0,10,0
FL,12009065231,0,9,1,2,0,0,18,0,7,10,0,7,2,0,78,1,3,0,1,6,0,0,0,84,0,0,0,6,0,44,7,0,1,0,2,0,0,3,0,0,16,0
FL,12009065234,0,6,0,2,0,0,18,0,9,25,0,7,6,0,90,0,1,0,5,3,0,0,0,91,0,0,0,5,0,43,4,1,0,0,1,0,0,4,0,0,20,1
FL,12009065235,0,17,1,6,0,2,27,2,15,39,1,19,8,0,156,1,1,0,3,16,0,0,0,165,0,0,0,15,2,95,5,0,1,0,4,0,0,5,0,0,22,1
FL,12009065236,0,4,0,1,0,0,4,0,3,2,0,1,1,0,18,0,0,1,1,3,0,0,0,17,1,0,0,3,0,17,2,0,0,0,0,0,0,1,0,0,4,1
FL,12009066101,0,7,0,2,0,2,9,0,7,17,0,2,1,0,55,0,0,0,1,7,0,0,0,69,1,0,0,2,0,31,4,0,0,0,1,0,0,3,0,0,11,0
FL,12009066103,0,6,0,0,0,0,7,0,3,11,0,1,1,0,35,0,0,0,2,1,0,0,0,36,0,0,0,1,0,30,3,0,0,0,0,0,0,3,0,0,6,0
FL,12009066104,0,16,0,0,0,0,16,0,6,14,1,7,1,0,66,0,0,0,4,1,0,0,0,76,1,0,0,7,1,47,4,2,0,0,1,0,0,2,0,0,20,0
FL,12009066200,1,6,1,0,0,0,8,0,1,11,0,2,3,0,38,0,1,0,0,1,0,0,0,35,0,0,0,4,0,21,4,0,1,0,1,0,0,1,0,0,5,0
FL,12009066301,0,5,2,4,0,0,15,0,5,14,1,5,3,0,75,0,1,1,3,8,0,0,0,98,0,0,0,8,0,62,4,2,0,0,1,0,0,5,0,0,15,1
FL,12009066302,0,16,0,2,0,0,14,0,11,11,0,0,0,0,54,0,2,0,1,2,0,0,0,62,1,0,0,5,2,31,6,1,0,0,1,0,0,2,0,0,12,0
FL,12009066400,0,9,1,2,0,0,19,1,6,24,0,4,1,0,86,1,2,0,4,6,0,0,0,82,0,1,0,7,0,78,4,0,0,1,0,0,0,4,0,0,16,1
FL,12009066500,1,7,1,1,0,0,9,0,4,12,0,3,1,0,36,0,1,0,1,4,0,0,0,38,0,0,0,3,0,36,1,0,0,0,0,0,0,5,0,0,7,1
FL,12009066600,0,6,0,2,0,0,10,0,1,20,0,3,0,0,71,0,0,0,1,3,0,0,0,66,0,0,0,1,0,35,4,0,0,0,1,0,0,3,0,0,14,0
FL,12009066700,0,8,0,1,0,0,11,1,5,20,0,3,2,0,58,0,0,0,4,7,0,0,0,80,0,0,0,5,0,51,1,0,0,0,2,0,0,2,0,0,9,0
FL,12009066800,0,2,0,0,0,0,1,0,1,2,0,1,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,3,0
FL,12009066900,0,13,0,3,0,0,24,1,12,25,2,9,4,0,79,0,1,0,4,8,0,0,0,98,0,0,0,5,1,65,4,0,0,0,1,0,0,2,0,0,15,0
FL,12009067100,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0
FL,12009068101,0,3,0,0,0,0,5,0,6,7,1,2,1,0,37,0,0,0,0,4,0,0,0,43,0,0,0,1,0,22,1,0,0,0,1,0,0,2,0,0,15,3
FL,12009068102,0,11,0,1,0,1,14,0,6,14,1,2,2,0,54,0,0,0,0,3,0,0,0,54,0,0,0,2,2,41,3,1,0,0,2,0,0,4,0,0,10,2
FL,12009068200,0,10,2,2,0,1,11,0,6,15,0,1,0,0,42,0,0,0,0,2,0,0,0,76,1,0,0,3,0,30,0,0,0,0,4,0,0,3,0,0,8,2
FL,12009068300,0,7,1,2,0,0,15,0,7,13,0,4,1,0,61,0,0,0,0,2,0,0,0,70,1,0,0,5,3,41,2,0,0,0,1,0,0,2,0,0,14,0
FL,12009068400,0,12,0,0,0,0,8,0,9,12,0,8,3,0,45,0,0,0,2,2,0,0,0,35,0,0,0,4,1,33,4,1,0,0,1,0,0,2,0,0,13,0
FL,12009068501,0,3,0,0,0,0,11,0,7,13,1,9,3,0,27,0,0,0,1,1,0,0,0,37,0,0,0,4,0,23,1,0,0,0,3,0,0,1,0,0,16,0
FL,12009068502,0,3,0,0,0,0,9,0,8,9,0,3,1,0,40,0,0,0,1,1,0,0,0,44,0,0,0,2,0,19,2,0,0,0,1,0,0,1,0,0,13,2
FL,12009068601,0,6,0,0,0,0,9,0,4,8,0,3,1,0,26,0,0,0,1,2,0,0,0,29,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,12,0
FL,12009068602,0,2,0,0,0,0,14,0,12,11,1,7,1,0,46,0,1,0,3,6,0,0,0,55,0,0,0,2,1,44,0,0,0,0,1,0,0,5,0,0,22,0
FL,12009069100,0,9,1,1,0,1,12,0,4,27,0,8,3,0,57,1,1,0,1,3,0,0,0,68,0,0,0,3,0,46,2,0,0,1,2,0,0,6,0,0,19,1
FL,12009069200,0,8,0,0,0,0,7,0,5,12,0,4,0,0,42,0,0,0,2,2,0,0,0,68,0,0,0,2,2,37,1,0,0,0,1,0,0,1,0,0,7,0
FL,12009069300,0,3,1,3,0,0,9,0,13,13,0,2,0,0,33,0,2,0,2,4,0,0,0,51,0,0,0,6,1,34,2,0,0,0,2,0,0,1,0,0,10,0
FL,12009069400,0,10,0,0,0,1,23,1,8,26,0,8,2,0,93,0,0,0,3,8,0,0,0,100,2,0,0,2,0,65,5,1,0,0,2,0,0,7,0,0,19,0
FL,12009069700,0,1,0,0,1,0,9,0,1,10,0,5,0,0,35,0,0,0,0,5,0,0,0,31,0,0,0,4,0,30,4,0,1,0,1,0,0,3,0,0,8,1
FL,12009069801,0,9,0,1,0,0,16,0,6,9,1,1,1,0,60,0,0,0,3,1,0,0,0,71,1,0,0,6,0,28,3,2,0,0,1,0,0,1,0,0,8,0
FL,12009069802,0,6,1,2,0,1,8,0,12,26,1,9,2,0,66,0,4,0,1,4,0,0,0,73,2,0,0,3,2,48,2,0,1,0,2,0,0,3,0,0,13,0
FL,12009069901,0,18,1,2,0,1,27,0,17,30,2,7,5,0,100,0,0,0,3,3,0,0,0,90,0,0,0,6,1,81,4,0,1,0,4,0,0,4,0,0,13,2
FL,12009069902,0,13,1,1,1,1,40,0,5,24,0,12,3,0,92,0,0,0,1,7,0,0,0,72,0,0,0,9,2,80,5,0,1,0,1,1,0,7,0,0,17,1
FL,12009071100,0,2,1,2,0,0,14,1,3,18,0,7,3,0,63,0,0,0,0,0,0,0,0,81,2,0,0,5,1,45,4,0,0,0,2,0,0,3,0,0,11,2
FL,12009071200,0,12,2,1,0,0,34,1,16,45,2,21,3,0,150,1,1,0,6,17,0,0,0,179,1,0,0,13,1,114,11,0,3,0,2,1,1,5,0,0,37,1
FL,12009071301,0,5,1,0,0,1,6,0,1,8,0,3,1,0,35,0,0,0,1,6,0,0,0,61,0,0,0,8,0,44,6,0,1,0,1,0,0,1,0,0,8,0
FL,12009071322,0,13,0,0,1,0,14,3,7,27,2,14,4,0,66,1,3,0,0,5,0,0,0,101,2,0,0,2,2,56,6,0,3,0,4,0,0,10,0,0,18,1
FL,12009071332,0,10,1,3,0,0,22,1,10,24,2,23,5,0,93,2,2,0,5,6,0,0,0,118,1,0,0,16,1,60,5,0,0,0,2,0,0,11,0,0,35,1
FL,12009071334,0,18,0,3,0,0,15,1,7,22,0,6,4,0,97,0,4,0,1,1,0,0,0,100,0,0,0,3,0,77,7,0,3,1,1,0,0,6,0,0,22,0
FL,12009071335,0,5,0,1,0,0,13,0,6,18,0,7,2,0,63,0,0,0,0,5,0,0,0,71,0,0,0,9,0,26,4,0,0,0,1,0,0,1,0,0,19,0
FL,12009071336,0,6,1,0,0,1,11,0,7,24,1,13,4,0,103,0,1,1,0,6,0,0,0,105,0,0,0,7,0,66,2,0,0,0,3,0,0,4,0,0,17,1
FL,12009071337,1,9,1,3,0,0,17,0,8,23,0,8,7,0,73,0,5,0,1,5,0,0,0,73,0,0,0,6,0,53,1,0,2,0,1,0,0,5,0,0,15,2
FL,12009071338,0,9,0,1,0,0,14,0,4,16,1,10,5,0,76,0,3,0,6,6,0,0,0,91,2,0,0,8,0,69,6,0,2,0,4,0,0,1,0,0,22,3
FL,12009071339,0,8,1,1,0,1,13,1,3,21,0,7,4,0,65,0,1,0,1,1,0,0,0,65,0,0,0,5,0,44,6,0,3,0,0,0,0,2,0,0,21,1
FL,12009071340,0,20,2,4,0,1,30,0,16,29,1,10,7,0,119,0,1,0,1,9,0,0,0,154,1,0,0,12,1,87,4,1,2,0,4,1,0,7,0,0,34,3
FL,12009071400,0,6,0,1,0,1,21,0,3,29,0,7,3,0,75,0,3,0,0,3,0,0,0,50,0,0,0,5,0,40,3,0,1,0,0,0,0,1,0,0,26,2
FL,12009071500,0,3,0,0,0,1,11,0,3,9,0,6,5,0,41,0,0,0,1,1,0,0,0,53,0,0,0,3,0,28,2,0,1,0,1,1,0,2,0,0,15,0
FL,12009071600,0,5,0,2,0,1,28,1,12,23,1,10,3,0,71,2,2,0,0,7,0,0,0,86,2,0,0,4,0,67,5,0,3,0,3,0,0,8,0,0,19,0
FL,12011010102,0,5,0,1,0,0,10,0,1,6,0,1,4,0,29,0,0,0,2,1,0,0,0,32,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0
FL,12011010103,0,2,1,0,0,0,12,0,4,5,0,3,1,0,60,1,0,0,1,4,0,0,0,46,0,0,0,6,0,23,6,0,0,0,1,0,0,1,0,0,10,0
FL,12011010104,0,2,1,0,0,0,11,0,1,2,0,1,0,0,30,0,0,0,1,2,0,0,0,27,0,0,0,2,0,21,1,2,0,0,1,0,0,1,0,0,12,1
FL,12011010200,0,9,1,2,1,1,26,0,9,12,0,9,1,0,54,0,1,0,2,3,0,0,0,69,0,0,0,5,0,36,0,1,0,0,0,0,0,2,0,1,20,1
FL,12011010304,0,3,0,0,0,0,13,0,3,3,0,10,5,0,40,0,0,0,2,1,0,0,0,25,0,0,0,3,1,20,1,0,0,0,0,0,0,4,0,0,7,0
FL,12011010305,0,1,0,0,0,0,8,1,4,16,1,5,3,0,34,0,0,0,0,2,0,0,0,51,2,0,0,11,0,21,0,0,3,0,0,1,0,0,0,0,6,0
FL,12011010306,0,4,0,0,0,0,6,0,3,3,1,3,3,0,32,0,0,0,0,3,0,0,0,28,0,0,0,3,0,13,0,0,0,0,0,0,0,2,0,0,8,0
FL,12011010307,0,2,0,0,0,0,23,0,3,8,0,10,2,0,43,0,2,0,1,1,1,0,0,42,0,0,0,6,0,25,3,0,2,0,1,0,0,3,0,0,15,0
FL,12011010308,0,21,0,1,1,2,60,1,0,22,1,6,3,0,135,0,2,1,2,8,0,0,0,84,0,0,0,8,0,73,8,0,0,0,5,0,0,2,0,0,14,0
FL,12011010401,0,6,0,0,0,0,15,0,1,7,0,5,1,0,49,0,0,0,1,1,0,0,0,39,0,0,0,6,0,22,2,2,1,0,1,0,0,2,0,0,10,0
FL,12011010402,0,9,0,2,0,4,31,0,5,15,0,9,4,0,91,0,1,0,2,5,0,0,0,78,0,0,0,8,0,56,2,0,0,0,5,0,0,4,0,0,15,1
FL,12011010403,0,21,3,4,0,6,47,3,2,34,0,11,5,0,199,0,0,0,6,12,0,0,0,132,0,0,0,12,0,88,13,0,0,0,5,0,0,10,0,0,17,1
FL,12011010405,0,2,0,0,0,0,10,0,4,7,0,3,1,0,41,0,2,0,0,4,0,0,0,39,0,0,0,4,0,8,0,0,1,0,1,0,0,1,0,0,12,0
FL,12011010406,0,2,1,0,0,0,9,0,0,7,0,3,0,0,26,0,0,0,1,1,0,0,0,20,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,6,1
FL,12011010407,0,20,0,1,0,3,47,0,2,30,0,6,7,0,148,0,1,0,5,6,0,0,0,96,0,0,0,8,0,83,4,0,1,0,5,0,0,6,0,0,15,1
FL,12011010502,0,2,0,0,0,0,4,0,1,1,0,0,1,0,13,1,0,0,0,0,0,0,0,13,0,0,0,3,0,11,3,0,0,0,0,0,0,1,0,0,5,0
FL,12011010503,0,5,0,0,0,0,18,0,1,4,0,3,0,0,45,0,0,0,1,1,0,0,0,42,0,0,0,1,0,30,1,0,0,0,1,0,0,4,0,0,8,0
FL,12011010504,0,3,0,0,0,0,5,0,0,4,0,1,3,0,24,0,0,0,1,1,0,0,0,29,0,0,0,2,0,12,0,1,0,0,1,0,0,0,0,0,2,0
FL,12011010601,0,7,0,0,0,2,37,0,3,21,0,6,1,0,94,0,1,0,0,5,0,0,0,52,0,0,0,7,0,45,11,0,1,0,0,0,0,2,0,0,10,0
FL,12011010603,0,2,2,0,0,2,12,0,0,4,1,2,2,0,29,0,0,0,3,1,0,0,0,26,0,0,0,1,0,5,1,1,0,0,0,0,0,1,0,0,7,2
FL,12011010604,0,2,0,0,0,0,6,0,1,1,0,1,1,0,8,0,1,0,0,0,0,0,0,21,0,0,0,4,1,20,3,0,0,0,1,0,0,3,0,0,3,0
FL,12011010605,0,1,0,1,0,0,20,0,0,4,1,3,3,0,23,0,1,0,0,0,0,0,0,41,0,0,0,1,0,19,3,0,0,0,1,0,0,2,0,0,5,1
FL,12011010606,0,3,0,0,0,0,10,0,3,1,1,1,2,0,20,0,0,0,0,0,0,0,0,23,0,0,0,1,0,14,1,0,2,0,0,0,0,0,0,0,8,0
FL,12011010607,0,13,1,1,0,2,41,0,1,16,1,3,8,0,67,0,0,0,1,0,0,0,0,38,0,0,0,6,0,41,5,0,0,0,0,1,0,2,0,0,21,0
FL,12011010609,0,1,1,1,0,0,5,0,0,3,3,3,1,0,9,0,0,0,0,1,0,0,0,17,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,6,1
FL,12011010610,0,4,1,0,0,0,15,0,1,13,0,2,0,0,53,0,1,0,3,2,0,0,0,44,0,0,0,1,0,29,0,0,0,0,1,0,0,2,0,0,5,1
FL,12011010611,0,5,0,0,0,0,15,0,0,0,0,1,0,0,18,1,0,0,2,2,0,0,0,17,0,0,0,4,0,10,1,0,0,0,0,0,0,0,0,0,1,0
FL,12011010612,0,0,0,0,0,0,10,1,1,0,0,1,0,0,12,0,0,0,0,1,0,0,0,21,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,6,0
FL,12011010701,0,4,1,1,0,0,18,0,3,14,1,6,2,0,40,0,2,0,1,3,0,0,0,53,0,0,0,2,0,24,2,0,2,0,2,0,0,6,0,0,17,1
FL,12011010702,0,6,2,0,0,2,15,0,3,10,1,12,5,0,62,0,6,0,3,1,0,0,0,49,0,0,0,10,0,50,1,0,1,0,0,0,0,4,0,0,11,1
FL,12011010800,0,2,0,1,0,1,9,0,4,10,1,4,3,0,44,1,1,0,1,3,0,0,0,48,1,0,0,2,1,34,2,1,0,0,0,0,0,0,0,0,33,2
FL,12011010901,0,2,0,0,0,1,9,0,3,5,0,3,2,0,20,0,0,0,1,0,0,0,0,29,0,0,0,1,0,21,0,0,1,1,0,0,0,1,0,0,8,0
FL,12011010902,0,7,0,2,0,1,13,1,2,10,0,0,1,0,39,0,0,0,2,2,0,0,0,26,0,0,0,3,0,16,0,0,0,0,0,0,0,3,0,0,9,0
FL,12011011000,0,3,1,0,0,0,7,0,1,4,0,1,3,0,30,1,0,0,1,1,0,0,0,37,0,0,0,2,0,10,2,0,0,0,1,0,0,1,0,0,6,0
FL,12011020101,0,7,2,1,0,2,16,0,4,12,1,6,2,0,53,0,0,0,2,3,0,0,0,82,0,0,0,3,0,20,2,0,1,0,0,0,0,3,0,0,8,0
FL,12011020103,0,4,1,2,0,1,28,0,3,16,2,4,5,0,64,0,0,0,0,1,0,0,0,43,0,0,0,2,0,22,4,0,0,0,0,1,0,2,0,0,10,0
FL,12011020104,0,2,0,0,0,0,8,0,1,4,1,2,0,0,22,0,0,0,1,0,0,0,0,19,0,0,0,1,0,4,2,0,0,0,0,0,0,1,0,0,3,0
FL,12011020204,0,2,0,0,0,1,28,0,2,10,0,4,4,0,64,0,0,0,3,0,0,0,0,54,0,0,0,4,0,30,6,0,0,0,1,0,0,1,0,0,8,1
FL,12011020205,0,11,1,2,0,2,25,0,3,17,1,4,3,0,71,0,1,0,1,5,0,0,0,72,0,0,0,4,1,33,5,0,0,0,0,0,0,1,0,0,13,0
