Tract,Aortic.Aneurysm...Dissection,Cerebrovascular.Diseases,Diabetes.Mellitus,Essen.Hypertension...Hypertensive.Renal.Dis,Heart.Diseases,In.Situ..Benign..Uncertain.and.Unknown.Behavior.Neoplasms,Malignant.Neoplasm.or.Cancer,Nephritis..Nephrotic.Syndrome..Nephrosis,Atherosclerosis
12109020805,0,6.12,4.08,3.4,33.98,0,36.02,0.68,0.68
12109020806,0,6.19,5.16,1.03,18.57,1.03,34.05,0,0
12109020807,0,10.22,10.22,0,56.24,0,71.57,10.22,0
12109020901,2.28,10.24,10.24,2.28,64.87,3.41,85.35,5.69,1.14
12109020902,1.31,15.73,5.9,0.98,56.05,1.97,64.25,3.61,0.66
12109021002,2.17,28.21,8.68,0,119.36,4.34,141.06,10.85,2.17
12109021003,1.52,27.33,16.7,3.04,86.56,1.52,98.71,10.63,0
12109021004,3.73,29.86,7.47,7.47,119.45,0,123.18,26.13,0
12109021101,1.77,17.66,22.96,7.06,114.8,1.77,130.7,5.3,0
12109021102,0,39.53,11.86,13.83,118.58,3.95,164.03,7.91,0
12109021103,5.39,10.78,16.16,10.78,107.76,5.39,156.25,21.55,5.39
12109021203,1.21,32.58,12.07,2.41,148.43,3.62,148.43,10.86,3.62
12109021204,10.79,32.36,21.57,0,129.45,0,151.02,21.57,10.79
12109021205,0,14.65,0,0,80.59,0,124.54,14.65,14.65
12109021206,2.87,38.81,15.81,5.75,137.99,8.62,178.24,14.37,1.44
12109021301,0,29.33,19.06,13.2,114.37,4.4,123.17,14.66,0
12109021302,3.49,24.45,17.46,5.24,115.24,1.75,143.18,12.22,1.75
12109021403,16.92,28.2,0,22.56,157.92,5.64,152.28,33.84,5.64
12109021404,3.18,47.63,3.18,9.53,117.5,9.53,177.83,3.18,0
12109021405,3.37,21.93,5.06,1.69,94.47,3.37,102.9,5.06,0
12109021406,3.7,24.03,9.24,3.7,103.53,3.7,134.96,3.7,0
12109021407,12.41,24.83,12.41,6.21,180.01,0,111.73,24.83,0
12111380100,0,30.99,41.32,20.66,237.6,0,113.64,41.32,0
12111380200,0,38.17,19.08,19.08,114.5,3.18,114.5,15.9,0
12111380300,0,36.38,34.73,9.92,128.99,0,125.68,24.81,1.65
12111380400,1.51,27.19,22.66,1.51,120.83,1.51,92.13,9.06,1.51
12111380500,1.74,27.79,22.58,8.68,121.57,1.74,79.89,6.95,1.74
12111380600,0,14.12,9.41,4.71,80,2.35,63.53,7.06,0
12111380700,1.24,23.49,13.6,3.71,127.32,2.47,92.71,6.18,1.24
12111380800,2.94,23.49,23.49,2.94,73.42,0,91.04,0,2.94
12111380901,4.09,16.37,28.64,8.18,147.3,0,192.31,16.37,4.09
12111380902,1.71,34.16,18.79,13.67,141.78,6.83,114.45,11.96,0
12111381000,0,24.51,0,16.34,179.74,0,138.89,16.34,0
12111381101,4.03,37.58,12.08,4.03,114.08,1.34,135.55,6.71,0
12111381102,2.1,48.27,4.2,4.2,220.36,6.3,216.16,12.59,2.1
12111381204,0,47.07,20.59,2.94,176.52,17.65,200.06,11.77,0
12111381300,0,16.7,11.13,8.35,158.64,5.57,141.94,2.78,2.78
12111381401,4.25,38.27,23.38,14.88,199.83,2.13,193.45,12.76,4.25
12111381402,1.28,16.62,12.78,5.11,67.76,0,92.05,12.78,0
12111381502,2.4,30.34,16.77,6.39,111.79,3.19,100.61,6.39,1.6
12111381503,1.84,27.58,13.79,5.52,80.9,0.92,97.45,4.6,0.92
12111381601,3.23,32.25,16.13,9.68,135.46,6.45,204.81,6.45,1.61
12111381602,8.75,61.24,37.91,5.83,297.46,2.92,236.22,2.92,0
12111381603,4.95,65.98,26.39,11.55,278.79,8.25,295.28,11.55,1.65
12111381701,0,40.77,6.8,6.8,142.71,10.19,159.7,6.8,0
12111381702,4.73,75.76,18.94,9.47,236.74,4.73,208.33,4.73,0
12111381802,2.3,59.85,29.93,6.91,239.41,0,92.08,9.21,0
12111381803,1.87,39.36,20.61,9.37,112.44,3.75,149.93,1.87,1.87
12111381804,3.87,34.84,19.36,3.87,129.69,5.81,133.57,7.74,0
12111381900,3.06,24.46,15.29,7.64,169.67,12.23,177.32,4.59,0
12111382002,1.17,24.5,10.5,5.83,107.35,4.67,130.69,12.84,2.33
12111382003,2.89,17.35,15.42,2.89,95.43,1.93,102.18,10.6,0
12111382006,1.23,27.09,6.16,2.46,139.13,1.23,166.22,11.08,0
12111382007,1.92,26.85,11.51,7.67,90.12,1.92,120.81,13.42,0
12111382008,0,26.35,7.91,2.64,102.77,1.32,130.43,7.91,0
12111382009,0,59.25,20.51,15.95,198.27,2.28,182.32,18.23,0
12111382010,8.79,65.93,35.16,8.79,232.97,4.4,254.95,13.19,0
12111382106,0.42,14.8,6.76,2.54,55.8,2.54,69.75,2.96,0.42
12111382108,0.5,31.76,15.63,7.56,143.66,9.07,162.81,9.58,0.5
12111382109,2.52,19.35,6.73,3.36,83.28,3.36,101.78,7.57,0.84
12111382110,1.39,22.28,16.71,1.39,54.31,6.96,73.81,6.96,0
12111382111,0.65,22.76,6.5,2.6,60.46,3.9,93.62,5.85,0.65
12111382112,1.21,12.07,8.45,0,60.34,1.21,73.61,7.24,0
12111382113,0.68,14.35,6.83,4.1,63.55,4.1,83.36,3.42,0
12111382200,4.77,55.65,17.49,4.77,209.89,6.36,198.76,14.31,1.59
12113010100,0,31.32,25.63,5.69,148.06,2.85,133.83,2.85,0
12113010200,0,50.19,8.86,11.81,236.2,5.9,132.86,8.86,0
12113010300,0.78,9.41,6.27,3.14,62.7,1.57,68.97,8.62,0.78
12113010400,7.72,15.44,3.86,0,104.25,3.86,111.97,30.89,0
12113010502,1.21,14.48,10.86,4.83,108.6,3.62,108.6,18.1,1.21
12113010503,0,22.53,16.09,3.22,91.73,3.22,78.85,27.36,0
12113010504,0,46.62,10.13,6.08,107.42,2.03,111.47,20.27,0
12113010600,3.23,38.75,29.07,12.92,137.25,3.23,111.42,20.99,0
12113010702,0,11.09,13.87,9.71,80.42,4.16,99.83,15.25,0
12113010704,0,26.42,9.91,6.6,61.09,4.95,82.55,9.91,0
12113010705,0,24.43,24.43,3.05,119.08,3.05,109.92,15.27,0
12113010706,0,15.38,12.08,4.39,72.49,3.29,104.34,19.77,0
12113010707,0,25.75,4.68,4.68,74.91,0,98.31,18.73,0
12113010708,3.35,18.42,3.35,3.35,72,3.35,95.45,13.4,0
12113010802,0,20.3,8.12,2.03,44.67,0,87.31,6.09,0
12113010808,1.04,11.46,9.38,0,53.13,1.04,60.42,5.21,0
12113010809,3.92,19.6,19.6,3.92,148.99,1.96,129.39,19.6,1.96
12113010811,0,13.08,6.54,3.27,47.73,1.96,66.04,3.92,0
12113010812,0,20.09,6.03,10.05,54.25,4.02,76.35,4.02,0
12113010813,2.03,26.42,10.16,8.13,79.25,2.03,75.19,4.06,2.03
12113010814,0,34.15,9.76,0,68.29,0,95.93,11.38,0
12113010815,1.11,23.22,9.95,1.11,92.89,0,92.89,8.85,1.11
12113010817,0,16.82,7.48,3.74,72.88,0,78.49,11.21,1.87
12113010819,0.88,10.53,11.41,2.63,58.79,2.63,88.62,7.02,0.88
12113010900,0,22.4,14.4,8,121.58,4.8,116.78,12.8,0
12115000101,4.68,44.5,21.08,4.68,180.33,9.37,217.8,14.05,0
12115000102,0,32.26,4.3,0,122.58,2.15,113.98,8.6,0
12115000200,0,44.44,20.37,3.7,198.11,9.26,124.05,12.96,0
12115000300,5.08,55.92,40.67,12.71,127.1,0,149.97,27.96,2.54
12115000401,0,16.82,2.4,2.4,79.29,4.81,98.51,4.81,0
12115000404,0,45.98,15.33,7.66,268.2,22.99,222.22,30.65,0
12115000405,0,31.24,5.21,0,88.52,5.21,88.52,5.21,0
12115000406,0,26.41,14.67,8.8,149.65,5.87,120.31,8.8,0
12115000407,2.64,52.88,18.51,10.58,87.26,5.29,129.56,7.93,0
12115000501,5.79,23.16,5.79,0,127.39,0,115.81,0,0
12115000502,2.79,25.08,8.36,5.57,142.1,2.79,117.02,11.15,0
12115000503,2.79,50.24,16.75,0,231.65,8.37,195.37,8.37,2.79
12115000601,0,30.13,8.61,4.3,73.18,8.61,86.1,0,0
12115000602,0,20.94,5.24,2.62,120.42,7.85,125.65,7.85,2.62
12115000700,7.04,45.76,3.52,7.04,158.39,10.56,242.87,17.6,0
12115000801,5.28,26.39,0,0,142.48,5.28,221.64,0,5.28
12115000802,3.63,29.01,14.5,10.88,130.53,7.25,203.05,14.5,0
12115000900,0,17.77,8.88,0,111.06,8.88,159.93,0,0
12115001000,2.72,10.87,8.15,2.72,73.39,0,100.57,2.72,0
12115001101,3.83,38.27,11.48,7.65,103.33,3.83,137.77,13.39,0
12115001102,0,12.41,17.73,8.87,92.21,3.55,182.66,12.41,0
12115001201,2.52,22.66,11.33,3.78,105.73,5.03,123.35,10.07,2.52
12115001202,2.3,25.28,13.79,0,87.34,9.19,98.83,6.89,0
12115001203,2.28,54.76,18.25,13.69,266.94,13.69,223.59,31.94,6.84
12115001204,2.38,23.84,9.54,9.54,109.65,4.77,140.64,7.15,0
12115001301,3.14,28.24,15.69,6.28,90.99,3.14,128.65,12.55,0
12115001302,0,41.52,9.77,2.44,139.23,4.89,151.44,9.77,0
12115001303,6.13,24.52,0,0,134.89,3.07,104.23,6.13,3.07
12115001304,0,23.69,18.95,0,108.95,9.47,180.01,9.47,0
12115001401,2.39,17.89,2.39,2.39,69.18,5.96,78.72,2.39,1.19
12115001402,2.13,17.03,6.39,4.26,57.48,6.39,93.68,8.52,0
12115001403,1.46,49.58,7.29,5.83,93.34,5.83,157.5,8.75,4.38
12115001503,2.85,22.77,0,0,62.62,2.85,99.63,11.39,0
12115001504,3.2,12.82,3.2,3.2,86.51,0,121.76,16.02,0
12115001505,0,10.46,8.37,4.18,50.2,2.09,85.76,10.46,2.09
12115001506,1.6,33.56,12.79,3.2,166.21,6.39,164.62,7.99,0
12115001507,0,35.46,11.82,1.69,162.11,10.13,199.26,6.75,0
12115001601,7.67,40.91,0,7.67,117.62,0,132.96,12.78,0
12115001602,7.82,31.28,15.64,0,132.95,2.61,156.41,7.82,0
12115001702,0,29.04,15.37,3.42,97.35,5.12,138.34,8.54,0
12115001703,6.27,68.99,9.41,9.41,225.78,3.14,206.96,9.41,6.27
12115001704,0,33.28,7.4,3.7,107.25,3.7,118.34,3.7,0
12115001801,0,48.04,5.65,2.83,138.46,14.13,183.67,5.65,5.65
12115001803,3.84,46.07,15.36,3.84,115.16,3.84,188.1,7.68,0
12115001804,0,28.65,21.49,3.58,96.7,7.16,118.19,10.74,0
12115001805,0,17.12,5.71,0,131.28,0,97.03,11.42,0
12115001903,6.41,25.62,6.41,6.41,128.12,6.41,140.94,6.41,0
12115001904,3.27,26.2,16.37,0,85.13,0,160.45,3.27,0
12115001905,0,77.05,8.56,0,196.92,8.56,145.55,8.56,0
12115001907,0,42.02,0,0,210.08,0,189.08,10.5,21.01
12115001908,0,40.82,10.2,0,224.49,10.2,173.47,10.2,0
12115002003,2.41,26.5,7.23,9.64,142.13,4.82,161.41,16.86,0
12115002004,7.65,109.58,17.84,10.19,298.17,5.1,226.81,17.84,0
12115002005,2.52,83.21,15.13,5.04,388.3,10.09,214.32,7.56,2.52
12115002007,4.22,42.23,4.22,8.45,181.59,0,181.59,12.67,0
12115002008,0,37.01,20.19,6.73,111.04,0,134.59,23.55,3.36
12115002009,6.79,44.81,2.72,6.79,180.58,5.43,214.53,20.37,1.36
12115002010,6.35,53.94,15.87,4.76,157.07,14.28,168.17,9.52,0
12115002100,2.94,16.15,10.28,1.47,92.48,5.87,139.46,8.81,1.47
12115002201,0,35.26,9.62,6.41,163.46,3.21,214.74,12.82,6.41
12115002202,4.57,36.55,15.99,4.57,139.33,0,148.47,4.57,0
12115002203,0,38.25,11.95,4.78,124.31,2.39,138.66,9.56,0
12115002302,6.86,75.46,20.58,25.15,249.26,2.29,251.54,13.72,0
12115002303,7.93,55.48,17.83,9.91,235.78,11.89,212.01,27.74,3.96
12115002304,0,39.34,4.37,17.48,179.2,13.11,183.57,26.22,0
12115002305,0,63.25,28.11,14.05,245.96,14.05,344.34,28.11,14.05
12115002401,0,97.85,11.29,18.82,161.84,7.53,237.11,15.05,0
12115002402,2.71,81.34,13.56,8.13,287.42,10.85,222.34,18.98,8.13
12115002504,0,36.8,30.11,3.35,123.79,3.35,167.28,10.04,3.35
12115002505,0,12.77,12.77,0,102.17,8.51,157.51,8.51,8.51
12115002507,5.55,38.84,18.49,16.65,116.52,3.7,131.31,7.4,0
12115002508,2.98,23.82,2.98,0,131.03,11.91,142.94,8.93,0
12115002509,4.85,63.02,16.97,7.27,145.42,7.27,196.32,14.54,0
12115002510,2.59,56.95,18.12,12.94,176.03,10.35,207.09,10.35,0
12115002511,3.31,53.02,3.31,9.94,149.11,9.94,145.79,19.88,9.94
12115002601,0,54.82,18.27,13.7,201.01,4.57,223.85,13.7,4.57
12115002602,3.59,43.06,10.76,14.35,190.17,3.59,161.46,3.59,0
12115002603,5.62,39.37,11.25,16.87,146.23,0,219.35,11.25,0
12115002604,0,58.95,18.42,14.74,221.08,11.05,250.55,25.79,0
12115002605,8.7,47.85,39.15,13.05,169.64,0,247.93,0,8.7
12115002710,3.8,30.43,15.21,7.61,190.19,0,216.81,15.21,0
12115002711,1.01,33.39,15.18,4.05,111.31,3.04,164.95,9.11,1.01
12115002712,1.11,11.62,5.81,3.87,57.54,1.94,89.08,6.36,0.83
12115002713,0,28.59,8.01,4.58,62.91,3.43,109.8,4.58,1.14
12115002714,1.92,32.6,17.26,3.84,109.3,9.59,178.33,11.51,1.92
12115002715,3.89,35.02,15.56,18.16,168.61,7.78,210.12,6.49,0
12115002716,5.39,30.97,5.39,9.43,127.91,12.12,164.27,6.73,1.35
12115002718,1.46,36.57,17.55,5.85,196.02,7.31,207.72,11.7,0
12115002719,5.05,50.54,12.64,2.53,169.32,15.16,199.65,17.69,0
12115002720,0,50.15,13.37,13.37,180.54,13.37,240.72,23.4,3.34
12115002721,0,28.58,24.49,4.08,102.06,6.12,112.27,12.25,0
12115002722,2.36,28.36,14.18,9.45,108.72,2.36,133.54,8.27,0
12115002723,0,67.3,23.75,3.96,217.74,0,221.69,11.88,0
12115002724,4.04,76.67,44.39,16.14,274.41,8.07,298.63,40.36,0
12117020101,14.33,28.65,35.82,0,157.59,0,143.27,14.33,0
12117020102,0,18.59,65.06,0,92.94,0,65.06,0,0
12117020201,0,67.99,43.71,9.71,208.84,4.86,121.42,9.71,0
12117020202,0,28.76,26.55,8.85,95.13,0,90.71,22.12,0
12117020301,4.03,32.22,20.14,12.08,88.6,0,92.63,8.05,0
12117020302,0,33.42,29.24,8.35,71.01,0,62.66,4.18,0
12117020401,0,36.71,27.54,18.36,64.25,4.59,137.68,18.36,0
12117020402,5.63,33.79,28.16,5.63,101.38,0,104.2,8.45,0
12117020500,4.12,28.81,20.58,4.12,107,4.12,111.11,0,0
12117020600,0.78,7.03,9.37,3.91,41.4,0,42.96,4.69,0
12117020701,0.66,18.46,9.23,1.32,82.42,2.64,77.81,7.25,0.66
12117020703,0,12.46,3.12,1.56,38.94,3.12,60.75,4.67,0
12117020704,0,26.3,4.64,0,66.51,1.55,74.25,4.64,0
12117020705,6.55,55.68,26.2,13.1,219.46,3.28,160.5,16.38,0
12117020803,2.84,14.19,15.61,2.84,42.56,0,72.35,4.26,0
12117020805,0,28.54,13.08,2.38,70.17,4.76,114.18,7.14,0
12117020806,1.47,17.61,1.47,4.4,64.56,2.93,63.1,4.4,0
12117020807,0,14.15,7.07,2.83,73.57,1.41,76.4,1.41,0
12117020808,2.4,16.78,0,0,74.3,2.4,81.5,11.98,4.79
12117020810,0,20.07,8.6,5.74,68.83,0,60.22,5.74,0
12117020811,1.88,16.9,7.51,3.75,73.21,1.88,73.21,5.63,0
12117020812,0,55.1,23.62,7.87,115.46,5.25,83.97,0,0
12117020901,0,21.5,11.94,4.78,88.39,2.39,64.5,4.78,0
12117020902,0,49.31,34.52,0,212.03,0,197.24,19.72,0
12117020903,3.65,13.7,18.27,4.57,73.98,0.91,94.99,4.57,0
12117021000,0,12.27,4.09,0,57.27,2.05,63.41,2.05,0
12117021100,0,21.49,36.84,15.35,107.46,0,107.46,9.21,0
12117021201,0,31.03,10.34,10.34,101.71,0,137.91,5.17,0
12117021203,0,8.8,5.87,0,29.33,2.93,29.33,2.93,0
12117021204,1.92,16.31,9.6,5.76,40.31,1.92,60.46,3.84,0
12117021306,1.14,26.29,4.57,5.72,76.6,3.43,75.45,10.29,0
12117021307,0,29.1,5.06,1.27,65.8,5.06,99.96,6.33,0
12117021311,2.12,19.08,10.6,0,61.49,2.12,69.97,4.24,0
12117021312,0,9.43,2.36,0,33,0,63.65,2.36,2.36
12117021313,0,12.97,8.65,1.44,50.45,1.44,80.73,0,1.44
12117021314,2.31,25.41,9.24,6.93,78.54,2.31,103.95,4.62,0
12117021315,1.18,15.29,14.11,5.88,63.49,0,81.13,4.7,0
12117021316,0,11.7,4.68,7.02,51.49,0,63.19,2.34,0
12117021317,0,13.68,4.21,0,27.36,2.1,48.4,4.21,2.1
12117021318,0,14.35,7.72,5.52,62.9,5.52,48.55,5.52,0
12117021319,0,22.26,0,0,55.65,0,66.78,0,0
12117021320,0,13.73,6.87,2.75,52.18,2.75,53.55,6.87,1.37
12117021321,2.92,40.88,11.68,5.84,72.99,0,46.72,0,0
12117021401,1.45,5.81,11.62,1.45,69.75,2.91,88.64,7.27,1.45
12117021403,1.12,25.87,9,3.37,56.23,2.25,52.86,4.5,1.12
12117021404,1.36,25.75,14.91,4.07,84.03,5.42,112.5,8.13,0
12117021502,1.96,41.14,21.55,0,105.8,0,78.37,5.88,1.96
12117021503,0,73.61,16.99,28.31,220.84,5.66,147.23,11.33,5.66
12117021504,9.51,82.44,38.05,19.02,269.5,6.34,187.06,25.36,0
12117021505,2.12,23.34,6.37,6.37,101.87,0,106.11,6.37,0
12117021506,0,35.43,12.88,3.22,125.6,3.22,103.06,12.88,0
12117021604,0,13.82,11.52,2.3,69.11,2.3,82.93,4.61,2.3
12117021606,1.44,28.77,18.7,2.88,100.69,2.88,93.5,7.19,0
12117021608,1.61,12.9,14.51,4.84,77.41,1.61,87.08,11.29,0
12117021609,0,48.26,6.89,10.34,72.39,6.89,117.2,3.45,0
12117021611,1.9,26.66,0,1.9,68.55,5.71,74.26,3.81,0
12117021612,2.43,26.68,12.13,12.13,82.46,2.43,121.27,2.43,0
12117021613,0,12.01,6.01,9.01,69.07,0,87.09,6.01,0
12117021614,0,26.38,11.54,4.95,102.21,6.59,108.8,3.3,0
12117021615,0,12.15,6.07,6.07,42.51,6.07,91.1,3.04,0
12117021616,0,83.52,5.57,8.35,164.25,11.14,150.33,11.14,0
12117021704,0,35.88,16.74,7.18,71.75,2.39,112.41,4.78,0
12117021705,2.03,32.47,18.27,2.03,64.95,4.06,60.89,2.03,0
12117021706,0,28.87,6.42,0,112.29,0,125.12,9.62,0
12117021707,0,14.1,14.1,1.76,35.25,1.76,63.46,3.53,0
12117021708,0,28.81,8.23,9.6,69.98,0,54.88,8.23,0
12117021802,0,56.71,26.33,14.18,109.38,0,85.07,2.03,0
12117021803,0,19.54,19.54,0,61.89,0,58.63,13.03,0
12117021805,0,36.12,6.02,18.06,114.39,0,126.43,6.02,0
12117021806,0,88.74,23.24,12.68,173.25,12.68,147.9,4.23,2.11
12117021901,0,22.29,10.13,8.11,56.75,2.03,101.34,2.03,0
12117021902,4.45,33.37,20.02,15.57,91.21,2.22,102.34,15.57,0
12117022001,0,31.6,15.8,0,122.43,3.95,110.58,7.9,0
12117022002,2.66,45.18,18.6,0,103.64,0,122.24,13.29,2.66
12117022004,3.84,11.53,19.22,0,76.86,0,115.3,11.53,0
12117022005,1.31,30.19,13.13,3.94,108.95,3.94,106.33,10.5,1.31
12117022101,1.57,20.44,22.02,12.58,110.08,3.15,180.85,7.86,0
12117022104,0,30.36,13.01,8.67,105.54,1.45,124.33,8.67,2.89
12117022105,2.82,22.57,14.11,0,87.47,0,107.22,8.47,2.82
12117022106,0,15.54,3.59,2.39,63.34,4.78,100.39,10.76,0
12117022201,1.71,27.3,11.95,8.53,100.68,5.12,100.68,1.71,1.71
12117022205,0,37.29,3.11,6.22,77.69,0,108.76,6.22,0
12117022206,0,16.62,13.29,0,74.78,1.66,74.78,3.32,0
12117022207,1.45,31.93,4.35,8.71,72.57,0,71.12,4.35,0
12117022208,0,13.28,6.64,0,119.52,2.21,86.32,15.49,2.21
12117022209,2.64,29.02,21.11,5.28,137.2,7.92,113.46,10.55,2.64
12119910100,0,24.91,24.91,3.11,214.89,0,130.8,15.57,3.11
12119910300,0,33.72,20.23,0,168.58,6.74,121.38,26.97,0
12119910401,0,30.78,30.78,23.09,273.18,7.7,273.18,7.7,0
12119910402,0,19.82,19.82,0,165.13,6.61,118.89,9.91,0
12119910500,2.04,20.37,10.18,4.07,99.8,4.07,109.98,10.18,0
12119910601,9.11,34.15,22.76,2.28,179.83,6.83,177.56,9.11,2.28
12119910602,6.68,36.73,13.36,13.36,136.89,3.34,186.98,3.34,0
12119910700,1.77,28.32,19.47,5.31,153.98,1.77,109.73,7.08,0
12119910800,0,68.44,45.63,2.53,456.27,5.07,415.72,22.81,0
12119910900,0,2.93,0,0,14.66,0,4.4,0,0
12119911000,0,0,0,0,0,0,23.61,0,0
12119911200,2.24,28.07,15.9,4.72,146.56,5.96,206.18,5.96,3.73
12119911301,2.44,26.86,34.19,17.09,234.43,2.44,251.53,12.21,4.88
12119911302,10.27,82.14,61.6,10.27,143.74,0,195.07,10.27,20.53
12119911400,2.97,28.97,22.28,3.71,125.54,2.23,144.11,7.43,1.49
12119911500,0,46.25,10.28,5.14,195.27,0,143.88,15.42,0
12119911701,5.97,45.76,31.83,12.93,237.74,7.96,278.52,5.97,4.97
12119911702,0,53.55,32.51,5.74,317.46,5.74,284.95,13.39,1.91
12121970100,0,40.45,19.48,17.98,196.25,7.49,119.85,5.99,3
12121970200,2.52,22.64,22.64,10.06,153.42,2.52,128.27,7.55,2.52
12121970301,17.26,17.26,28.77,17.26,132.34,0,155.35,5.75,0
12121970302,2.88,40.26,25.88,8.63,212.8,1.44,152.41,8.63,0
12121970400,1.3,10.42,16.94,3.91,113.36,3.91,95.11,6.51,0
12121970500,2.04,24.54,14.31,10.22,121.68,2.04,163.6,5.11,0
12121970600,7.13,28.51,22.81,7.13,111.19,5.7,172.49,4.28,1.43
12123950100,2.85,19.93,34.16,11.39,113.86,0,125.25,8.54,0
12123950200,1.96,43.03,35.2,9.78,119.3,3.91,154.51,15.65,0
12123950300,1.79,25.04,53.66,8.94,134.14,3.58,109.1,8.94,0
12123950400,1.23,15.98,15.98,6.15,75,2.46,103.28,3.69,0
12125960100,0,8.07,13.44,2.69,51.09,0,26.89,8.07,0
12125960200,2.67,21.37,14.69,5.34,132.23,1.34,284.49,9.35,1.34
12125960300,0,24.43,19.54,4.89,85.49,0,97.7,2.44,4.89
12127080100,2.34,33.86,22.18,11.68,164.62,11.68,208.99,10.51,0
12127080201,3.89,50.54,50.54,27.22,209.95,3.89,209.95,7.78,3.89
12127080202,0,48.29,20.7,24.15,158.68,6.9,251.81,10.35,0
12127080300,2.87,83.19,17.21,5.74,157.77,5.74,143.43,8.61,0
12127080400,0,26.8,8.93,5.96,202.5,11.91,175.7,14.89,0
12127080500,0,46.88,23.44,7.81,191.41,7.81,175.78,7.81,3.91
12127080600,6.16,55.42,30.79,15.39,274.01,12.32,129.31,0,0
12127080700,0,47.36,14.21,14.21,189.44,2.37,156.29,7.1,0
12127080803,1.98,23.8,25.78,5.95,124.93,3.97,166.57,11.9,0
12127080804,1.3,59.86,31.23,9.11,230.32,6.51,144.44,11.71,0
12127080805,3.46,31.13,41.51,13.84,155.66,5.19,212.73,17.3,0
12127080806,10.55,45.73,3.52,10.55,147.73,0,144.21,14.07,0
12127080807,7.26,54.43,21.77,23.58,228.59,5.44,163.28,14.51,1.81
12127080901,2.46,93.48,59.04,19.68,327.18,9.84,194.34,17.22,2.46
12127080902,5.17,18.09,15.51,15.51,126.65,0,147.32,7.75,0
12127081000,8.07,75.31,34.97,16.14,255.51,2.69,209.79,10.76,5.38
12127081101,4.17,54.21,29.19,16.68,212.68,4.17,179.32,8.34,4.17
12127081102,0,35.77,40.88,15.33,158.41,5.11,137.97,10.22,0
12127081200,2.44,22,17.11,7.33,127.11,2.44,127.11,9.78,0
12127081300,0,33.92,16.96,5.65,192.2,5.65,197.85,11.31,0
12127081500,0,44.82,39.84,4.98,204.18,4.98,179.28,19.92,0
12127081600,0,16.25,40.62,4.06,121.85,4.06,97.48,12.19,0
12127081700,2.89,69.27,31.75,15.88,174.63,4.33,154.42,17.32,1.44
12127081800,0,46.53,29.91,13.29,126.29,0,129.61,19.94,0
12127081900,0,44.7,36.57,16.25,97.52,8.13,77.2,12.19,0
12127082000,0,47.79,40.44,3.68,205.88,3.68,106.62,14.71,0
12127082100,10.67,36.29,27.75,14.94,130.23,0,117.42,6.4,0
12127082201,0,59.33,44.5,8.9,296.65,5.93,231.39,14.83,0
12127082202,5.42,43.34,16.25,16.25,167.93,0,157.1,10.83,0
12127082301,2.68,63.01,30.84,17.43,163.56,0,80.44,18.77,0
12127082401,2.71,46.02,32.49,2.71,102.87,0,119.11,10.83,0
12127082404,4.36,26.18,26.18,26.18,165.79,0,213.79,21.82,4.36
12127082405,2.59,54.33,18.11,5.17,199.22,5.17,170.76,15.52,2.59
12127082406,0,31.17,10.39,0,114.31,13.86,117.77,3.46,6.93
12127082410,1.45,47.87,26.11,10.15,143.6,7.25,137.8,13.05,0
12127082411,2.46,44.33,14.78,7.39,120.69,4.93,130.54,4.93,2.46
12127082412,3.76,26.31,26.31,15.03,112.74,7.52,135.29,7.52,0
12127082413,0,20.62,20.62,5.16,74.76,0,123.74,10.31,0
12127082414,2.7,45.85,18.88,16.18,248.11,5.39,210.36,5.39,0
12127082415,3.18,44.53,22.26,12.72,197.2,6.36,178.12,9.54,0
12127082503,3.14,39.29,22,9.43,136.73,0,117.87,7.86,0
12127082506,4.97,44.7,22.35,7.45,203.63,4.97,230.94,7.45,2.48
12127082507,2.81,57.57,23.87,12.64,220.44,8.42,179.72,15.45,1.4
12127082508,2.25,15.76,11.26,0,105.81,2.25,132.82,2.25,0
12127082509,0,37.63,14.11,4.7,131.7,2.35,119.94,2.35,0
12127082510,5.41,67.68,29.78,27.07,235.52,5.41,235.52,8.12,0
12127082511,7.96,51.75,19.9,7.96,199.04,7.96,214.97,15.92,0
12127082604,0,52.25,12.06,12.06,168.81,8.04,188.91,12.06,0
12127082605,2.95,70.8,20.65,20.65,247.79,8.85,188.79,8.85,2.95
12127082606,0,31.77,9.53,9.53,146.12,9.53,184.24,3.18,0
12127082607,0,39.34,8.74,4.37,144.23,13.11,205.42,13.11,4.37
12127082701,5.22,57.41,10.44,0,120.04,5.22,172.23,10.44,0
12127082703,3.44,72.19,20.63,3.44,161.57,6.88,171.88,17.19,0
12127082704,4.38,26.29,13.15,17.53,127.08,8.76,127.08,13.15,0
12127082705,8.42,54.74,117.89,25.26,282.11,4.21,210.53,8.42,0
12127082801,3.85,65.38,26.92,11.54,165.38,0,153.85,7.69,0
12127082802,2.59,62.16,41.44,15.54,199.43,5.18,160.58,12.95,2.59
12127082902,8.73,48.88,22.7,6.98,160.61,3.49,151.89,13.97,3.49
12127082903,2.14,59.97,29.99,8.57,169.2,0,130.65,12.85,0
12127082904,3.98,75.71,31.88,9.96,235.11,9.96,229.13,7.97,1.99
12127083003,6.54,49.08,35.99,8.18,209.39,3.27,217.57,9.82,0
12127083005,5.52,66.3,22.1,8.29,193.37,0,196.13,11.05,0
12127083006,3.18,44.49,23.84,1.59,163.67,4.77,165.26,12.71,0
