HUC_12,BW_Demand
010700060602,11220.6021233
010700060603,5452.20304871
010700060604,11552.3710461
010700060605,15548.0396309
010700060606,13100.0078392
010700060607,15861.9421463
010700060701,12605.485199
010700060702,8048.42355347
010700060703,11354.117012
010700060801,8768.50387573
010700060802,17676.9394379
010700060803,8682.01119232
010700060804,13034.8412132
010700060901,13783.3712463
010700060902,16304.0413742
010700060903,14130.4309273
010700060904,7906.89273834
010700060905,23250.6882515
010700060906,26724.1586227
010700061001,15520.2931824
010700061002,18836.0312386
010700061101,12606.969841
010700061102,34685.0636177
010700061201,19703.3344231
010700061202,31082.5347595
010700061203,30718.9629593
010700061204,11450.1704292
010700061205,14548.0797729
010700061206,38280.3271027
010700061207,26657.5269432
010700061301,23809.9323807
010700061302,27237.2263489
010700061303,12179.9544945
010700061401,16814.6997833
010700061402,31214.9204941
010700061403,30615.4814758
010700061404,27014.875679
010801010101,503.143165648
010801010102,490.529988945
010801010103,375.515165627
010801010104,965.102890849
010801010201,323.933077335
010801010202,520.73545748
010801010203,367.078518152
010801010301,422.814422488
010801010303,273.044860244
010801010304,337.545619488
010801010305,1142.52233136
010801010401,798.752591133
010801010402,454.53541851
010801010403,793.892490864
010801010404,806.770119429
010801010405,1034.2930727
010801010501,1678.62589073
010801010502,840.323799372
010801010503,1246.67470026
010801010601,1710.72803831
010801010602,722.854024649
010801010603,1628.7461319
010801010701,1889.8232646
010801010702,817.39577651
010801010703,1025.64386249
010801010704,1455.37752676
010801010705,625.450865269
010801010706,1321.39687037
010801010707,2102.00389671
010801010801,1089.45872355
010801010802,838.293571949
010801010803,995.308882236
010801010804,875.220702648
010801010805,1017.31523633
010801010806,1576.0001893
010801010901,867.015138388
010801010902,1382.50602865
010801010903,2062.34551883
010801020101,731.17457962
010801020102,2158.03944945
010801020103,932.094179869
010801020104,1634.80790615
010801020201,616.080163002
010801020202,2277.44243765
010801020203,2356.88445926
010801020301,1969.83899999
010801020302,2390.38584495
010801020401,2223.02483177
010801020402,2624.66423845
010801020403,1681.53859282
010801030101,938.95906496
010801030102,2702.04700446
010801030201,2042.44916916
010801030202,2273.20465541
010801030203,1652.28288984
010801030204,2425.25916576
010801030205,1001.97545147
010801030206,1816.06684399
010801030301,1196.75119209
010801030302,1333.90924311
010801030303,1869.02861118
010801030304,909.156218529
010801030401,1958.2142787
010801030402,2989.66062927
010801030403,3053.46988487
010801030501,1098.68131924
010801030502,1028.42132378
010801030503,1741.41776752
010801030504,1784.10906792
010801030505,2114.85769653
010801030506,2074.42238188
010801030601,2400.63680077
010801030602,3312.18777704
010801030701,2832.14857721
010801030702,1949.846632
010801030703,3228.14577436
010801040101,1815.12690878
010801040102,3683.91877985
010801040103,3018.554564
010801040104,1627.40143728
010801040201,1568.61616278
010801040202,2294.3837924
010801040203,1711.37436819
010801040204,1524.39667225
010801040205,4771.41233015
010801040301,1580.9990263
010801040302,3305.4587307
010801040303,4585.34388018
010801040304,1089.75807762
010801040401,1960.60308647
010801040402,6191.45765066
010801050101,3382.04428768
010801050102,2635.78613997
010801050103,2780.87618399
010801050104,3423.23450518
010801050105,1892.92695189
010801050106,3656.74640179
010801050201,3846.20817614
010801050202,2383.94475412
010801050203,2463.48478174
010801050301,2499.72701263
010801050302,2498.97943449
010801050401,4195.6442194
010801050402,3009.44486046
010801050501,3247.83741331
010801050502,4549.31138468
010801050503,2339.5726862
010801060101,3642.78933334
010801060102,5903.2212553
010801060103,2270.07338428
010801060104,2663.90737915
010801060105,4819.31064606
010801060106,5098.71080208
010801060201,3511.13090801
010801060202,2232.83786821
010801060203,2425.55436468
010801060204,1524.54553604
010801060205,2666.56879187
010801060206,3177.98932838
010801060207,3888.77629757
010801060301,3547.44260693
010801060302,5690.71545792
010801060303,3592.57119942
010801060304,4871.19932938
010801060305,4570.92117119
010801060401,9524.05963898
010801060402,9756.96989822
010801060403,7869.57760334
010801060404,5661.05268574
010801060405,6002.91192818
010801060406,7483.11824608
010801060407,3488.31833076
010801060501,3674.58015013
010801060502,4560.94584465
010801060503,3881.77250195
010801060504,3521.77694988
010801060505,6885.910779
010801060601,3475.68895245
010801060602,5655.61532402
010801060603,5409.30688
010801060701,5218.17036247
010801060702,7235.40089226
010801060703,5955.47831154
010801070101,5771.44294643
010801070102,5324.49370003
010801070201,6158.56981659
010801070202,6612.8307972
010801070203,7993.28133202
010801070301,4296.29203701
010801070302,2830.65517235
010801070303,3580.66910362
010801070304,6794.3563633
010801070305,2102.17575741
010801070306,4176.10789394
010801070307,2247.04820538
010801070401,4670.92619801
010801070402,6255.08998966
010801070403,2348.18953228
010801070404,2310.70249271
010801070405,8836.93067837
010801070406,4333.63021755
010801070501,8486.06049061
010801070502,8231.44007015
010801070503,5669.68995094
010801070504,2734.29018116
010801070505,11297.2673092
010801070506,5138.81885529
010801070507,9702.6473465
010802010101,6259.77647972
010802010102,4961.52022743
010802010103,6571.92816734
010802010104,7154.96364021
010802010201,13423.5729103
010802010202,16663.8376102
010802010301,9743.13801003
010802010302,7409.22611427
010802010303,16998.1812878
010802010401,12933.6592216
010802010402,9798.68421745
010802010403,10077.8771038
010802010501,16979.1529465
010802010502,9067.68165016
010802010503,9406.97605896
010802010601,11361.6804962
010802010602,16355.8079166
010802010603,11646.4206696
010802010604,15600.9354572
010802010605,23396.877243
010802010606,17704.8613014
010802010607,7481.91215515
010802010608,13086.2365417
010802010609,10266.6070824
010802010610,9361.06186676
010802010701,14254.5574036
010802010702,27897.2839508
010802020101,13044.9563408
010802020102,9058.08269882
010802020103,24942.2705498
010802020201,28974.1004143
010802020202,9979.94642448
010802020203,17378.3535862
010802020204,15443.0403023
010802020205,16855.6603584
010802020206,10282.9731731
010802020207,11941.4859352
010802030101,6723.14520264
010802030102,4750.90716267
010802030103,8241.40152931
010802030104,4969.90660667
010802030105,9679.11461163
010802030201,7915.5792017
010802030202,6025.32098389
010802030203,5748.44135857
010802030204,4725.1685009
010802030205,9326.97167587
010802030301,10142.2234669
010802030302,7748.15507412
010802030401,7084.68891525
010802030402,13212.7275505
010802030501,6698.13886261
010802030502,13069.3909187
010802040101,4211.68034744
010802040102,19752.7567291
010802040103,3798.89154816
010802040104,32800.4527779
010802040105,8750.18400192
010802040106,25101.3580475
010802040201,8338.74696732
010802040202,21019.8199692
010802040203,14923.4448738
010802040204,6941.86481094
010802040205,26635.9676437
010802040206,9655.10964584
010802040207,21767.028717
010802040301,23464.5042038
010802040302,13635.4534683
010802040303,21980.5991554
010802040304,8948.53378677
010802040305,22514.4231644
010802040306,12530.4363899
010802040307,11218.5070839
010802040401,9257.46592712
010802040402,29225.1109848
010802050101,17472.5223274
010802050102,18792.8189316
010802050103,9599.06177902
010802050104,11994.7493553
010802050105,22450.7762299
010802050201,25442.8330193
010802050202,8503.11810684
010802050203,26476.5017738
010802050301,11082.123764
010802050302,16159.9834595
010802050303,20247.8005104
010802050401,17883.4260712
010802050402,26792.8738365
010802050501,11798.9824333
010802050502,11445.2462997
010802050503,12642.5456734
010802050504,16258.2284546
010802050505,22596.8878517
010802050506,20959.5431976
010802050601,22630.2962341
010802050602,30545.3699722
010802050603,28507.9744759
010802050701,14325.20364
010802050702,36687.2670364
010802050801,23643.8673859
010802050802,26415.6205673
010802050803,10529.1922379
010802050804,11480.8672104
010802050805,22201.9305649
010802050901,38328.58535
010802050902,14268.2642288
010802050903,24859.1980362
010802050904,11638.0130692
010802050905,21831.7299004
010802060101,13111.537178
010802060102,7100.81185341
010802060103,5895.30962563
010802060104,13510.1152344
010802060105,16472.3965302
010802060201,13496.5496101
010802060202,12043.4323196
010802060301,15997.7819214
010802060302,14442.4763527
010802060303,15124.6498108
010802060304,10700.430172
010802060305,18975.3228836
010802070101,12248.8482265
010802070102,12608.3458958
010802070103,7301.17627716
010802070201,4709.79177284
010802070202,12253.9947147
010802070203,9322.32333374
010802070204,21959.6360645
010802070301,7161.07481384
010802070302,17888.4258823
010802070401,15446.7265511
010802070402,12594.6296425
010802070403,11398.1804886
010802070404,25427.9896126
010802070405,21305.8251724
010802070501,11640.4145164
010802070502,19896.9224091
010802070601,14012.4860954
010802070602,27632.1543961
010900010101,13924.3115273
010900010102,35455.5746307
010900010201,34020.2280045
010900010202,25659.0235901
010900010203,12715.4754677
010900010204,6731.34535599
010900010205,34496.8868179
010900010301,33643.5395927
010900010302,34161.9626884
010900010401,14525.6605682
010900010402,43216.7855682
010900010501,23081.9344482
010900010502,41373.3503647
010900010601,41373.440361
010900010602,29849.9325027
010900010603,21220.9179688
010900010604,32250.9640503
010900010701,29627.0867767
010900010702,20775.7702103
010900010703,50687.5363312
010900010704,59239.5008469
010900010801,38269.6928864
010900010802,24662.2555237
010900010803,40947.8693161
010900010901,42270.4959335
010900010902,32541.2297134
010900020101,18278.4785309
010900020102,34249.7462311
010900020103,21160.0891724
010900020104,26092.7496643
010900020105,22167.2088547
010900020106,17642.8607407
010900020107,16629.8187599
010900020201,4017.05234909
010900020202,3475.22238731
010900020203,6790.15032768
010900020204,5177.80233955
010900020205,33323.3642883
010900020206,103444.017487
010900020301,18522.6663513
010900020302,35755.0204849
010900020303,12521.9872894
010900020304,25536.900753
010900020305,5745.07717896
010900020306,22667.0898056
010900020401,25403.2735291
010900020402,24877.7719383
010900020501,17094.3449669
010900020502,28613.3755646
010900020503,7953.39208221
010900020601,6380.39892006
010900020602,15698.037056
010900020603,8104.13659477
010900020604,4639.25727081
010900020701,8358.01526833
010900030101,20848.295105
010900030102,25932.5488777
010900030103,26254.2711449
010900030104,38043.0229683
010900030105,27972.3594437
010900030201,27117.1190186
010900030202,30274.0048943
010900030203,14558.4338684
010900030204,18766.6940918
010900030205,25714.3027802
010900030206,25059.9577103
010900030207,22910.1563034
010900030208,33017.2639694
010900040101,25510.6105118
010900040102,34221.664772
010900040103,47875.8550797
010900040201,32936.9159775
010900040202,31526.103035
010900040203,13731.3227501
010900040204,43073.522953
010900040301,35475.0005951
010900040302,32274.0441399
010900040401,44584.7968445
010900040501,18916.9288025
010900040502,38477.7859306
010900040601,17244.1205826
010900040602,17560.0561752
010900040603,11335.1352997
010900040604,15231.4587517
010900040605,20891.9984894
010900040606,25748.8219757
010900040607,9575.00274277
010900040608,15455.6804161
010900040609,22565.5056076
010900040701,38552.7615623
010900040702,12592.1795578
010900040801,36046.5073624
010900040802,23290.4662323
010900040803,19448.6502571
010900040804,36234.288784
010900040901,18567.1911621
010900040902,6975.46192551
010900040903,14940.6123505
010900040904,15523.3658562
010900040905,28606.3983383
010900040906,5011.14457321
010900040907,9360.87952423
010900040908,15380.5812263
010900040909,5944.26356506
010900040910,19862.461937
010900040911,4429.10323715
010900040912,8555.93514633
010900050101,34852.5511284
010900050102,15110.5264015
010900050201,13270.2728729
010900050202,20957.0569649
010900050203,6681.638134
010900050204,10970.6329117
010900050205,27701.0347214
010900050301,14511.5236053
010900050302,8573.34605408
010900050303,7370.10228729
010900050401,9092.52059555
010900050402,5166.61009979
010900050403,12087.044178
