HUC_12,FF_Demand
071300080501,4734.30313492
071300080502,3060.23333549
071300080503,2627.63830471
071300080504,5686.34671688
071300080601,3014.83239365
071300080602,6594.86480331
071300080603,8135.50328636
071300080604,5295.4152317
071300080701,4015.70855427
071300080702,4177.57337666
071300080801,4175.89813709
071300080802,4202.71205997
071300080803,4266.19110775
071300080804,4589.38563347
071300080805,4366.73823738
071300090101,4906.74409103
071300090102,5213.58147907
071300090103,3116.08883667
071300090104,6715.85957813
071300090105,6829.45216751
071300090106,3089.62867737
071300090201,4460.46061707
071300090202,6824.80010223
071300090203,8966.26140594
071300090204,2748.15026474
071300090301,3386.33857536
071300090302,4787.18038177
071300090303,6718.29457569
071300090304,6721.60107994
071300090305,5359.7152586
071300090306,3215.83593369
071300090307,2999.45653152
071300090308,5063.09692764
071300090309,6322.49243927
071300090310,5182.53252411
071300090401,3596.95306587
071300090402,8183.51171684
071300090403,6113.88615227
071300090404,5862.04025841
071300090405,9277.7431221
071300090406,7315.29916
071300090407,7512.50084305
071300090408,3057.24891853
071300090501,3393.09148788
071300090502,9946.82994843
071300090503,5552.04654503
071300090504,5495.5670948
071300090505,3584.68678856
071300090506,6073.27442551
071300090507,8619.02484703
071300090508,3877.37585068
071300090509,6290.03419304
071300090510,4759.37165451
071300090511,5082.30151367
071300090601,4704.13044739
071300090602,4989.06746292
071300090603,4329.61323738
071300090604,4997.60902023
071300090605,2997.20852661
071300090606,12222.4361629
071300090607,2667.7059269
071300090701,6313.43950272
071300090702,6824.39354324
071300090703,6383.97121811
071300090704,4306.58355331
071300090705,4012.70779228
071300090706,5396.77885628
071300090707,8660.50367355
071300090708,5137.05734158
071300090709,7201.93106651
071300090710,4202.72071075
071300090801,9350.42689705
071300090802,6201.4436636
071300090803,2760.0604744
071300090804,4904.08438873
071300090805,2657.78337383
071300090806,6821.84951305
071300100101,3855.24164391
071300100102,3371.4998455
071300100103,2220.56782436
071300100104,1797.32133484
071300100201,2149.58100033
071300100202,4301.88192272
071300100203,1993.4897871
071300100204,3869.54212189
071300100205,2142.63920593
071300100206,3854.4919467
071300100301,4139.18830204
071300100302,6955.00708961
071300100303,7613.95917892
071300100304,3477.25730515
071300100305,3729.6390543
071300100306,3276.58802509
071300100401,2129.21441221
071300100402,4003.70612335
071300100501,4925.11578274
071300100502,3698.06467342
071300100601,4932.70253277
071300100602,5767.60126781
071300100603,4673.17902374
071300100701,3284.57835293
071300100702,5282.30800629
071300100703,2396.02967167
071300100704,2917.06738377
071300100801,3845.95213795
071300100802,2583.56331158
071300100901,2902.76183987
071300100902,2379.09777164
071300101001,3464.71559525
071300101002,3694.06343937
071300101003,3110.89778233
071300101004,2143.38880253
071300101101,2837.47256088
071300101102,3870.06313515
071300101103,2691.84097672
071300101201,2557.13184738
071300101202,5321.92261124
071300101203,2857.38328457
071300101204,3814.37884903
071300110101,11206.1903915
071300110102,5704.3728714
071300110103,9558.89989567
071300110104,3935.82710743
071300110105,5780.90836334
071300110106,6002.87567043
071300110201,3328.83648825
071300110202,6019.81203175
071300110203,4114.71673203
071300110204,3383.57671738
071300110205,4132.95789051
071300110206,7690.94395638
071300110207,4658.60541439
071300110208,6214.80983734
071300110209,7546.83370781
071300110210,5164.64466286
071300110301,3332.65659523
071300110302,3234.57228756
071300110303,9150.52607346
071300110304,7479.78238201
071300110401,9340.41908455
071300110402,8230.46975422
071300110403,5873.86646652
071300110404,6561.76238251
071300110501,6255.88654518
071300110502,5652.86073685
071300110503,5019.79691124
071300110504,6943.3019886
071300110505,12396.1752071
071300110601,5207.57303429
071300110602,10481.9654408
071300110603,10214.5390549
071300110604,8921.26034355
071300110605,10676.6242542
071300110606,14060.6818047
071300110607,11103.2483578
071300110701,7470.65910339
071300110702,13833.5511951
071300110703,9133.28547668
071300110704,6766.54428673
071300110801,7375.60727882
071300110802,9576.25142574
071300110803,5887.99885941
071300110804,4348.91192055
071300110805,11031.8252354
071300110806,6220.30284309
071300110807,12495.3594666
071300110808,5358.63949394
071300110809,6786.02610588
071300110901,15577.1084595
071300110902,9748.36616898
071300110903,9311.14663696
071300111001,11561.1470509
071300111002,10347.7620773
071300111003,8338.33267784
071300111004,15647.2653084
071300111005,16868.4334984
071300111006,14153.4365997
071300120101,5802.69732857
071300120102,6930.10394478
071300120103,13034.4461403
071300120104,10333.0082836
071300120105,9622.76224136
071300120106,7765.59248734
071300120107,9077.05721283
071300120108,10497.6668987
071300120109,16468.1745224
071300120201,8483.07061005
071300120202,5106.22239494
071300120203,7813.2942009
071300120204,7682.89397049
071300120205,14269.980135
071300120206,9589.94005966
071300120207,13987.202631
071300120301,9538.08440399
071300120302,9437.88879967
071300120401,19830.0775528
071300120402,8197.13370895
071300120403,8212.91065407
071300120404,13884.5895405
071300120501,13390.0680161
071300120502,12428.9308605
071300120601,12293.1557789
071300120602,12676.1284313
071300120603,13335.5291443
071300120604,17399.9902706
071401010101,13644.6759109
071401010102,9635.90787315
071401010201,6333.49957275
071401010202,9012.12025833
071401010203,9739.08576012
071401010204,14274.2013168
071401010205,11854.3169098
071401010206,16359.1414375
071401010207,8232.20767975
071401010301,13557.4068832
071401010302,9232.70439911
071401010303,13586.7944717
071401010401,38165.9818954
071401010402,12973.4495125
071401010403,29639.4177742
071401010501,9454.93061066
071401010502,10021.6272697
071401010503,17659.6397171
071401010504,14084.4436913
071401010505,8782.6052742
071401010506,10557.7429161
071401010507,19751.9464493
071401010601,11062.8675499
071401010602,11353.0563354
071401010603,11487.2369995
071401010701,10651.0371361
071401010702,12952.443325
071401010703,14204.5518723
071401010801,22323.0727406
071401010802,18076.9636765
071401010803,14922.2633362
071401010804,10671.2722931
071401010805,16812.8642101
071401010806,17711.3002548
071401010807,6592.71409607
071401010901,17153.8496742
071401010902,8642.3353157
071401010903,7774.40878105
071401010904,21589.2385178
071401010905,5629.29330063
071401010906,17470.5801907
071401010907,17120.8544884
071401010908,8677.60476875
071401010909,17383.5093327
071401010910,23490.3747711
071401020101,2683.70725536
071401020102,4540.20770168
071401020103,5173.79482269
071401020104,5309.56110477
071401020105,5962.54759407
071401020106,5459.3235178
071401020107,7832.26652813
071401020108,7919.52082634
071401020109,5566.46897411
071401020201,4841.88940763
071401020202,3729.84152412
071401020203,5701.78390026
071401020204,4409.35952377
071401020205,3588.88063335
071401020206,8163.57575226
071401020207,7377.11066818
071401020208,7281.30703354
071401020209,4440.28348637
071401020301,5578.65150356
071401020302,7417.78752518
071401020303,11753.7585335
071401020304,11471.5899353
071401020305,11486.7808666
071401020401,7140.53998375
071401020402,3915.21354389
071401020403,6314.9910593
071401020404,5782.65097237
071401020405,3984.54106522
071401020406,5667.60132599
071401020407,8894.16487217
071401020408,6312.28409386
071401020501,8707.11083603
071401020502,11234.944746
071401020503,12339.2972775
071401020601,15334.3166027
071401020602,12835.7316017
071401020603,15248.9257412
071401020604,7918.15873528
071401020701,13232.3091507
071401020702,13276.4586067
071401020703,13277.4265137
071401020704,10855.4193172
071401020705,12729.1038895
071401020801,13660.188385
071401020802,12978.3366127
071401020803,6429.60298157
071401020901,23087.2973709
071401020902,15398.253479
071401020903,18422.7211418
071401021001,22576.7413025
071401021002,18560.0477829
071401021003,18156.9195557
071401021004,17625.8516922
071401030101,10595.571394
071401030102,13576.0876446
071401030201,7868.09604549
071401030202,8488.62969494
071401030203,7628.01436901
071401030204,7034.86556053
071401030205,11143.8424454
071401030206,6051.82681656
071401030207,8257.4113102
071401030301,15294.8700066
071401030302,6798.11985588
071401030303,11221.8505383
071401030304,5717.70193672
071401030305,14550.4535809
071401030306,4562.7884655
071401030401,12153.0024033
071401030402,17043.3126297
071401030403,8693.45441246
071401030404,22028.9358349
071401030405,20574.3615532
071401040101,8029.71016788
071401040102,5088.48037148
071401040103,5084.28476906
071401040104,5663.6980648
071401040105,12067.4933929
071401040106,10591.6408234
071401040107,7360.95136452
071401040108,12653.9147282
071401040109,8142.48517609
071401040110,11974.792202
071401040111,10236.7414017
071401040201,13469.1102142
071401040202,6843.91091728
071401040203,11047.3652573
071401040204,12226.3997459
071401040205,6055.24437332
071401040206,6716.24065399
071401040301,15636.1860275
071401040302,18089.7284145
071401040303,11413.464426
071401040401,11523.413002
071401040402,11523.2391281
071401040403,21452.0757523
071401040404,10717.626236
071401040405,9365.98698044
071401040406,13219.0266914
071401040407,21907.7050514
071401050101,4180.46372795
071401050102,7004.58556747
071401050103,5816.98070335
071401050104,10452.0323162
071401050105,5361.91503334
071401050106,5204.79122734
071401050107,9225.04270744
071401050108,8513.48876572
071401050109,10046.5241299
071401050110,5328.90678978
071401050111,6716.38874435
071401050112,4843.41534805
071401050113,4823.06489182
071401050114,16221.6539402
071401050201,13085.0771198
071401050202,15203.4026833
071401050203,12746.8345432
071401050204,9088.34840965
071401050205,6594.23986244
071401050206,12147.7744656
071401050301,16476.3418636
071401050302,4890.63842201
071401050303,4530.59763145
071401050304,4786.99732399
071401050305,11279.2778301
071401050306,6157.4225235
071401050307,9143.67499352
071401050308,6084.06516647
071401050309,9397.01594543
071401050310,2931.44771004
071401050401,10212.0958853
071401050402,5678.36684608
071401050403,13048.3669453
071401050404,9187.39134979
071401050405,3076.09712696
071401050501,6148.38343716
071401050502,8882.63982868
071401050503,7639.94276047
071401050601,3532.89826679
071401050602,5815.93605995
071401050603,5070.79441452
071401050701,5601.97369862
071401050702,6628.81939697
071401050703,1889.05270481
071401050704,4217.39175224
071401050801,2583.00597572
071401050802,6152.1975317
071401050803,3315.3550539
071401050804,4404.46404552
071401060101,5003.49696159
071401060102,4152.32515335
071401060103,5081.25242233
071401060201,3681.28249836
071401060202,5166.40789795
071401060203,4344.11442375
071401060204,7633.6359787
071401060205,6901.82223511
071401060206,6349.48991585
071401060207,7877.2546339
071401060301,4260.50007248
071401060302,5946.82361126
071401060303,6238.062747
071401060304,4000.49225235
071401060305,3146.46847248
071401060306,4462.20711613
071401060401,3778.5263052
071401060402,4541.01233482
071401060403,2638.59643841
071401060404,2832.02182674
071401060405,5312.49570751
071401060406,3446.14260387
071401060407,3256.62100697
071401060408,2679.69193649
071401060409,2862.72991467
071401060410,4199.5468111
071401060501,4830.04269981
071401060502,5154.23514652
071401060503,5164.79768944
071401060601,8515.06967735
071401060602,3818.58192062
071401060603,8003.2954731
071401060604,9175.29753304
071401060605,7648.01439285
071401060606,8395.19507027
071401060607,4663.98438072
071401060608,9049.73045921
071401060701,3613.71747589
071401060702,5248.99267101
071401060703,2924.13939953
071401060704,3427.27616882
071401060705,4287.17574596
071401060706,6416.51220226
071401060801,4702.17453003
071401060802,7577.23722649
071401060803,2611.10801506
071401060804,4664.91821575
071401060805,3971.69289875
071401060806,7543.75775337
071401060807,2989.06795597
071401060808,5500.44357872
071401060809,6914.13954067
071401060901,6397.13293648
071401060902,5330.01000404
071401060903,9058.96674919
071401060904,4430.31105232
071401060905,11703.9122601
071401060906,6513.59151649
071401061001,11043.251812
071401061002,2959.21370506
071401061003,9850.67382431
071401061004,6053.98379898
071401061005,9691.58514404
071401061006,5752.80530357
071401061007,4976.81345367
071401061008,4246.22467041
071401061009,7147.31090546
071401061010,2516.55218506
071401061011,13376.6608753
071401061012,5864.14373779
071401061013,4030.67953491
071401061014,4330.52158928
071401061015,3995.51877785
071401061016,4061.49026871
071401061101,5940.65209389
071401061102,9115.32947731
071401061201,11493.8784065
071401061202,3342.99370193
071401061203,6102.93321133
071401061204,5940.80377579
071401061205,11086.3836279
071401070101,4313.40732002
071401070102,3733.89807034
071401070201,10160.1810646
071401070202,6884.18575764
071401070203,2609.12726688
071401070204,3621.05962944
071401070205,4073.38681412
071401070206,4256.55873871
071401070207,3417.44852638
071401070301,2221.5646553
071401070302,5764.49817276
071401070303,4134.9770689
071401070304,3217.14804745
071401070305,4162.83315277
071401070306,1900.52959347
071401070401,2276.23668957
071401070402,3143.22369957
071401070403,2656.48641014
071401070404,2621.10741615
071401070405,2113.81630516
071401070406,4477.59662819
071401070501,7597.39147663
071401070502,5683.75974655
