HUC_12,MeanPrecip
040900030301,33.0167007446
040900030302,33.7659988403
040900030303,33.6180000305
040900030304,33.6747016907
040900030305,33.5374984741
040900030306,33.9239997864
040900030307,34.0
040900030308,34.0
040900030309,33.9552001953
040900030310,33.9893989563
040900030311,33.5293998718
040900030312,33.3898010254
040900030401,32.4435997009
040900030402,33.1818008423
040900040101,33.0
040900040102,33.0
040900040103,33.0
040900040201,33.8571014404
040900040202,33.4583015442
040900040203,33.1161003113
040900040204,33.0
040900040301,33.4906005859
040900040302,33.4151000977
040900040303,33.0
040900040401,32.0152015686
040900040402,32.8162994385
040900040403,32.246799469
040900040404,33.0
040900040405,33.0
040900040406,33.0
040900040407,33.3722991943
040900040501,33.5349998474
040900040502,33.7941017151
040900040503,34.3928985596
040900050101,33.4193992615
040900050102,33.0194015503
040900050103,32.9565010071
040900050104,33.0
040900050105,32.8544006348
040900050106,32.0425987244
040900050107,32.0480003357
040900050108,33.0143013
040900050109,33.6791992188
040900050110,33.5713996887
040900050111,32.2121009827
040900050112,32.8695983887
040900050201,34.0
040900050202,34.0
040900050203,33.9914016724
040900050204,34.1055984497
040900050301,34.5870018005
040900050302,34.2062988281
040900050303,32.9880981445
040900050304,33.1363983154
040900050305,33.0327987671
040900050306,33.0480003357
040900050307,32.9742012024
040900050308,35.1713981628
040900050309,34.895198822
040900050401,35.1888999939
040900050402,35.9418983459
040900050403,34.2930984497
040900050404,33.0377006531
040900050405,33.0434989929
040900050406,34.1067008972
040900050407,33.9367980957
041000010101,34.115398407
041000010102,33.9847984314
041000010103,34.3414993286
041000010104,34.0900993347
041000010105,34.6991004944
041000010106,35.0
041000010107,34.6302986145
041000010108,34.2276992798
041000010201,34.0
041000010202,34.0
041000010203,34.0
041000010204,34.0
041000010205,34.0
041000010301,34.0
041000010302,34.0677986145
041000010303,34.8889007568
041000010304,35.3098983765
041000010305,34.4667015076
041000010306,34.2221984863
041000010307,34.0
041000010308,34.0
041000010309,34.0
041000020101,35.1834983826
041000020102,34.8400001526
041000020103,34.1020011902
041000020104,34.5373001099
041000020105,34.6866989136
041000020106,35.0
041000020107,35.3021011353
041000020108,35.1865997314
041000020201,35.6575012207
041000020202,35.7279014587
041000020203,35.875
041000020204,35.552898407
041000020205,36.0
041000020206,36.0
041000020301,36.6666984558
041000020302,36.0085983276
041000020303,36.5867004395
041000020304,36.0
041000020305,36.0
041000020306,35.8288993835
041000020307,35.3212013245
041000020308,35.0391998291
041000020309,35.2635993958
041000020310,34.1363983154
041000020401,34.9280014038
041000020402,35.1358985901
041000020403,35.0195999146
041000020404,34.9869995117
041000020405,34.798500061
041000020406,34.8666992188
041000020407,35.0
041000020408,34.25
041000020409,34.9126014709
041000020410,34.0
041000030101,36.8902015686
041000030102,36.0441017151
041000030103,36.7755012512
041000030104,36.1034011841
041000030105,37.0
041000030106,36.810798645
041000030201,37.0
041000030202,37.0
041000030203,37.1632995605
041000030204,37.0
041000030301,37.0181999207
041000030302,37.0
041000030303,37.0
041000030304,37.0
041000030305,37.0143013
041000030306,37.0
041000030401,38.0
041000030402,37.4614982605
041000030403,38.0
041000030404,38.2352981567
041000030405,37.7551002502
041000030406,37.4247016907
041000030501,37.0
041000030502,37.5999984741
041000030503,37.0
041000030504,37.4073982239
041000030505,37.0
041000030506,37.4416007996
041000030601,39.0
041000030602,38.8125
041000030603,38.0783996582
041000030604,38.0
041000030701,38.8525009155
041000030702,38.545501709
041000030703,38.8932991028
041000030704,38.2132987976
041000030705,38.3824005127
041000030706,38.0
041000030707,37.9444007874
041000030801,37.7159996033
041000030802,37.1781997681
041000030803,37.4908981323
041000030804,37.354801178
041000030805,37.2098999023
041000030806,37.0327987671
041000040101,38.4681015015
041000040102,38.1797981262
041000040103,38.0769004822
041000040104,37.7789001465
041000040105,37.4614982605
041000040106,37.0
041000040201,37.0
041000040202,37.3381996155
041000040203,37.9534988403
041000040204,38.0
041000040205,37.3115005493
041000040301,38.0
041000040302,38.0
041000040303,38.0
041000040304,38.0
041000040305,38.0
041000040401,37.3333015442
041000040402,38.9831008911
041000040403,38.9028015137
041000040404,38.1020011902
041000040405,38.0161018372
041000040406,37.9024009705
041000040407,37.6278991699
041000040408,37.079498291
041000040501,37.7352981567
041000040502,37.0
041000040503,37.743598938
041000040504,37.0
041000040601,37.0
041000040602,37.5713996887
041000040603,37.9570999146
041000040604,37.4193992615
041000040605,37.0
041000040606,37.1296005249
041000050101,37.0
041000050102,37.0
041000050103,37.0
041000050104,37.0
041000050105,37.0
041000050106,37.0
041000050201,36.3679008484
041000050202,36.5741004944
041000050203,36.8069000244
041000050204,36.4351005554
041000050205,36.0
041000050206,36.0
041000050207,36.0
041000050208,35.5
041000060101,35.0555992126
041000060102,35.9743995667
041000060103,35.5
041000060104,35.6736984253
041000060105,36.3254013062
041000060106,35.6666984558
041000060201,37.0
041000060202,36.9786987305
041000060203,36.7172012329
041000060204,36.0345001221
041000060205,36.6046981812
041000060301,36.0
041000060302,35.3958015442
041000060303,35.5783996582
041000060401,36.6866989136
041000060402,36.0443992615
041000060403,35.7191009521
041000060404,35.9799995422
041000060501,35.9621009827
041000060502,35.5937995911
041000060503,35.0133018494
041000060504,35.776599884
041000060601,36.5416984558
041000060602,36.1012992859
041000060603,36.0
041000060604,35.8571014404
041000070101,37.9379997253
041000070102,38.0
041000070103,38.0
041000070104,38.5293998718
041000070105,38.0281982422
041000070201,38.0
041000070202,38.0
041000070203,37.795501709
041000070204,37.0
041000070301,37.0
041000070302,37.0
041000070303,37.0155982971
041000070304,37.0
041000070305,38.0
041000070306,37.6579017639
041000070401,38.0
041000070402,37.8941001892
041000070403,37.6053009033
041000070404,37.3783988953
041000070405,37.0
041000070406,36.6405982971
041000070501,36.8385009766
041000070502,36.0956993103
041000070503,36.0793991089
041000070601,37.4561004639
041000070602,37.4249992371
041000070603,37.0
041000070604,36.4561004639
041000070701,36.5999984741
041000070702,36.7986984253
041000070703,36.3596000671
041000070801,36.7616004944
041000070802,37.813999176
041000070803,36.8911018372
041000070804,36.9211006165
041000070805,36.0
041000070806,36.0
041000070901,37.0
041000070902,37.0
041000070903,37.0
041000070904,36.354801178
041000070905,35.9836006165
041000070906,36.0
041000070907,36.0
041000071001,37.0
041000071002,37.0
041000071003,36.1724014282
041000071004,36.0
041000071005,35.3582000732
041000071101,35.5899009705
041000071102,35.5135002136
041000071103,35.0
041000071201,37.0
041000071202,37.0
041000071203,37.0
041000071204,37.0
041000071205,36.6341018677
041000071206,35.8511009216
041000071207,35.7593002319
041000071208,35.6744003296
041000071209,35.0
041000080101,37.0
041000080102,36.3558998108
041000080103,36.8989982605
041000080104,36.9383010864
041000080105,36.8017997742
041000080201,36.5833015442
041000080202,36.5536003113
041000080203,36.3235015869
041000080204,36.0
041000080205,36.0
041000080301,36.8288993835
041000080302,36.0
041000080303,36.0
041000080304,36.0
041000080401,37.0
041000080402,36.9286003113
041000080403,37.0
041000080404,36.3333015442
041000080405,36.5
041000080501,36.0
041000080502,36.0
041000080503,36.0
041000080504,36.0
041000080505,36.2326011658
041000080506,35.959400177
041000080601,36.1926002502
041000080602,35.0120010376
041000080603,35.0
041000080604,35.0
041000080605,35.4052009583
041000090101,35.7608985901
041000090102,35.4922981262
041000090103,36.0
041000090104,36.0
041000090105,35.9219017029
041000090106,36.0
041000090201,35.4706001282
041000090202,36.0
041000090203,36.0091018677
041000090204,36.0
041000090205,35.9155006409
041000090206,36.095199585
041000090207,36.018901825
041000090301,36.1044998169
041000090302,35.6319999695
041000090401,35.7200012207
041000090402,35.5167999268
041000090403,35.4567985535
041000090501,35.5362014771
041000090502,35.0
041000090503,35.0
041000090504,35.1553001404
041000090505,34.9359016418
041000090506,34.8675994873
041000090507,34.5606002808
041000090508,34.9710006714
041000090509,35.0
041000090510,35.2388000488
041000090601,34.3030014038
041000090602,35.0
041000090603,34.1304016113
041000090701,34.9868011475
041000090702,35.1904983521
041000090703,34.9804000854
041000090801,35.0
041000090802,35.0
041000090803,34.0750007629
041000090804,34.1589012146
041000090901,34.0
041000090902,34.0
041000090903,34.0
041000090904,34.0
041000100101,34.4639015198
041000100102,34.3695983887
041000100103,35.3502006531
041000100104,34.0205993652
041000100201,34.966999054
041000100202,35.7523994446
041000100203,35.706199646
041000100204,34.8095016479
041000100205,34.3521003723
041000100301,34.0159988403
041000100302,34.8800010681
041000100401,35.0113983154
041000100402,34.9286003113
041000100501,34.9691009521
041000100502,34.3972015381
041000100503,33.2097015381
041000100601,34.4017982483
041000100602,34.1553001404
041000100603,34.0
041000100701,34.0
041000100702,34.0
041000100703,34.0
041000100704,34.0
041000100705,34.0
041000100706,34.0
041000110101,35.75
041000110102,34.8857002258
041000110103,35.9757995605
041000110201,35.0
041000110202,36.1304016113
041000110203,36.8979988098
041000110204,36.2941017151
041000110205,36.0895996094
041000110301,39.3818016052
041000110302,38.2881011963
041000110401,40.379699707
041000110402,40.0
041000110403,39.2972984314
041000110404,38.5135002136
041000110405,38.3610992432
041000110501,37.1590995789
041000110502,36.8275985718
041000110503,37.0
041000110504,36.0
041000110505,36.0
041000110506,36.0833015442
041000110507,36.045501709
041000110508,37.0
041000110509,36.6818008423
041000110601,37.0
041000110602,37.0
041000110603,37.0
041000110604,37.0
041000110605,37.0
041000110701,37.7615013123
041000110702,37.2557983398
041000110703,37.9749984741
041000110704,37.5246009827
041000110705,37.3518981934
041000110801,39.7037010193
041000110802,40.6772003174
041000110803,38.6604003906
041000110804,38.4444007874
041000110805,38.7421989441
041000110806,38.0
041000110901,38.0
041000110902,38.6974983215
041000110903,38.0
041000110904,37.1613006592
041000110905,37.8889007568
041000111001,37.0
041000111002,37.0
041000111003,36.5340995789
041000111004,36.5045013428
041000111101,37.9709014893
041000111102,37.5573997498
041000111103,37.4199981689
041000111104,37.0
041000111105,36.7065010071
041000111201,37.2585983276
041000111202,37.4253005981
041000111203,36.125
041000111301,35.5108985901
041000111302,35.7027015686
041000111303,35.8442001343
041000111401,35.1136016846
041000111402,35.6846008301
041000111403,35.1806983948
041000111404,35.0
041000111405,33.7013015747
041000120101,38.9104003906
041000120102,38.0
041000120103,39.4318008423
041000120104,38.6521987915
041000120105,38.9906005859
041000120201,38.8241004944
041000120202,38.0970993042
041000120203,38.3252983093
041000120204,37.6375007629
041000120301,36.9649009705
041000120302,37.7467002869
041000120303,36.2631988525
041000120304,37.5526008606
041000120401,41.0
041000120402,40.6946983337
041000120403,40.2877006531
041000120404,40.3077011108
041000120405,39.2687988281
041000120501,39.295501709
041000120502,38.5895004272
041000120503,38.1744003296
041000120504,37.9786987305
041000120505,37.3877983093
041000120506,38.0
041000120601,39.0471000671
041000120602,38.4492988586
041000120603,38.0163993835
041000120604,38.1063995361
041000120605,38.0
041000120606,36.9241981506
041100010101,38.9166984558
041100010102,38.0410995483
041100010103,38.2676010132
041100010104,38.0555992126
041100010105,38.0256004333
041100010106,38.3554000854
041100010107,38.3036003113
041100010108,39.0
041100010201,39.0080986023
041100010202,39.0648002625
041100010203,38.9739990234
041100010204,38.4071006775
041100010301,38.8636016846
041100010302,38.8046989441
041100010303,38.2173995972
041100010401,38.0
041100010402,37.2843017578
041100010403,38.3437995911
041100010404,37.7099990845
041100010501,38.0909004211
041100010502,38.4249992371
041100010503,37.7240982056
041100010504,37.9486999512
041100010505,38.0
041100010506,37.5
041100010601,38.8260993958
041100010602,38.4608001709
041100010603,37.5896987915
041100010701,38.0
041100010702,37.7260017395
041100010703,37.0121994019
041100020101,44.8363990784
041100020102,44.8036994934
041100020103,42.2058982849
041100020104,41.4297981262
041100020105,41.3157997131
041100020106,41.1803016663
041100020201,38.9199981689
041100020202,39.567199707
041100020203,40.5027008057
041100020301,38.625
041100020302,38.5
041100020303,37.2386016846
041100020304,37.0168991089
041100020305,38.2426986694
041100020401,38.2472000122
041100020402,38.0322990417
041100020403,38.7118988037
041100020404,39.0988006592
041100020405,37.9635009766
041100020501,40.0
041100020502,39.3333015442
041100020503,39.8363990784
041100020504,40.5279998779
041100020505,39.148601532
041100020601,40.9454994202
041100020602,39.2941017151
041100020603,39.1110992432
041100020604,39.1724014282
041100020605,39.7206001282
041100030101,44.1589012146
041100030102,43.6913986206
041100030103,43.9850997925
041100030104,41.9457015991
041100030105,40.4385986328
041100030201,40.0698013306
041100030202,40.6837005615
041100030203,41.5634002686
041100030204,40.6940994263
041100030301,42.2857017517
041100030302,40.5413017273
041100030303,40.9365005493
041100030304,44.2570991516
041100030401,46.0065002441
041100030402,43.0587997437
041100030403,41.0385017395
041100030501,40.5647010803
041100030502,40.1110992432
041100030503,42.7778015137
041100030504,40.7131996155
041100040101,39.9178009033
041100040102,40.690700531
041100040103,39.9258995056
041100040104,39.7683982849
041100040105,40.4726982117
041100040106,40.8777999878
041100040201,41.1391983032
041100040202,42.2380981445
041100040203,42.6811981201
041100040301,42.2619018555
041100040302,42.4146003723
041100040303,41.4327011108
041100040304,42.1613006592
041100040305,42.0
041100040401,42.854801178
041100040402,43.2256011963
041100040403,41.8433990479
041100040501,42.393901825
041100040502,42.1944007874
041100040601,41.0
041100040602,42.2131004333
041100040603,41.2127990723
041100040604,45.292098999
041100040605,42.8689002991
041100040606,45.5849990845
