HUC_12,Fertilizer_P_kg_ha
050100020303,0.781685269384
050100020304,0.4421718098
050100020305,0.655161352576
050100020401,0.475710437232
050100020402,0.713405571845
050100020403,0.587136771786
050100020404,0.529328510338
050100020405,0.312859974049
050100020406,0.773608403288
050100020407,0.676411958528
050100020501,1.29764604419
050100020502,0.92366002374
050100020503,0.74500515766
050100020504,2.0207409001
050100020505,0.719444213969
050100020506,0.693458802625
050100020507,1.01835210694
050100020508,0.674480292047
050100030101,0.127937359328
050100030102,0.27344853219
050100030103,0.1897239774
050100030104,0.135565038748
050100030105,0.211527949887
050100030106,0.992567413206
050100030201,0.123815431686
050100030202,0.0361254864827
050100030301,0.0496027016624
050100030302,0.0211908077763
050100030303,0.00865690018536
050100030304,0.0702377813469
050100030305,0.134184121193
050100030401,0.00865144267774
050100030402,0.0138697456903
050100030403,0.0462564128986
050100030404,0.140192840802
050100030405,0.646106970854
050100030406,0.688182511381
050100030501,0.653037898191
050100030502,0.360900241075
050100030503,0.258387571517
050100030601,1.8843859922
050100030602,2.19203553843
050100030603,2.04969221846
050100030604,1.1966825673
050100030605,0.512399638499
050100030606,0.2230466858
050100030701,1.12821994628
050100030702,1.50848410183
050100030703,0.558852487355
050100030801,3.05538342113
050100030802,1.57224058395
050100030803,0.360852298429
050100030804,1.23188621681
050100030901,1.02097086627
050100030902,0.596808947447
050100030903,0.202087185322
050100030904,0.755629566079
050100030905,0.250071609943
050100030906,0.725720625313
050100030907,0.336242155994
050100030908,1.60575706586
050100030909,1.10540990539
050100040101,1.1252255318
050100040102,0.932585321566
050100040103,1.12453032095
050100040104,1.38286808496
050100040105,1.69730458091
050100040106,1.11672773706
050100040201,1.76044713947
050100040202,1.82457581602
050100040303,1.96923879579
050100040401,2.26743661131
050100040402,1.78945341134
050100040501,2.20814524142
050100040502,2.03822798962
050100040601,2.06930186778
050100040602,2.77139859431
050100040603,1.83672582869
050100040701,1.77112877838
050100040702,1.92595643984
050100040703,2.26520555043
050100040801,0.940146655534
050100040802,1.3505663419
050100040803,0.993954307738
050100040804,1.47295176967
050100040805,0.755414380987
050100040806,1.36186819415
050100040807,0.837505047205
050100040901,2.11583351367
050100040902,2.07894736743
050100040903,1.99857645978
050100040904,2.52622951191
050100040905,1.8685807663
050100040906,1.73532913225
050100040907,2.25255299254
050100040908,3.42320857689
050100040909,1.40493639639
050100050101,0.0820680345629
050100050102,0.202614776397
050100050201,0.207588390713
050100050202,0.21333655003
050100050203,0.433406921539
050100050301,0.974063649039
050100050302,0.477533369058
050100050401,0.50051732475
050100050402,0.726702457911
050100050403,0.120082729631
050100050404,1.17040511361
050100050405,0.271602823613
050100050501,0.0232770959221
050100050502,0.0169341408005
050100050601,0.591733937236
050100050602,0.1573277344
050100050603,0.0716265314599
050100050604,0.214942640394
050100050605,0.176762951773
050100050606,0.455790450439
050100050607,0.0256730690888
050100050608,1.40062015341
050100050609,0.357807014704
050100050701,0.409847463522
050100050702,0.845521348556
050100050703,1.21553371052
050100050704,0.612152127217
050100050801,2.51520990003
050100050802,1.66093451485
050100050901,1.97221505424
050100050902,1.50210247241
050100050903,1.16496702122
050100051001,2.0183480495
050100051002,2.16894817129
050100051003,1.3170308467
050100051004,2.10551963611
050100051005,1.90372434551
050100060101,0.869994391115
050100060102,0.847456610706
050100060201,0.88228618511
050100060202,0.814294406969
050100060301,0.548333378945
050100060302,1.21042927601
050100060303,0.414256825836
050100060304,1.34125456265
050100060305,0.939632473705
050100060306,0.861597892909
050100060401,1.35469923716
050100060402,0.979129522599
050100060501,1.15840909957
050100060502,1.62021331887
050100060503,2.95199251349
050100060504,1.39492461121
050100060601,0.996233538724
050100060602,1.3740508472
050100060701,1.07665015621
050100060702,0.823911388016
050100060703,1.0465408321
050100060704,0.936227176365
050100060705,0.64087304694
050100060706,1.0108884844
050100060707,1.13734668783
050100060708,0.946819664477
050100060709,1.04261655158
050100060801,1.48909603103
050100060802,1.03202839368
050100060901,1.13228327723
050100060902,0.794849470876
050100060903,1.32229807425
050100061001,1.01465290976
050100061002,1.01328604828
050100061003,1.01926552616
050100061004,0.857365285329
050100061005,1.07148703673
050100061101,0.684415802741
050100061102,1.08534654162
050100061103,1.11283911736
050100061104,1.08505112853
050100061105,0.428961784317
050100061106,1.20265083058
050100061107,0.684922885313
050100070101,1.20727811231
050100070102,1.60972389561
050100070103,1.36678424596
050100070201,0.275950295876
050100070202,0.0170802977625
050100070203,0.669579177345
050100070301,0.8395318599
050100070302,1.97224928855
050100070303,1.56427294493
050100070304,2.01832428308
050100070305,0.857002561324
050100070306,0.876298450554
050100070307,0.691202140813
050100070308,0.7903168468
050100070309,0.48515091281
050100070310,0.728367771478
050100070401,0.0868674341289
050100070402,1.08512700131
050100070501,1.06378287549
050100070502,0.593573032287
050100070503,0.725985014737
050100070601,0.995062737383
050100070602,1.5004043902
050100070701,0.503764512487
050100070702,0.796133205156
050100070801,1.29133976136
050100070802,1.14778437526
050100070803,1.60779290566
050100070804,0.887373564263
050100070901,0.666967609464
050100070902,0.845012563173
050100070903,1.46090310567
050100070904,1.05033343864
050100071001,0.488001761407
050100071002,0.375532156865
050100071003,0.402684227335
050100071004,0.169673191742
050100071005,0.490543790602
050100071006,0.423448165526
050100071007,1.07084033283
050100071008,0.919711534831
050100080101,0.162869405111
050100080102,0.520610280602
050100080103,0.421215074741
050100080104,0.324887143288
050100080105,0.558783889089
050100080106,0.63298255521
050100080107,1.17281276473
050100080108,0.654070548203
050100080201,0.839339698644
050100080202,0.787629805718
050100080203,0.55921456696
050100080204,0.642028862381
050100080205,0.567173204951
050100090101,1.10701177254
050100090102,1.01206818953
050100090103,1.74930346248
050100090104,2.69420683508
050100090105,1.77349666028
050100090201,0.0657751668167
050100090202,0.0477418061925
050100090301,1.20959078573
050100090302,0.183675501285
050100090303,0.277384318876
050100090304,0.117989024562
050100090305,0.167938115166
050100090306,0.00560434388843
050100090307,0.00281589686802
050100090308,0.00299481885352
050200010101,0.0979260826452
050200010102,0.0708095080342
050200010103,0.0672154612108
050200010104,0.350516406949
050200010201,0.0179352087648
050200010202,0.0551584860057
050200010203,0.0516373572385
050200010204,0.162822469876
050200010301,0.014386486366
050200010302,0.0489332746806
050200010303,0.439739623372
050200010304,0.224268240202
050200010305,0.277736677386
050200010306,0.645123623498
050200010307,0.439396895528
050200010401,0.138084605634
050200010402,0.52977213464
050200010403,0.21101624335
050200010404,0.412573797131
050200010405,0.461022219874
050200010406,0.107897008821
050200010407,0.25279581131
050200010408,0.437211976796
050200010501,0.364546200353
050200010502,0.351386320281
050200010601,0.284078029918
050200010602,0.108311961146
050200010701,0.436010532825
050200010702,0.426470593522
050200010703,0.592723124445
050200010704,0.364406647875
050200010705,0.427762841254
050200010706,0.167423724556
050200010707,0.207572333287
050200010708,0.181296809294
050200010709,0.111968085412
050200020101,0.289481722737
050200020102,0.279635052419
050200020103,0.194658361197
050200020104,0.327314895154
050200020105,0.349056893176
050200020201,0.379287406214
050200020202,0.383454121371
050200020203,0.350699112398
050200020204,0.139482323989
050200020301,0.50374681947
050200020302,0.174905493721
050200020303,0.498618812978
050200020304,0.296052423882
050200020305,0.482963757965
050200020306,0.212127417076
050200020401,0.230685723632
050200020402,0.210884256287
050200020501,0.131465556661
050200020502,0.0944684197072
050200020503,0.0820073594156
050200020504,0.165638247659
050200020601,0.0600949592101
050200020602,0.152773288958
050200020603,0.356613059028
050200020604,0.13088071008
050200030101,0.0194322158912
050200030102,0.0325308634968
050200030103,0.115584944711
050200030201,0.617395573117
050200030202,0.129703687708
050200030301,0.130170725077
050200030302,0.0899473432012
050200030303,0.266119370357
050200030304,0.147884447815
050200030305,0.0887354039469
050200030306,0.14702464426
050200030307,0.165262061155
050200030308,0.31364154469
050200030309,0.245954753254
050200040101,0.0528134921355
050200040102,0.0702697678429
050200040201,0.125586137342
050200040202,0.0256584003156
050200040203,0.00991753338101
050200040301,0.0
050200040302,0.000227311237325
050200040303,0.0459123312713
050200040304,0.0434504662853
050200040401,0.152933460837
050200040402,0.15611298521
050200040403,0.0373768755525
050200040404,0.380957495952
050200040405,0.264000629143
050200040406,0.00024980963184
050200040407,0.0295345934131
050200040501,0.131947056108
050200040502,0.0327217333937
050200040503,0.238996977297
050200040504,0.26563043667
050200040505,0.079014485092
050200040506,0.072772199086
050200040601,0.359924234289
050200040602,0.17689453337
050200040603,0.59298855361
050200040604,0.632795384062
050200040605,0.292762480044
050200040701,0.111373253244
050200040702,0.128260430168
050200040703,0.540221765107
050200040704,0.281937750363
050200040705,0.312955194996
050200040706,0.278891394029
050200040707,0.194827570491
050200050101,0.0876439288514
050200050102,0.136841452602
050200050103,0.0869886634421
050200050104,0.103706049332
050200050105,0.0859511572414
050200050106,0.137246500637
050200050107,0.177233653613
050200050108,0.151026531325
050200050109,0.126266017331
050200050201,0.331910768151
050200050202,0.809771048696
050200050203,0.594718552197
050200050301,0.129460252036
050200050302,0.216816561855
050200050303,0.186103130014
050200050304,0.169194470631
050200050305,0.156359633825
050200050306,0.224865042965
050200050307,0.229675647786
050200050401,0.371043768199
050200050402,0.361491414944
050200050403,0.38870423067
050200050404,0.303280241919
050200050405,0.300048459261
050200050501,0.193074106003
050200050502,0.721192012907
050200050503,0.340330498711
050200050504,0.273851062737
050200050505,0.246776651032
050200050506,0.691105107777
050200050507,0.244530816499
050200050601,0.428518996845
050200050602,0.597409652668
050200050701,0.211899746893
050200050702,0.433175608819
050200050703,0.0353743500448
050200050704,0.0440514946444
050200050801,0.391609881959
050200050802,0.520320794172
050200050803,0.198882808539
050200050804,0.39085901016
050200050805,0.280570332321
050200050806,0.0771096751666
050200050807,0.2260032398
050200050808,0.00126157024117
050200060101,0.924141494244
050200060102,1.46039739772
050200060103,0.363690258173
050200060104,1.14641623702
050200060105,0.448043312747
050200060106,0.32360357691
050200060107,0.277025589465
050200060201,0.94829985075
050200060202,0.304812576689
050200060301,0.337049514809
050200060302,0.838189470649
050200060303,0.725263548473
050200060304,0.635742945388
050200060305,0.451301811066
050200060401,0.5859234244
050200060402,1.27670915308
050200060403,0.837448791076
050200060404,1.25826476124
050200060405,1.0534928964
050200060406,1.4548926338
050200060501,1.24543500377
050200060502,1.6712013198
050200060601,0.917782987194
050200060602,0.492377493795
050200060603,0.443471210828
050200060701,1.07701745167
050200060702,1.55490365651
050200060703,1.36809627289
050200060704,1.4366039878
050200060705,2.31854689717
050200060706,2.01452627063
050200060707,0.136321329832
050200060708,0.434636679205
050200060709,0.383015566962
050200060801,0.249151243005
050200060802,0.34776650385
050200060803,0.28346169814
050200060901,0.171629804894
050200060902,0.125078770748
050200060903,0.102527631359
050200060904,0.162550449072
050200060905,0.453881365379
050200060906,0.668381434036
050200061001,0.783207518668
050200061002,1.05960812986
050200061101,0.392674970497
050200061102,1.04741543635
050200061103,0.719736722459
050200061104,0.909306409508
050200061201,0.890266661665
050200061202,0.0596111304182
050200061203,0.365199116564
050301010101,0.370746732908
050301010102,0.284744051316
050301010103,0.275150237316
050301010104,0.168382483627
050301010105,0.400141814349
050301010106,0.380533749545
050301010107,0.0446188915185
050301010201,0.36056256867
050301010202,0.298736326488
050301010203,0.382007580141
050301010204,0.411643247845
050301010205,0.42294600594
050301010206,0.277432845158
050301010207,0.340384156738
050301010301,0.0
050301010302,0.00481702787785
050301010303,0.0338478201703
050301010304,0.0617967106701
050301010305,0.147641409895
050301010306,0.0613309363671
050301010307,0.0379645535699
050301010308,0.105584185135
050301010309,0.18857782652
050301010310,0.160275280048
050301010401,4.22706259725
050301010402,2.96222487743
