HUC_12,Acres_Unpo
031101030202,0.0
031101030203,0.0
031101030204,0.0
031101030205,0.0
031101030301,0.0
031101030302,0.0
031101030303,0.0
031101030304,0.0
031101030305,0.0
031101030401,0.0
031101030402,0.0
031101030403,0.0
031101030404,0.0
031101030405,0.0
031101030406,0.0
031101030501,0.0
031101030502,0.0
031101030503,0.0
031101030504,0.0
031101030505,0.0
031102010101,0.0
031102010102,0.0
031102010103,0.0
031102010104,0.0
031102010105,0.0
031102010201,0.0
031102010202,0.0
031102010301,0.0
031102010302,0.0
031102010303,0.0
031102010304,0.0
031102010305,0.0
031102010401,0.0
031102010402,0.0
031102010501,0.0
031102010502,0.0
031102010503,0.0
031102010504,0.0
031102010505,0.0
031102010601,0.0
031102010602,0.0
031102010603,0.0
031102010604,0.0
031102010605,0.0
031102010606,0.0
031102010701,0.0
031102010702,0.0
031102010703,0.0
031102010704,0.0
031102010801,0.0
031102010802,0.0
031102010803,0.0
031102010804,0.0
031102010901,0.0
031102010902,0.0
031102010903,0.0
031102010904,0.0
031102010905,0.0
031102020101,0.0
031102020102,0.0
031102020103,0.0
031102020104,0.0
031102020105,0.0
031102020106,0.0
031102020201,0.0
031102020202,0.0
031102020203,0.0
031102020204,0.0
031102020205,0.0
031102020301,0.0
031102020302,0.0
031102020303,0.0
031102020304,0.0
031102020305,0.0
031102020401,0.0
031102020402,0.0
031102020403,0.0
031102020501,0.0
031102020502,0.0
031102020503,0.0
031102020601,0.0
031102020602,0.0
031102020603,0.0
031102020604,0.0
031102020701,0.0
031102020702,0.0
031102020703,0.0
031102020704,0.0
031102020705,0.0
031102020801,0.0
031102020802,0.0
031102020803,0.0
031102020901,0.0
031102020902,0.0
031102020903,0.0
031102021001,0.0
031102021002,0.0
031102021003,0.0
031102021101,0.0
031102021102,0.0
031102021201,0.0
031102021202,0.0
031102021203,0.0
031102021204,0.0
031102021205,0.0
031102021206,0.0
031102021207,0.0
031102021208,0.0
031102030101,0.0
031102030102,0.0
031102030103,0.0
031102030104,0.0
031102030201,0.0
031102030202,0.0
031102030203,0.0
031102030204,0.0
031102030301,0.0
031102030302,0.0
031102030401,0.0
031102030402,0.0
031102030403,0.0
031102030404,0.0
031102030501,0.0
031102030502,0.0
031102030503,0.0
031102030504,0.0
031102030601,0.0
031102030602,0.0
031102030603,0.0
031102030701,0.0
031102030702,0.0
031102030703,0.0
031102030801,0.0
031102030802,0.0
031102030803,0.0
031102030804,0.0
031102030901,0.0
031102030902,0.0
031102030903,0.0
031102030904,0.0
031102030905,0.0
031102030906,0.0
031102030907,0.0
031102030908,0.0
031102040101,0.0
031102040102,0.0
031102040103,0.0
031102040104,0.0
031102040105,0.0
031102040106,0.0
031102040107,0.0
031102040108,0.0
031102040201,0.0
031102040202,0.0
031102040203,0.0
031102040204,0.0
031102040205,0.0
031102040301,0.0
031102040302,0.0
031102040303,0.0
031102040304,0.0
031102040305,0.0
031102040306,0.0
031102040307,0.0
031102040401,0.0
031102040402,0.0
031102040403,0.0
031102040404,0.0
031102040405,0.0
031102040501,0.0
031102040502,0.0
031102040503,0.0
031102040504,0.0
031102040505,0.0
031102050101,0.0
031102050102,0.0
031102050103,0.0
031102050104,0.0
031102050105,0.0
031102050201,0.0
031102050202,0.0
031102050203,0.0
031102050301,0.0
031102050302,0.0
031102050303,0.0
031102050304,0.0
031102050305,0.0
031102050401,0.0
031102050402,0.0
031102050403,0.0
031102050404,0.0
031102050405,0.0
031102050406,0.0
031102050407,0.0
031102050501,0.0
031102050502,0.0
031102050503,0.0
031102050504,0.0
031102050601,0.0
031102050602,0.0
031102050603,0.0
031102050604,0.0
031102050701,0.0
031102050702,0.0
031102050703,0.0
031102050704,0.0
031102050801,0.0
031102050802,0.0
031102050803,0.0
031102050804,0.0
031102050805,0.0
031102060101,0.0
031102060102,0.0
031102060103,0.0
031102060104,0.0
031102060201,0.0
031102060202,0.0
031102060203,0.0
031102060204,0.0
031102060205,0.0
031102060206,0.0
031102060207,0.0
031102060208,0.0
031102060301,0.0
031102060302,0.0
031102060303,0.0
031102060304,0.0
031102060401,0.0
031102060402,0.0
031102060403,0.0
031102060404,0.0
031102060405,0.0
031102060501,0.0
031102060502,0.0
031102060503,0.0
031102060504,0.0
031102060505,0.0
031102060506,0.0
031102060601,0.0
031102060602,0.0
031102060603,0.0
031102060604,0.0
031102060605,0.0
031102060606,0.0
031102060701,0.0
031102060702,0.0
031102060703,0.0
031102060704,0.0
031200010101,0.0
031200010102,0.0
031200010201,0.0
031200010202,0.0
031200010203,0.0
031200010301,0.0
031200010302,0.0
031200010303,0.0
031200010401,0.0
031200010402,0.0
031200010403,0.0
031200010404,0.0
031200010501,0.0
031200010502,0.0
031200010503,0.0
031200010504,0.0
031200010601,0.0
031200010602,0.0
031200010603,0.0
031200010604,0.0
031200010605,0.0
031200010701,0.0
031200010702,0.0
031200010703,0.0
031200010704,0.0
031200010801,0.0
031200010802,0.0
031200010803,0.0
031200010901,0.0
031200010902,0.0
031200010903,0.0
031200011001,0.0
031200011002,0.0
031200011003,0.0
031200011101,0.0
031200011102,0.0
031200011103,0.0
031200020101,0.0
031200020102,0.0
031200020103,0.0
031200020104,0.0
031200020105,0.0
031200020106,0.0
031200020201,0.0
031200020202,0.0
031200020203,0.0
031200020301,0.0
031200020302,0.0
031200020303,0.0
031200020304,0.0
031200020401,0.0
031200020402,0.0
031200020403,0.0
031200020404,0.0
031200020405,0.0
031200020501,0.0
031200020502,0.0
031200020503,0.0
031200020504,0.0
031200020601,0.0
031200020602,0.0
031200020701,0.0
031200020702,0.0
031200020703,0.0
031200020704,0.0
031200020705,0.0
031200020706,0.0
031200020801,0.0
031200020802,0.0
031200020803,0.0
031200030101,0.0
031200030102,0.0
031200030103,0.0
031200030104,0.0
031200030105,0.0
031200030106,0.0
031200030201,0.0
031200030202,0.0
031200030203,0.0
031200030204,0.0
031200030205,0.0
031200030206,0.0
031200030207,0.0
031200030208,0.0
031200030301,0.0
031200030302,0.0
031200030303,0.0
031200030401,0.0
031200030402,0.0
031200030403,0.0
031200030404,0.0
031200030501,0.0
031200030502,0.0
031200030601,0.0
031200030602,0.0
031200030603,0.0
031200030604,0.0
031200030605,0.0
031200030701,0.0
031200030702,0.0
031200030703,0.0
031200030704,0.0
031200030705,0.0
031200030801,0.0
031200030802,0.0
031200030803,0.0
031200030804,0.0
031200030805,0.0
031200030901,0.0
031200030902,0.0
031200030903,0.0
031200031001,0.0
031200031002,0.0
031200031003,0.0
031200031101,0.0
031200031102,0.0
031200031201,0.0
031200031202,0.0
031200031203,0.0
031200031204,0.0
031300010101,0.0
031300010102,0.0
031300010103,0.0
031300010104,0.0
031300010105,0.0
031300010106,0.0
031300010201,0.0
031300010202,0.0
031300010203,0.0
031300010204,0.0
031300010205,0.0
031300010206,0.0
031300010301,0.0
031300010302,0.0
031300010303,0.0
031300010304,0.0
031300010305,0.0
031300010401,0.0
031300010402,0.0
031300010403,0.0
031300010404,0.0
031300010501,0.0
031300010502,0.0
031300010503,0.0
031300010504,0.0
031300010505,0.0
031300010601,0.0
031300010602,0.0
031300010603,0.0
031300010604,0.0
031300010701,0.0
031300010702,0.0
031300010703,0.0
031300010704,0.0
031300010705,0.0
031300010801,0.0
031300010802,0.0
031300010803,0.0
031300010804,0.0
031300010805,0.0
031300010806,0.0
031300010901,0.0
031300010902,0.0
031300010903,0.0
031300010904,0.0
031300010905,0.0
031300010906,0.0
031300010907,0.0
031300011001,0.0
031300011002,0.0
031300011003,0.0
031300011004,0.0
031300011101,0.0
031300011102,0.0
031300011103,0.0
031300011104,0.0
031300011105,0.0
031300011106,0.0
031300011201,0.0
031300011202,0.0
031300011203,0.0
031300011204,0.0
031300020101,0.0
031300020102,0.0
031300020103,0.0
031300020104,0.0
031300020201,0.0
031300020202,0.0
031300020203,0.0
031300020204,0.0
031300020205,0.0
031300020206,0.0
031300020207,0.0
031300020208,0.0
031300020301,0.0
031300020302,0.0
031300020303,0.0
031300020304,0.0
031300020305,0.0
031300020306,0.0
031300020307,0.0
031300020308,0.0
031300020309,0.0
031300020310,0.0
031300020311,0.0
031300020312,0.0
031300020401,0.0
031300020402,0.0
031300020403,0.0
031300020404,0.0
031300020405,0.0
031300020406,0.0
031300020407,0.0
031300020408,0.0
031300020501,0.0
031300020502,0.0
031300020503,0.0
031300020504,0.0
031300020505,0.0
031300020601,0.0
031300020602,0.0
031300020603,0.0
031300020604,0.0
031300020605,0.0
031300020606,0.0
031300020607,0.0
031300020608,0.0
031300020701,0.0
031300020702,0.0
031300020703,0.0
031300020704,0.0
031300020705,0.0
031300020706,0.0
031300020707,0.0
031300020801,0.0
031300020802,0.0
031300020803,0.0
031300020804,0.0
031300020805,0.0
031300020806,0.0
031300020807,0.0
031300020808,0.0
031300020901,0.0
031300020902,0.0
031300020903,0.0
031300020904,0.0
031300020905,0.0
031300020906,0.0
031300020907,0.0
031300020908,0.0
031300021001,0.0
031300021002,0.0
031300021003,0.0
031300021004,0.0
031300021005,0.0
031300021006,0.0
031300021007,0.0
031300021008,0.0
031300021101,0.0
031300021102,0.0
031300021103,0.0
031300021104,0.0
031300021105,0.0
031300021106,0.0
031300021107,0.0
031300021108,0.0
031300021109,0.0
031300021201,0.0
031300021202,0.0
031300021203,0.0
031300021204,0.0
031300021205,0.0
031300021206,0.0
031300021207,0.0
031300021208,0.0
031300021301,0.0
031300021302,0.0
031300021303,0.0
031300021304,0.0
031300021305,0.0
031300021306,0.0
031300030101,0.0
031300030102,0.0
031300030103,0.0
031300030104,0.0
031300030105,0.0
031300030106,0.0
031300030201,0.0
031300030202,0.0
031300030203,0.0
031300030204,0.0
031300030205,0.0
031300030206,0.0
031300030207,0.0
031300030208,0.0
031300030301,0.0
031300030302,0.0
031300030303,0.0
031300030304,0.0
031300030305,0.0
031300030306,0.0
031300030307,0.0
031300030308,0.0
031300030401,0.0
031300030402,0.0
031300030403,0.0
031300030501,0.0
031300030502,0.0
031300030503,0.0
031300030504,0.0
031300030505,0.0
031300030601,0.0
031300030602,0.0
031300030603,0.0
031300030604,0.0
031300030605,0.0
031300030606,0.0
031300030701,0.0
031300030702,0.0
031300030703,0.0
031300030704,0.0
031300030705,0.0
031300030801,0.0
031300030802,0.0
031300030803,0.0
031300030804,0.0
031300030901,0.0
031300030902,0.0
031300030903,0.0
031300030904,0.0
031300030905,0.0
031300031001,0.0
031300031002,0.0
031300031003,0.0
031300031101,0.0
031300031102,0.0
031300031103,0.0
031300031201,0.0
031300031202,0.0
031300031203,0.0
031300031204,0.0
031300031205,0.0
031300031301,0.0
031300031302,0.0
031300031303,0.0
031300031304,0.0
031300031305,0.0
031300031306,0.0
031300031307,0.0
031300031308,0.0
031300031309,0.0
031300031310,0.0
031300031311,0.0
031300031312,0.0
031300031313,0.0
031300031401,0.0
031300031402,0.0
031300031403,0.0
031300031404,0.0
031300031405,0.0
031300031501,0.0
031300031502,0.0
031300031503,0.0
031300031504,0.0
031300031505,0.0
031300031506,0.0
031300031507,0.0
031300031508,0.0
031300031600,0.0
031300040101,0.0
031300040102,0.0
031300040103,0.0
031300040104,0.0
031300040201,0.0
031300040202,0.0
031300040203,0.0
031300040204,0.0
031300040205,0.0
031300040206,0.0
031300040301,0.0
031300040302,0.0
031300040303,0.0
031300040304,0.0
031300040401,0.0
031300040402,0.0
031300040403,0.0
031300040404,0.0
031300040405,0.0
031300040501,0.0
031300040502,0.0
031300040503,0.0
031300040504,0.0
031300040601,0.0
031300040602,0.0
031300040603,0.0
031300040604,0.0
031300040605,0.0
031300040606,0.0
031300040607,0.0
031300040701,0.0
031300040702,0.0
031300040703,0.0
031300040704,0.0
031300040705,0.0
031300040706,0.0
031300040707,0.0
031300040708,0.0
031300040709,0.0
031300040710,0.0
031300040801,0.0
031300040802,0.0
031300040803,0.0
031300040804,0.0
031300040805,0.0
031300040806,0.0
031300050101,0.0
031300050102,0.0
031300050103,0.0
031300050104,0.0
031300050105,0.0
031300050106,0.0
031300050107,0.0
031300050108,0.0
031300050201,0.0
031300050202,0.0
031300050203,0.0
031300050204,0.0
031300050205,0.0
031300050206,0.0
031300050301,0.0
031300050302,0.0
031300050303,0.0
031300050304,0.0
031300050305,0.0
031300050306,0.0
031300050401,0.0
031300050402,0.0
031300050403,0.0
031300050404,0.0
031300050501,0.0
031300050502,0.0
031300050503,0.0
031300050504,0.0
031300050505,0.0
031300050601,0.0
031300050602,0.0
031300050603,0.0
031300050604,0.0
031300050701,0.0
031300050702,0.0
031300050703,0.0
031300050704,0.0
031300050705,0.0
031300050801,0.0
031300050802,0.0
031300050803,0.0
031300050804,0.0
031300050805,0.0
031300050901,0.0
031300050902,0.0
031300050903,0.0
031300050904,0.0
031300050905,0.0
031300050906,0.0
031300050907,0.0
031300050908,0.0
031300051001,0.0
031300051002,0.0
031300051003,0.0
031300051004,0.0
031300051005,0.0
031300051101,0.0
031300051102,0.0
031300051103,0.0
031300051201,0.0
031300051202,0.0
031300051203,0.0
031300051204,0.0
031300051205,0.0
031300051206,0.0
031300051301,0.0
031300051302,0.0
031300051303,0.0
031300051304,0.0
031300051305,0.0
031300051401,0.0
031300051402,0.0
031300051403,0.0
031300051404,0.0
031300051405,0.0
031300051406,0.0
031300051407,0.0
031300051408,0.0
031300051501,0.0
031300051502,0.0
031300051503,0.0
031300051504,0.0
031300051505,0.0
031300051506,0.0
031300051507,0.0
031300051601,0.0
031300051602,0.0
031300051603,0.0
031300051604,0.0
031300060101,0.0
031300060102,0.0
031300060103,0.0
031300060104,0.0
031300060105,0.0
031300060106,0.0
031300060107,0.0
031300060201,0.0
031300060202,0.0
031300060203,0.0
031300060204,0.0
031300060205,0.0
031300060206,0.0
031300060207,0.0
031300060208,0.0
031300060209,0.0
031300060210,0.0
031300060211,0.0
031300060212,0.0
031300060301,0.0
031300060302,0.0
031300060303,0.0
031300060304,0.0
031300060401,0.0
031300060402,0.0
031300060403,0.0
031300060404,0.0
031300060405,0.0
031300060406,0.0
031300060407,0.0
031300060501,0.0
031300060502,0.0
031300060503,0.0
031300060504,0.0
031300060505,0.0
031300060506,0.0
031300060507,0.0
031300060508,0.0
031300060601,0.0
031300060602,0.0
031300060603,0.0
031300060604,0.0
031300060605,0.0
031300060606,0.0
031300060607,0.0
031300060608,0.0
031300060609,0.0
031300060610,0.0
031300060611,0.0
031300060701,0.0
031300060702,0.0
031300060703,0.0
031300060704,0.0
031300060705,0.0
031300060706,0.0
031300060707,0.0
031300060801,0.0
031300060802,0.0
031300060803,0.0
031300060804,0.0
031300060901,0.0
031300060902,0.0
031300060903,0.0
031300060904,0.0
031300060905,0.0
031300070101,0.0
031300070102,0.0
031300070103,0.0
031300070104,0.0
031300070105,0.0
031300070106,0.0
031300070201,0.0
031300070202,0.0
031300070203,0.0
031300070204,0.0
031300070301,0.0
031300070302,0.0
031300070303,0.0
031300070401,0.0
031300070402,0.0
031300070403,0.0
031300070404,0.0
031300070501,0.0
031300070502,0.0
031300070503,0.0
031300070601,0.0
031300070602,0.0
031300070603,0.0
031300070604,0.0
031300070605,0.0
031300070701,0.0
031300070702,0.0
031300070703,0.0
031300070704,0.0
031300070705,0.0
031300070801,0.0
031300070802,0.0
031300070803,0.0
031300070804,0.0
031300070805,0.0
031300070901,0.0
031300070902,0.0
031300070903,0.0
031300071001,0.0
031300071002,0.0
031300071003,0.0
031300080101,0.0
031300080102,0.0
031300080103,0.0
031300080104,0.0
031300080105,0.0
031300080106,0.0
031300080107,0.0
031300080201,0.0
031300080202,0.0
031300080203,0.0
031300080204,0.0
031300080301,0.0
031300080302,0.0
031300080303,0.0
031300080304,0.0
031300080401,0.0
031300080402,0.0
031300080501,0.0
031300080502,0.0
031300080503,0.0
031300080504,0.0
031300080505,0.0
031300080506,0.0
031300080601,0.0
031300080602,0.0
031300080603,0.0
031300080604,0.0
031300080701,0.0
031300080702,0.0
031300080703,0.0
031300080801,0.0
031300080802,0.0
031300080803,0.0
031300080804,0.0
031300090101,0.0
031300090102,0.0
031300090103,0.0
031300090104,0.0
031300090201,0.0
031300090202,0.0
031300090301,0.0
031300090302,0.0
031300090303,0.0
031300090304,0.0
031300090401,0.0
031300090402,0.0
031300090403,0.0
031300090404,0.0
031300090405,0.0
031300090501,0.0
031300090502,0.0
031300090503,0.0
031300090504,0.0
031300090601,0.0
031300090602,0.0
031300090603,0.0
031300090701,0.0
031300090702,0.0
031300090801,0.0
031300090802,0.0
031300090803,0.0
031300090804,0.0
031300090805,0.0
031300090806,0.0
031300090901,0.0
031300090902,0.0
031300091001,0.0
031300091002,0.0
031300091003,0.0
031300100101,0.0
031300100102,0.0
031300100103,0.0
031300100104,0.0
031300100201,0.0
031300100202,0.0
031300100203,0.0
031300100204,0.0
031300100205,0.0
031300100301,0.0
031300100302,0.0
031300100303,0.0
031300100401,0.0
031300100402,0.0
031300100403,0.0
031300100404,0.0
031300100405,0.0
031300100501,0.0
031300100502,0.0
031300100503,0.0
031300100504,0.0
031300100505,0.0
031300100601,0.0
031300100602,0.0
031300100603,0.0
031300100604,0.0
031300100701,0.0
031300100702,0.0
031300100703,0.0
031300100704,0.0
031300100801,0.0
031300100802,0.0
031300100803,0.0
031300110101,0.0
031300110102,0.0
031300110201,0.0
031300110202,0.0
031300110203,0.0
031300110301,0.0
031300110302,0.0
031300110303,0.0
031300110401,0.0
031300110402,0.0
031300110403,0.0
031300110404,0.0
031300110501,0.0
031300110502,0.0
031300110503,0.0
031300110601,0.0
031300110602,0.0
031300110603,0.0
031300110604,0.0
031300110605,0.0
031300110701,0.0
031300110702,0.0
031300110703,0.0
031300110704,0.0
031300110705,0.0
031300110706,0.0
031300110801,0.0
031300110802,0.0
031300110803,0.0
031300110804,0.0
031300120101,0.0
031300120102,0.0
031300120103,0.0
031300120104,0.0
031300120105,0.0
031300120106,0.0
031300120107,0.0
031300120201,0.0
031300120202,0.0
031300120203,0.0
031300120204,0.0
031300120301,0.0
031300120302,0.0
031300120303,0.0
031300120304,0.0
031300120305,0.0
031300120401,0.0
031300120402,0.0
031300120403,0.0
031300120404,0.0
031300120405,0.0
031300120406,0.0
031300120407,0.0
031300120408,0.0
031300120501,0.0
031300120502,0.0
031300120503,0.0
031300120504,0.0
031300120505,0.0
031300120601,0.0
031300120602,0.0
031300120603,0.0
031300120604,0.0
031300120605,0.0
031300120606,0.0
031300130101,0.0
031300130102,0.0
031300130103,0.0
031300130201,0.0
031300130202,0.0
031300130203,0.0
031300130301,0.0
031300130302,0.0
031300130303,0.0
031300130304,0.0
031300130305,0.0
031300130401,0.0
031300130402,0.0
031300130403,0.0
031300130501,0.0
031300130502,0.0
031300130503,0.0
031300130504,0.0
031300140101,0.0
031300140201,0.0
031401010101,0.0
031401010102,0.0
031401010201,0.0
031401010202,0.0
031401010301,0.0
031401010302,0.0
031401010303,0.0
031401010304,0.0
031401010401,0.0
031401010402,0.0
031401010501,0.0
031401010502,0.0
031401010503,0.0
031401010504,0.0
031401010505,0.0
031401010601,0.0
031401010602,0.0
031401010603,0.0
031401010604,0.0
031401010701,0.0
031401010702,0.0
031401010703,0.0
031401010704,0.0
031401010705,0.0
031401010706,0.0
031401010801,0.0
031401010802,0.0
031401010803,0.0
031401010901,0.0
031401010902,0.0
031401010903,0.0
031401011001,0.0
031401011002,0.0
031401011003,0.0
031401011004,0.0
031401011100,0.0
031401020101,0.0
031401020102,0.0
031401020103,0.0
031401020201,0.0
031401020202,0.0
031401020203,0.0
031401020204,0.0
031401020205,0.0
031401020301,0.0
031401020302,0.0
031401020401,0.0
031401020402,0.0
