HUC_12,R45Canopy
060300020403,39.8104313967
060300020404,52.3804333723
060300020405,47.8198477337
060300020501,37.9245419479
060300020502,31.6681838203
060300020503,51.9387630129
060300020504,53.0906555091
060300020505,63.4494627005
060300020601,71.7752060875
060300020602,69.4818513826
060300020603,63.4785217005
060300020604,62.4678868917
060300020605,62.8370998117
060300020606,65.9966881934
060300020701,52.6806664353
060300020702,48.2622935946
060300020703,52.2156180841
060300020801,66.7334189131
060300020802,55.2515406162
060300020803,67.7359836901
060300020901,68.3476881786
060300020902,63.4322846389
060300020903,27.6417777778
060300020904,60.1372482462
060300020905,50.8577134299
060300020906,56.0867118107
060300021001,81.0328937835
060300021002,80.6385447394
060300021003,66.6973360656
060300021004,54.1933881139
060300021005,61.2104218362
060300021006,45.824530979
060300021007,55.3957269551
060300021008,47.0224010439
060300021009,53.7084762994
060300021010,64.7403298645
060300021011,64.9713997986
060300021012,49.8420042235
060300021013,70.5402831062
060300021014,61.8844740665
060300021101,49.1786767486
060300021102,39.2590440693
060300021103,50.4372001371
060300021104,42.174636636
060300021105,46.881039916
060300021106,66.8445444593
060300021107,49.3186646434
060300021201,64.9739449541
060300021202,51.1856134849
060300021203,56.3369230769
060300021204,71.5305243446
060300021205,65.2902662593
060300030101,74.5806924552
060300030102,78.4731224529
060300030103,64.5265073396
060300030201,48.9179462103
060300030202,42.6079744817
060300030203,51.9425124202
060300030204,49.3785420199
060300030205,59.0528480792
060300030301,58.9831184776
060300030302,45.3220031136
060300030303,52.7818893145
060300030401,73.8573567952
060300030402,59.7692479357
060300030403,23.5448758752
060300030404,62.3647761194
060300030405,69.8524695318
060300030406,70.0824284641
060300030407,44.0411924119
060300030501,29.5083075895
060300030502,32.4475246091
060300030601,43.8758659427
060300030602,49.4638126774
060300030701,34.3753612717
060300030702,67.0560344828
060300030703,42.0361568742
060300030704,49.064366849
060300030705,25.7751219916
060300030706,32.2729435332
060300030801,28.5239282154
060300030802,23.6837541687
060300030901,32.5472286374
060300030902,29.3915648942
060300030903,41.8291890258
060300030904,35.8996549741
060300030905,38.645764072
060300040101,47.0413047332
060300040102,52.4274595268
060300040103,42.0636621106
060300040201,26.3786056748
060300040202,30.8401998358
060300040203,34.9636821579
060300040204,52.2703662597
060300040205,38.2846071044
060300040206,36.1422609327
060300040207,31.4448996313
060300040208,35.1950991832
060300040301,68.3699723479
060300040302,59.3340349741
060300040303,63.5583700441
060300040401,51.0535638373
060300040402,43.8545667709
060300040403,67.9317475496
060300040404,61.3256265294
060300040405,65.5748268594
060300050101,52.2083206802
060300050102,44.3542809893
060300050103,68.3734405969
060300050104,70.7517366677
060300050105,71.3453900709
060300050201,60.0055387127
060300050202,61.5926025194
060300050301,43.0384186605
060300050302,46.6856896026
060300050303,69.8514990193
060300050304,43.5679888333
060300050401,72.6066211427
060300050402,71.2497641064
060300050501,36.7908536585
060300050502,39.5713698067
060300050503,37.0445071646
060300050504,63.2130962461
060300050505,66.3693563472
060300050506,62.6732954545
060300050507,59.4228224541
060300050508,63.1211283578
060300050509,64.0973688236
060300050601,59.631983648
060300050602,64.2500874187
060300050603,52.1558577406
060300050604,59.6265507704
060300050605,56.9612893276
060300050701,62.6398983978
060300050702,36.3757082153
060300050703,62.5981356367
060300050801,57.2861680886
060300050802,43.8631266491
060300050803,45.9574056147
060300050804,79.052672956
060300050805,77.5034031414
060300050806,30.5390050876
060300050807,76.0934042733
060300050808,79.8905315615
060300050901,74.9266791045
060300050902,80.6782792746
060300051001,72.309205903
060300051002,63.856133718
060300051003,80.6287831995
060300051004,90.155916709
060300051101,76.3876372039
060300051102,77.5868109956
060300051103,80.5323694432
060300051104,79.4328358209
060300051105,74.8964269142
060300051106,77.9231653573
060300051107,85.9206746827
060300051201,80.0285094515
060300051202,90.4480994152
060300051203,84.8743735383
060300060101,77.2642565287
060300060102,80.2232331144
060300060103,83.6779333106
060300060104,87.576733316
060300060105,66.4322306949
060300060106,70.1147705501
060300060201,63.3863177512
060300060202,75.2203598006
060300060203,76.0045690988
060300060204,75.7727272727
060300060205,83.4403587444
060300060206,84.2632502633
060300060207,84.9068024063
060300060301,85.9447814451
060300060302,77.9504807692
060300060303,79.6027684564
060300060304,79.2770743534
060300060305,78.408081387
060300060306,77.9851255791
060300060307,78.3333333333
060400010101,73.1664683811
060400010102,63.2233662355
060400010103,67.973010101
060400010104,68.2407392264
060400010105,64.4198132638
060400010201,61.2431025834
060400010202,63.4816030984
060400010203,54.8850791568
060400010301,69.4523753389
060400010302,63.6085889571
060400010303,63.6816146073
060400010304,67.9103735555
060400010401,49.5716673935
060400010402,42.1426921522
060400010403,58.5775567535
060400010501,70.4937001417
060400010502,87.0543513426
060400010503,69.2036373657
060400010504,57.4699892516
060400010505,43.9842767296
060400010506,59.8155182397
060400010507,42.3278026906
060400010508,53.4810148331
060400010601,64.0972862812
060400010602,63.9227789029
060400010603,58.569823435
060400010701,45.9807593638
060400010702,68.274241777
060400010703,58.5426263508
060400010704,58.1465867433
060400010705,66.3158546017
060400010801,51.6993106245
060400010802,50.1642085857
060400010803,63.857994953
060400010804,35.7789538377
060400010805,46.6264079148
060400010806,41.6415022035
060400010807,49.9540830355
060400010808,53.1800226159
060400010901,55.9190801501
060400010902,53.6108860429
060400011001,66.3254088431
060400011002,64.6194616484
060400011003,61.6251123764
060400011004,64.9801309291
060400011005,66.2202209414
060400011006,70.6612014329
060400020101,53.6518906575
060400020102,60.5596302003
060400020103,60.9186434033
060400020104,67.3091681513
060400020105,49.9866409917
060400020201,23.8026574343
060400020202,41.0508982036
060400020203,30.5054583799
060400020301,38.3609706775
060400020302,25.0291460712
060400020303,30.6805359075
060400020304,18.1245977603
060400020305,28.1175569922
060400020306,19.6717271498
060400020307,26.3991267353
060400020401,27.5692634132
060400020402,19.7973441109
060400020403,23.3494855626
060400020404,25.3554516664
060400020501,26.6350212601
060400020502,32.1440075158
060400020601,30.2963975746
060400020602,30.0100318471
060400020603,47.1033513514
060400020701,29.3510283491
060400020702,29.9702950153
060400020703,44.2669503962
060400020704,37.668700565
060400020705,36.4610984944
060400020706,59.5217480932
060400020707,50.1665582303
060400030101,75.3525217391
060400030102,72.2014884734
060400030103,69.9058707183
060400030104,63.8405760906
060400030201,25.3801720913
060400030202,25.3880866426
060400030203,37.405377456
060400030301,60.7377373418
060400030302,38.2172302545
060400030303,30.4435190504
060400030401,68.8522424512
060400030402,67.6295087599
060400030403,62.3411543072
060400030501,28.837977707
060400030502,37.947826087
060400030503,39.6143367279
060400030504,57.7024676184
060400030505,46.1153643083
060400030506,36.7628635347
060400030507,40.7606750192
060400030508,45.661806603
060400030509,58.6000372232
060400030601,72.2302405498
060400030602,55.535820983
060400030701,51.4030577383
060400030702,56.2855239047
060400030703,65.5818918723
060400030704,69.9687169732
060400030705,63.7894045231
060400030801,61.9757752851
060400030802,56.6597728742
060400030901,65.086037234
060400030902,63.9264836138
060400030903,70.572077185
060400030904,66.97330933
060400030905,67.9558408216
060400030906,59.9116649578
060400030907,52.5291219936
060400030908,61.3186585702
060400040101,47.2837275986
060400040102,74.0416585556
060400040103,82.129286927
060400040104,62.4433333333
060400040105,62.5457725948
060400040106,61.6588286523
060400040107,70.4269074825
060400040108,59.9455513569
060400040109,59.6603600854
060400040201,64.1231224397
060400040202,68.1610758091
060400040301,58.0016267569
060400040302,66.4804613531
060400040303,67.1975939461
060400040304,69.0964930341
060400040305,60.7841233141
060400040306,53.9204614451
060400050101,56.7311390533
060400050102,62.1723987494
060400050201,53.8718067812
060400050202,58.1306550851
060400050301,59.7621971457
060400050302,69.4818911876
060400050401,53.4865663374
060400050402,58.5855698017
060400050403,53.0486577181
060400050404,65.1599036502
060400050405,69.315467075
060400050406,59.2317551661
060400050407,61.3426103647
060400050408,71.8385104968
060400050501,41.8669294788
060400050502,43.9975273027
060400050503,63.9146893679
060400050504,67.9371342943
060400050505,58.1509923207
060400050601,61.9679289026
060400050602,58.6774700171
060400050603,61.1835810611
060400050604,68.9313814153
060400050701,63.5581203627
060400050702,62.2851470406
060400050703,54.7521505977
060400050704,69.3674768915
060400050801,57.9517246573
060400050802,64.8915573891
060400050803,66.1985624438
060400050804,72.8056635203
060400050805,77.6631696429
060400050901,66.2410855784
060400050902,73.2175913396
060400050903,66.4580328815
060400050904,71.1238665216
060400050905,73.7475430625
060400050906,77.34839176
060400050907,76.0478475104
060400051001,58.4550230651
060400051002,63.392801006
060400051003,72.6465840841
060400051004,71.4829300196
060400051005,55.3935483871
060400060101,37.8871107266
060400060102,41.3775554589
060400060103,32.9127640037
060400060104,42.3994198942
060400060105,38.8412182497
060400060201,37.852010396
060400060202,41.12125
060400060203,48.084212583
060400060204,42.6715703651
060400060205,46.2754232052
060400060301,51.254412803
060400060302,51.1315842179
060400060303,55.433258947
060400060304,40.3986013986
060400060305,54.7529603316
060400060401,46.9581452969
060400060402,55.5214839424
060400060403,45.2592705631
060400060404,62.9556349874
060400060405,64.2978111668
060400060501,46.0001109755
060400060502,54.6238889565
060400060503,48.3713419457
060400060504,52.5928007024
060400060505,41.3276800996
070101010101,7.09982314797
070101010102,9.44399391789
070101010103,9.63427010148
070101010104,15.4264160932
070101010201,27.7580287929
070101010202,34.6128182616
070101010203,17.8439878234
070101010204,25.3577898551
070101010205,17.3146506778
070101010206,11.8853707415
070101010207,9.67309670782
070101010301,10.3819381938
070101010302,10.4006137061
070101010303,9.78039793662
070101010304,11.4075504076
070101010305,8.89146608315
070101010306,20.2437570942
070101010401,10.791737408
070101010402,10.3348968105
070101010403,21.7673130194
070101010404,13.7255031343
070101010405,13.085652331
070101010406,15.9580061454
070101010407,9.34568439407
070101010408,10.3055661456
070101010409,24.8147345612
070101010410,4.57643312102
070101010411,10.7447300771
070101010501,7.74012158055
070101010502,10.746798603
070101010503,22.584295612
070101010504,15.7106598985
070101010505,9.31058020478
070101010506,18.8089233754
070101010507,15.7471763684
070101010508,15.9300357956
070101010601,11.168784029
070101010602,8.98577892696
070101010603,12.3043478261
070101010604,13.1645872047
070101010701,15.258008658
070101010702,15.2814014163
070101010703,17.4931979695
070101010704,11.4756332776
070101010801,27.9929824561
070101010802,20.2134831461
070101010803,10.8195243575
070101010901,11.7560590095
070101010902,16.1141112183
070101010903,3.35979342005
070101010904,11.0661181311
070101010905,8.94413793103
070101010906,27.3969907407
070101010907,24.8641618497
070101010908,16.5672178289
070101010909,14.7549974372
070101020101,13.0128737542
070101020102,11.740201005
070101020103,9.54232804233
070101020104,14.1339397742
070101020105,10.5047498417
070101020201,17.1048989759
070101020202,21.0748502994
070101020203,13.0291262136
070101020204,12.7623163354
070101020301,27.93625
070101020302,21.634954955
070101020303,32.5428186109
070101020304,20.0516934046
070101020305,21.5907159202
070101020401,21.3389473684
070101020402,8.85635123615
070101020403,14.0354698195
070101020404,18.2532212885
070101020405,12.1080246914
070101020406,6.47361359571
070101020407,8.02093997208
070101020408,7.03689064559
070101020501,12.4409638554
070101020502,21.3303896104
070101020503,27.7488653555
070101020504,11.8171177762
070101020505,9.81081081081
070101020506,12.9700996678
070101020507,14.4138698195
070101020601,3.01368383147
070101020602,10.3107261334
070101020603,14.1443953617
070101020604,2.95016987542
070101030101,11.0267276244
070101030102,22.6552601156
070101030103,16.6683354193
070101030104,10.8947671075
070101030105,18.6130547077
070101030106,36.853909465
070101030201,23.7989142728
070101030202,22.1201676758
070101030203,21.578436134
070101030204,16.9603736202
070101030205,34.0595186936
070101030206,20.021767637
070101030207,21.0669243779
070101030301,17.5807050093
070101030302,17.7758952638
070101030303,14.0565317036
070101030304,29.2009705966
070101030401,10.7514063756
070101030402,22.8093756943
070101030403,26.5657869389
070101030404,23.6070726916
070101030405,12.1055486024
070101030406,23.7208227918
070101030407,16.9914477703
070101030408,24.3536242083
070101030501,19.875
070101030502,13.5272148234
