HUC_12,Terrestrial_Acres,Rare_Acres,Protected_Rare_Acres,Percent_of_HUC_Rare,Percent_Rare_Area_Protected
051202040105,12542,0.0,None,0.0,None
051202040106,15847,0.0,None,0.0,None
051202040107,15565,0.0,None,0.0,None
051202040108,25376,0.0,None,0.0,None
051202040201,11046,0.0,None,0.0,None
051202040202,10491,0.0,None,0.0,None
051202040203,20672,0.0,None,0.0,None
051202040204,10596,0.0,None,0.0,None
051202040205,14121,0.0,None,0.0,None
051202040301,10215,0.0,None,0.0,None
051202040302,23907,0.0,None,0.0,None
051202040303,18611,0.0,None,0.0,None
051202040304,15225,0.0,None,0.0,None
051202040401,13254,0.0,None,0.0,None
051202040402,15534,0.0,None,0.0,None
051202040403,13958,0.0,None,0.0,None
051202040404,20289,0.0,None,0.0,None
051202040405,21475,0.0,None,0.0,None
051202040501,11967,0.0,None,0.0,None
051202040502,16951,0.0,None,0.0,None
051202040503,11381,0.0,None,0.0,None
051202040504,24065,0.0,None,0.0,None
051202040601,19737,0.0,None,0.0,None
051202040602,10467,0.0,None,0.0,None
051202040603,17740,0.0,None,0.0,None
051202040604,21347,0.0,None,0.0,None
051202040701,24123,0.0,None,0.0,None
051202040702,18138,0.0,None,0.0,None
051202040703,10137,0.0,None,0.0,None
051202040704,22406,0.0,None,0.0,None
051202040705,9822,0.0,None,0.0,None
051202040801,10780,0.0,None,0.0,None
051202040802,18317,0.0,None,0.0,None
051202040803,10498,0.0,None,0.0,None
051202040804,11109,0.0,None,0.0,None
051202040805,24456,0.0,None,0.0,None
051202040806,17614,0.0,None,0.0,None
051202040807,18467,0.0,None,0.0,None
051202040901,14557,0.0,None,0.0,None
051202040902,12998,0.0,None,0.0,None
051202040903,15488,0.0,None,0.0,None
051202040904,24253,0.0,None,0.0,None
051202050101,15167,0.0,None,0.0,None
051202050102,21332,0.0,None,0.0,None
051202050103,18911,0.0,None,0.0,None
051202050104,23096,0.0,None,0.0,None
051202050201,16736,0.0,None,0.0,None
051202050202,23731,0.0,None,0.0,None
051202050301,16182,0.0,None,0.0,None
051202050302,17059,0.0,None,0.0,None
051202050303,17880,0.0,None,0.0,None
051202050401,12029,0.0,None,0.0,None
051202050402,15567,0.0,None,0.0,None
051202050403,18234,0.0,None,0.0,None
051202050404,14980,0.0,None,0.0,None
051202050405,15219,0.0,None,0.0,None
051202050501,18591,0.0,None,0.0,None
051202050502,14143,0.0,None,0.0,None
051202050503,19391,0.0,None,0.0,None
051202050601,10434,0.0,None,0.0,None
051202050602,10616,0.0,None,0.0,None
051202050603,10561,0.0,None,0.0,None
051202050604,16319,0.0,None,0.0,None
051202050605,19894,0.0,None,0.0,None
051202050606,15133,0.0,None,0.0,None
051202060101,13311,0.0,None,0.0,None
051202060102,16337,0.0,None,0.0,None
051202060103,19993,0.0,None,0.0,None
051202060104,10320,0.0,None,0.0,None
051202060105,32289,0.0,None,0.0,None
051202060106,13496,0.0,None,0.0,None
051202060107,25457,0.0,None,0.0,None
051202060201,10852,0.0,None,0.0,None
051202060202,11188,0.0,None,0.0,None
051202060203,11554,0.0,None,0.0,None
051202060204,6794,0.0,None,0.0,None
051202060205,13013,0.0,None,0.0,None
051202060301,11036,0.0,None,0.0,None
051202060302,12570,0.0,None,0.0,None
051202060303,18871,0.0,None,0.0,None
051202060304,15000,0.0,None,0.0,None
051202060305,10812,0.0,None,0.0,None
051202060306,17844,0.0,None,0.0,None
051202060307,14824,0.0,None,0.0,None
051202060308,25503,0.0,None,0.0,None
051202060309,15490,0.0,None,0.0,None
051202060310,23356,0.0,None,0.0,None
051202060401,10295,0.0,None,0.0,None
051202060402,10651,0.0,None,0.0,None
051202060403,14193,0.0,None,0.0,None
051202060404,15871,0.0,None,0.0,None
051202060405,22550,0.0,None,0.0,None
051202060501,15643,0.0,None,0.0,None
051202060502,11392,0.0,None,0.0,None
051202060503,21617,0.0,None,0.0,None
051202060601,11680,0.0,None,0.0,None
051202060602,20457,0.0,None,0.0,None
051202060603,10773,0.0,None,0.0,None
051202070101,10093,0.0,None,0.0,None
051202070102,12376,0.0,None,0.0,None
051202070103,11298,0.0,None,0.0,None
051202070104,10954,0.0,None,0.0,None
051202070105,18767,0.0,None,0.0,None
051202070201,15223,0.0,None,0.0,None
051202070202,15409,0.0,None,0.0,None
051202070203,14114,0.0,None,0.0,None
051202070204,28174,0.0,None,0.0,None
051202070301,19869,0.0,None,0.0,None
051202070302,14769,0.0,None,0.0,None
051202070303,18499,0.0,None,0.0,None
051202070401,20227,0.0,None,0.0,None
051202070402,17578,0.0,None,0.0,None
051202070403,16493,0.0,None,0.0,None
051202070404,17603,0.0,None,0.0,None
051202070501,10438,0.0,None,0.0,None
051202070502,17900,0.0,None,0.0,None
051202070503,16090,0.0,None,0.0,None
051202070504,16041,0.0,None,0.0,None
051202070505,21469,0.0,None,0.0,None
051202070601,24973,0.0,None,0.0,None
051202070602,10243,0.0,None,0.0,None
051202070603,13991,0.0,None,0.0,None
051202070604,13812,0.0,None,0.0,None
051202070605,25073,0.0,None,0.0,None
051202070606,11441,0.0,None,0.0,None
051202070701,18578,0.0,None,0.0,None
051202070702,19595,0.0,None,0.0,None
051202070703,14685,0.0,None,0.0,None
051202070704,29672,0.0,None,0.0,None
051202070705,23063,0.0,None,0.0,None
051202070706,29205,0.0,None,0.0,None
051202070801,14390,0.0,None,0.0,None
051202070802,17235,0.0,None,0.0,None
051202070803,24792,0.0,None,0.0,None
051202070901,22195,0.0,None,0.0,None
051202070902,11603,0.0,None,0.0,None
051202070903,16731,0.0,None,0.0,None
051202070904,21787,0.0,None,0.0,None
051202070905,18697,0.0,None,0.0,None
051202080101,15565,0.0,None,0.0,None
051202080102,10375,0.0,None,0.0,None
051202080103,12282,0.0,None,0.0,None
051202080104,14742,0.0,None,0.0,None
051202080201,20583,0.0,None,0.0,None
051202080202,22439,0.0,None,0.0,None
051202080203,18795,0.0,None,0.0,None
051202080301,9996,0.0,None,0.0,None
051202080302,19671,0.0,None,0.0,None
051202080303,12982,0.0,None,0.0,None
051202080304,20224,0.0,None,0.0,None
051202080401,14415,0.0,None,0.0,None
051202080402,15633,0.0,None,0.0,None
051202080403,21812,0.0,None,0.0,None
051202080404,13477,0.0,None,0.0,None
051202080501,13124,0.0,None,0.0,None
051202080502,20286,0.0,None,0.0,None
051202080503,13228,0.0,None,0.0,None
051202080601,11899,0.0,None,0.0,None
051202080602,13617,0.0,None,0.0,None
051202080603,13568,0.0,None,0.0,None
051202080604,28387,0.0,None,0.0,None
051202080605,23786,0.0,None,0.0,None
051202080606,14884,0.0,None,0.0,None
051202080701,24967,0.0,None,0.0,None
051202080702,14503,0.0,None,0.0,None
051202080703,7080,0.0,None,0.0,None
051202080801,16049,0.0,None,0.0,None
051202080802,19184,0.0,None,0.0,None
051202080803,13276,0.0,None,0.0,None
051202080804,18994,0.0,None,0.0,None
051202080805,15436,0.0,None,0.0,None
051202080806,25224,0.0,None,0.0,None
051202080807,22035,0.0,None,0.0,None
051202080901,15650,0.0,None,0.0,None
051202080902,23164,0.0,None,0.0,None
051202080903,21500,0.0,None,0.0,None
051202080904,12629,0.0,None,0.0,None
051202080905,19632,0.0,None,0.0,None
051202080906,17668,0.0,None,0.0,None
051202081001,20297,0.0,None,0.0,None
051202081002,10710,0.0,None,0.0,None
051202081003,10489,0.0,None,0.0,None
051202081004,8529,0.0,None,0.0,None
051202081005,11379,0.0,None,0.0,None
051202081006,15725,0.0,None,0.0,None
051202081101,15193,0.0,None,0.0,None
051202081102,13456,0.0,None,0.0,None
051202081103,27660,0.0,None,0.0,None
051202081201,20417,0.0,None,0.0,None
051202081202,12166,0.0,None,0.0,None
051202081203,11914,0.0,None,0.0,None
051202081204,16279,0.0,None,0.0,None
051202081205,23016,0.0,None,0.0,None
051202081206,19824,0.0,None,0.0,None
051202081301,12092,0.0,None,0.0,None
051202081302,15926,0.0,None,0.0,None
051202081303,13876,0.0,None,0.0,None
051202081304,21796,0.0,None,0.0,None
051202081305,20872,0.0,None,0.0,None
051202081306,12128,0.0,None,0.0,None
051202081307,13770,0.0,None,0.0,None
051202081308,19887,0.0,None,0.0,None
051202081401,13475,0.0,None,0.0,None
051202081402,21102,0.0,None,0.0,None
051202081403,12336,0.0,None,0.0,None
051202081404,13184,0.0,None,0.0,None
051202081405,12848,0.0,None,0.0,None
051202081406,14051,0.0,None,0.0,None
051202081407,11089,0.0,None,0.0,None
051202081501,12487,0.0,None,0.0,None
051202081502,14065,0.0,None,0.0,None
051202081503,11972,0.0,None,0.0,None
051202081504,15086,0.0,None,0.0,None
051202081505,9468,0.0,None,0.0,None
051202081506,13812,0.0,None,0.0,None
051202081507,19437,0.0,None,0.0,None
051202081508,20494,0.0,None,0.0,None
051202081509,12906,0.0,None,0.0,None
051202090101,18007,0.0,None,0.0,None
051202090102,23292,0.0,None,0.0,None
051202090103,12565,0.0,None,0.0,None
051202090104,10285,0.0,None,0.0,None
051202090105,16098,0.0,None,0.0,None
051202090106,18316,0.0,None,0.0,None
051202090201,23367,0.0,None,0.0,None
051202090202,19774,0.0,None,0.0,None
051202090301,17684,0.0,None,0.0,None
051202090302,17702,0.0,None,0.0,None
051202090303,16882,0.0,None,0.0,None
051202090401,13416,0.0,None,0.0,None
051202090402,21862,0.0,None,0.0,None
051202090403,24011,0.0,None,0.0,None
051202090404,11761,0.0,None,0.0,None
051202090405,11284,0.0,None,0.0,None
051202090406,16136,0.0,None,0.0,None
051202090501,13397,0.0,None,0.0,None
051202090502,11001,0.0,None,0.0,None
051202090503,12926,0.0,None,0.0,None
051202090601,11083,0.0,None,0.0,None
051202090602,15288,0.0,None,0.0,None
051202090603,18628,0.0,None,0.0,None
051202090604,19694,0.0,None,0.0,None
051202090605,9956,0.0,None,0.0,None
051202090701,18819,0.0,None,0.0,None
051202090702,13933,0.0,None,0.0,None
051202090703,14618,0.0,None,0.0,None
051202090801,14134,0.0,None,0.0,None
051202090802,13130,0.0,None,0.0,None
051202090803,10600,0.0,None,0.0,None
051202090804,12700,0.0,None,0.0,None
051202090805,10475,0.0,None,0.0,None
051202090806,10146,0.0,None,0.0,None
051202090807,15034,0.0,None,0.0,None
051301010101,38856,0.0,None,0.0,None
051301010102,24749,0.0,None,0.0,None
051301010103,38649,0.0,None,0.0,None
051301010104,31975,0.0,None,0.0,None
051301010105,34206,0.0,None,0.0,None
051301010106,31991,0.0,None,0.0,None
051301010107,36868,0.0,None,0.0,None
051301010201,35867,0.0,None,0.0,None
051301010202,29498,0.0,None,0.0,None
051301010203,34062,0.0,None,0.0,None
051301010204,30849,0.0,None,0.0,None
051301010205,28056,0.0,None,0.0,None
051301010206,36107,0.0,None,0.0,None
051301010301,23776,0.0,None,0.0,None
051301010302,35713,0.0,None,0.0,None
051301010303,29289,0.0,None,0.0,None
051301010304,31318,0.0,None,0.0,None
051301010305,30860,0.0,None,0.0,None
051301010306,17931,0.0,None,0.0,None
051301010307,29302,0.0,None,0.0,None
051301010308,39746,0.0,None,0.0,None
051301010401,18571,0.0,None,0.0,None
051301010402,20167,0.0,None,0.0,None
051301010403,26653,0.0,None,0.0,None
051301010404,19718,0.0,None,0.0,None
051301010405,28717,0.0,None,0.0,None
051301010501,26620,0.0,None,0.0,None
051301010502,16242,0.0,None,0.0,None
051301010503,32163,0.0,None,0.0,None
051301010601,31791,0.0,None,0.0,None
051301010602,21978,0.0,None,0.0,None
051301010603,18357,0.0,None,0.0,None
051301010604,7901,0.0,None,0.0,None
051301010605,37838,0.0,None,0.0,None
051301010606,20432,0.0,None,0.0,None
051301010607,23037,0.0,None,0.0,None
051301010701,47829,0.0,None,0.0,None
051301010702,29145,0.0,None,0.0,None
051301010703,35755,0.0,None,0.0,None
051301010704,19713,0.0,None,0.0,None
051301010705,18124,0.0,None,0.0,None
051301010801,27687,0.0,None,0.0,None
051301010802,28175,0.0,None,0.0,None
051301010803,29303,0.0,None,0.0,None
051301010804,39141,0.0,None,0.0,None
051301010805,27816,0.0,None,0.0,None
051301010806,27273,0.0,None,0.0,None
051301010901,28931,0.0,None,0.0,None
051301010902,22924,0.0,None,0.0,None
051301010903,26476,0.0,None,0.0,None
051301010904,25295,0.0,None,0.0,None
051301010905,28071,0.0,None,0.0,None
051301020101,8620,0.0,None,0.0,None
051301020102,12413,0.0,None,0.0,None
051301020103,14694,0.0,None,0.0,None
051301020104,9197,0.0,None,0.0,None
051301020105,10253,0.0,None,0.0,None
051301020201,14399,0.0,None,0.0,None
051301020202,16558,0.0,None,0.0,None
051301020203,20305,0.0,None,0.0,None
051301020204,18083,0.0,None,0.0,None
051301020205,20541,0.0,None,0.0,None
051301020301,15246,0.0,None,0.0,None
051301020302,16832,0.0,None,0.0,None
051301020303,27569,0.0,None,0.0,None
051301020304,15297,0.0,None,0.0,None
051301020305,16826,0.0,None,0.0,None
051301020401,39462,0.0,None,0.0,None
051301020402,35421,0.0,None,0.0,None
051301020403,10869,0.0,None,0.0,None
051301020404,25131,0.0,None,0.0,None
051301020405,23809,0.0,None,0.0,None
051301020501,30294,0.0,None,0.0,None
051301020502,35188,0.0,None,0.0,None
051301020503,22867,0.0,None,0.0,None
051301020504,13070,0.0,None,0.0,None
051301020505,13675,0.0,None,0.0,None
051301030101,36143,0.0,None,0.0,None
051301030102,40508,0.0,None,0.0,None
051301030103,28390,0.0,None,0.0,None
051301030104,13996,0.0,None,0.0,None
051301030105,36562,0.0,None,0.0,None
051301030106,32439,0.0,None,0.0,None
051301030201,15979,0.0,None,0.0,None
051301030202,19105,0.0,None,0.0,None
051301030203,30231,0.0,None,0.0,None
051301030204,31502,0.0,None,0.0,None
051301030205,22543,0.0,None,0.0,None
051301030301,19758,0.0,None,0.0,None
051301030302,18776,0.0,None,0.0,None
051301030303,30104,0.0,None,0.0,None
051301030304,21347,0.0,None,0.0,None
051301030305,23466,0.0,None,0.0,None
051301030401,29731,0.0,None,0.0,None
051301030402,22360,0.0,None,0.0,None
051301030403,32064,0.0,None,0.0,None
051301030404,32917,0.0,None,0.0,None
051301030405,24256,0.0,None,0.0,None
051301030406,17274,0.0,None,0.0,None
051301030501,37439,0.0,None,0.0,None
051301030502,27120,0.0,None,0.0,None
051301030503,33380,0.0,None,0.0,None
051301030504,30060,0.0,None,0.0,None
051301030505,17617,0.0,None,0.0,None
051301030601,25167,0.0,None,0.0,None
051301030602,16066,0.0,None,0.0,None
051301030603,28139,0.0,None,0.0,None
051301030604,25451,0.0,None,0.0,None
051301030605,26732,0.0,None,0.0,None
051301030606,21191,0.0,None,0.0,None
051301030607,24597,0.0,None,0.0,None
051301030608,24900,0.0,None,0.0,None
051301030701,27708,0.0,None,0.0,None
051301030702,25426,0.0,None,0.0,None
051301030703,30363,0.0,None,0.0,None
051301030704,25151,0.0,None,0.0,None
051301030705,27287,0.0,None,0.0,None
051301030706,27918,0.0,None,0.0,None
051301030707,28448,0.0,None,0.0,None
051301030708,19295,0.0,None,0.0,None
051301030709,14540,0.0,None,0.0,None
051301030710,14174,0.0,None,0.0,None
051301040101,16945,0.0,None,0.0,None
051301040102,21524,0.0,None,0.0,None
051301040103,27411,0.0,None,0.0,None
051301040201,20344,0.0,None,0.0,None
051301040202,22176,0.0,None,0.0,None
051301040203,20454,0.0,None,0.0,None
051301040204,32520,0.0,None,0.0,None
051301040205,19507,0.0,None,0.0,None
051301040301,42211,0.0,None,0.0,None
051301040302,21439,0.0,None,0.0,None
051301040303,29704,0.0,None,0.0,None
051301040304,41474,0.0,None,0.0,None
051301040305,37587,0.0,None,0.0,None
051301040306,33687,0.0,None,0.0,None
051301040307,28814,0.0,None,0.0,None
051301040308,17809,0.0,None,0.0,None
051301040401,13636,0.0,None,0.0,None
051301040402,42385,0.0,None,0.0,None
051301040501,17049,0.0,None,0.0,None
051301040502,20411,0.0,None,0.0,None
051301040503,20432,0.0,None,0.0,None
051301040504,17357,0.0,None,0.0,None
051301040505,28772,0.0,None,0.0,None
051301040506,14920,0.0,None,0.0,None
051301040507,31870,0.0,None,0.0,None
051301040508,40090,0.0,None,0.0,None
051301040509,10326,0.0,None,0.0,None
051301040601,25787,0.0,None,0.0,None
051301040602,10030,0.0,None,0.0,None
051301040603,10730,0.0,None,0.0,None
051301040604,17434,0.0,None,0.0,None
051301040605,11425,0.0,None,0.0,None
051301040701,19506,0.0,None,0.0,None
051301040702,15725,0.0,None,0.0,None
051301040703,21674,0.0,None,0.0,None
051301040704,27936,0.0,None,0.0,None
051301040705,29146,0.0,None,0.0,None
051301050101,19457,0.0,None,0.0,None
051301050102,21312,0.0,None,0.0,None
051301050103,16617,0.0,None,0.0,None
051301050104,9615,0.0,None,0.0,None
051301050105,31900,0.0,None,0.0,None
051301050106,15290,0.0,None,0.0,None
051301050107,12058,0.0,None,0.0,None
051301050108,6774,0.0,None,0.0,None
051301050109,34539,0.0,None,0.0,None
051301050201,36926,0.0,None,0.0,None
051301050202,33851,0.0,None,0.0,None
051301050203,24728,0.0,None,0.0,None
051301050301,21644,0.0,None,0.0,None
051301050302,29964,0.0,None,0.0,None
051301050303,23535,0.0,None,0.0,None
051301050401,26197,0.0,None,0.0,None
051301050402,13969,0.0,None,0.0,None
051301050403,47311,0.0,None,0.0,None
051301050404,37672,0.0,None,0.0,None
051301050405,31776,0.0,None,0.0,None
051301050406,23728,0.0,None,0.0,None
051301050501,14570,0.0,None,0.0,None
051301050502,13647,0.0,None,0.0,None
051301050503,17504,0.0,None,0.0,None
051301050504,14063,0.0,None,0.0,None
051301060101,24588,0.0,None,0.0,None
051301060102,16697,0.0,None,0.0,None
051301060103,17880,0.0,None,0.0,None
051301060104,14852,0.0,None,0.0,None
051301060105,25542,0.0,None,0.0,None
051301060201,9981,0.0,None,0.0,None
051301060202,34882,0.0,None,0.0,None
051301060203,14922,0.0,None,0.0,None
051301060204,49901,0.0,None,0.0,None
051301060205,39454,0.0,None,0.0,None
051301060206,18295,0.0,None,0.0,None
051301060207,24254,0.0,None,0.0,None
051301060301,11676,0.0,None,0.0,None
051301060302,35786,0.0,None,0.0,None
051301060303,11018,0.0,None,0.0,None
051301060304,25556,0.0,None,0.0,None
051301060305,21006,0.0,None,0.0,None
051301060306,29576,0.0,None,0.0,None
051301060307,18316,0.0,None,0.0,None
051301060308,19093,0.0,None,0.0,None
051301060309,29690,0.0,None,0.0,None
051301060310,4219,0.0,None,0.0,None
051301070101,31958,3.558303264,0.0,0.0111343114838,0.0
051301070102,30817,0.0,None,0.0,None
051301070103,22313,1.11196977,0.0,0.00498350634159,0.0
051301070201,23388,0.0,None,0.0,None
051301070202,41921,0.0,None,0.0,None
051301070203,28873,0.0,None,0.0,None
051301070204,17377,0.444787908,0.0,0.00255963577142,0.0
051301070301,42262,43.811608938,0.0,0.103666672041,0.0
051301070302,23653,8.006182344,0.0,0.0338484857904,0.0
051301070303,30759,10.897303746,0.0,0.0354280169901,0.0
051301070304,22397,0.222393954,0.0,0.00099296313792,0.0
051301070305,34989,30.690365652,0.0,0.0877143263654,0.0
051301070306,28973,7.78378839,0.0,0.0268656624789,0.0
051301070307,28457,2.668727448,0.0,0.00937810538005,0.0
051301070401,23217,0.0,None,0.0,None
051301070402,34936,0.0,None,0.0,None
051301070403,35771,0.0,None,0.0,None
051301080101,25743,8.228576298,0.0,0.0319643254399,0.0
051301080102,38716,0.0,None,0.0,None
051301080103,9711,0.0,None,0.0,None
051301080201,17517,20.237849814,0.0,0.115532624388,0.0
051301080202,24497,14.45560701,4.892666988,0.0590097032698,33.8461538462
051301080203,15631,3.558303264,0.0,0.0227643993602,0.0
051301080204,18454,9.340546068,0.0,0.0506152924461,0.0
051301080205,28527,1.779151632,0.222393954,0.00623672882532,12.5
051301080301,26443,0.0,None,0.0,None
051301080302,37294,0.0,None,0.0,None
051301080303,30010,0.0,None,0.0,None
051301080304,14126,0.0,None,0.0,None
051301080305,35879,0.0,None,0.0,None
051301080401,18671,0.0,None,0.0,None
051301080402,25943,0.0,None,0.0,None
051301080403,13380,0.0,None,0.0,None
051301080404,32192,0.0,None,0.0,None
051301080405,39714,0.0,None,0.0,None
051301080501,16521,12.23166747,0.0,0.0740370889777,0.0
051301080502,26194,13.121243286,0.0,0.0500925528213,0.0
051301080503,35762,4.44787908,0.0,0.0124374449975,0.0
051301080601,39121,2.001545586,0.0,0.00511629453746,0.0
051301080602,27647,0.0,None,0.0,None
051301080603,17085,0.0,None,0.0,None
051301080604,9476,0.0,None,0.0,None
051301080605,30822,0.0,None,0.0,None
051301080606,9995,0.0,None,0.0,None
051301080607,17224,0.0,None,0.0,None
051301080701,24861,0.0,None,0.0,None
051301080702,33770,0.0,None,0.0,None
051301080703,15300,0.0,None,0.0,None
051301080704,19017,0.0,None,0.0,None
051301080705,20593,0.0,None,0.0,None
051301080706,13493,0.0,None,0.0,None
051301080801,24653,0.0,None,0.0,None
051301080802,20199,0.0,None,0.0,None
