HUC_12,Root_BMass_Tons
031102020103,15678.8399659
031102020104,23802.7216137
031102020105,28124.049799
031102020106,32619.8476193
031102020201,17763.3327533
031102020202,23527.3792449
031102020203,15676.3409009
031102020204,26697.8384018
031102020205,35331.1341736
031102020301,20052.2845649
031102020302,18669.4499189
031102020303,17913.2821313
031102020304,29873.678119
031102020305,26794.020526
031102020401,28445.8317098
031102020402,43661.4219393
031102020403,31258.0232482
031102020501,14754.0187804
031102020502,17896.6391886
031102020503,19546.2928637
031102020601,16702.8128455
031102020602,11654.0319193
031102020603,30960.7401588
031102020604,33828.1791898
031102020701,40730.3212945
031102020702,27076.6474006
031102020703,53455.6577479
031102020704,7154.04052505
031102020705,22430.8944126
031102020801,58508.0978834
031102020802,31642.9025871
031102020803,20330.8934305
031102020901,35186.1613587
031102020902,72723.8575147
031102020903,45330.3577251
031102021001,25874.8961402
031102021002,35140.1645466
031102021003,60431.3176111
031102021101,49349.2998977
031102021102,27445.5249008
031102021201,27066.7314392
031102021202,35679.5037976
031102021203,38427.7484679
031102021204,62070.8558829
031102021205,45489.466616
031102021206,33901.9975167
031102021207,17300.8050809
031102021208,38573.5507018
031102030101,15852.0314586
031102030102,13779.1856673
031102030103,21640.4271349
031102030104,49278.2927309
031102030201,25726.9286481
031102030202,16581.828472
031102030203,18931.3663754
031102030204,41544.1403898
031102030301,37551.1757746
031102030302,27197.8020216
031102030401,25071.4606575
031102030402,26624.95234
031102030403,43642.3132676
031102030404,51947.0330574
031102030501,17648.7625956
031102030502,19707.2730715
031102030503,30404.531996
031102030504,33387.6258825
031102030601,31120.2727491
031102030602,19474.7848323
031102030603,45205.5607718
031102030701,21978.8778928
031102030702,36517.4769411
031102030703,51859.7736542
031102030801,19528.1354567
031102030802,70952.9203153
031102030803,16932.8107284
031102030804,59751.8964186
031102030901,30374.0413596
031102030902,41703.4191787
031102030903,27937.8819985
031102030904,50767.0069574
031102030905,15806.102038
031102030906,21352.0565624
031102030907,40059.794475
031102030908,41995.2561937
031102040101,23616.8430486
031102040102,10787.0236385
031102040103,19720.1484508
031102040104,24685.3631704
031102040105,30377.1305362
031102040106,8525.46601312
031102040107,9865.93506129
031102040108,19036.5995123
031102040201,10701.426652
031102040202,14029.6450615
031102040203,14565.2901249
031102040204,13219.0732886
031102040205,15218.8160374
031102040301,18415.8518894
031102040302,12510.4409242
031102040303,14271.9142526
031102040304,26630.1440413
031102040305,10791.2188216
031102040306,32390.5260633
031102040307,27357.294848
031102040401,18441.2163083
031102040402,22382.725175
031102040403,13451.184743
031102040404,13205.5257255
031102040405,47812.3590083
031102040501,18190.9657801
031102040502,28158.7778134
031102040503,30209.3454202
031102040504,37053.4552404
031102040505,38411.4612745
031102050101,27815.83203
031102050102,30376.1045127
031102050103,32658.9746691
031102050104,24993.8876468
031102050105,28204.1863067
031102050201,19956.8165332
031102050202,38941.7464628
031102050203,25426.5287095
031102050301,36762.3259694
031102050302,10662.3473447
031102050303,28830.9454273
031102050304,18753.4245167
031102050305,34291.9623861
031102050401,28949.0116618
031102050402,20506.1673254
031102050403,15946.4761926
031102050404,19513.1035086
031102050405,34599.7052958
031102050406,14703.2097977
031102050407,14563.8848272
031102050501,21645.6987469
031102050502,24648.8756005
031102050503,18988.7393197
031102050504,25214.1727572
031102050601,36542.0624878
031102050602,24397.8409016
031102050603,35505.6360671
031102050604,37615.4621228
031102050701,40896.889144
031102050702,13829.5749646
031102050703,12665.4253437
031102050704,34227.0562931
031102050801,12463.970592
031102050802,23316.2351155
031102050803,45455.8089184
031102050804,45228.5702642
031102050805,50520.920152
031102060101,73355.7048302
031102060102,28094.4545407
031102060103,44012.4262131
031102060104,28455.8675816
031102060201,45573.2337491
031102060202,23618.3565699
031102060203,40983.852966
031102060204,35242.6740954
031102060205,28143.0083308
031102060206,29149.2187056
031102060207,34311.9822935
031102060208,29285.8569994
031102060301,21347.4494016
031102060302,32746.4690284
031102060303,15033.3571553
031102060304,14071.7277118
031102060401,57312.3405789
031102060402,48094.9398637
031102060403,34508.6175083
031102060404,24829.8016283
031102060405,32466.8125165
031102060501,39231.0333076
031102060502,13050.1017555
031102060503,20433.3047545
031102060504,30257.8593444
031102060505,21305.299125
031102060506,17600.2551727
031102060601,14242.1606069
031102060602,16029.1009212
031102060603,25457.2873235
031102060604,11008.066761
031102060605,17755.5350732
031102060606,28457.338799
031102060701,12046.9959964
031102060702,39571.9614781
031102060703,20258.8140641
031102060704,37692.935956
031200010101,58279.4428545
031200010102,51697.793221
031200010201,93728.5578729
031200010202,34207.5649245
031200010203,68524.8824245
031200010301,37865.8097885
031200010302,43673.8203082
031200010303,48997.4253972
031200010401,35860.3194845
031200010402,30254.8518014
031200010403,24079.6922336
031200010404,23476.6320265
031200010501,28836.2002468
031200010502,35135.9371206
031200010503,55174.1948827
031200010504,36640.7129616
031200010601,37711.1880436
031200010602,20672.9243155
031200010603,44612.9749742
031200010604,33364.5921572
031200010605,34931.4987866
031200010701,47568.4555761
031200010702,20130.7435958
031200010703,24814.2070928
031200010704,44938.9337393
031200010801,44731.5799474
031200010802,34872.1641893
031200010803,34950.9582518
031200010901,38050.4030657
031200010902,33523.9668111
031200010903,25871.3841131
031200011001,59347.7282258
031200011002,50493.0360627
031200011003,38261.1072063
031200011101,30447.3329893
031200011102,39329.7208572
031200011103,51978.6574963
031200020101,14341.0158574
031200020102,14526.4790103
031200020103,18483.7011898
031200020104,35812.700947
031200020105,15188.7118494
031200020106,17071.1156262
031200020201,16111.8022256
031200020202,12923.7968364
031200020203,20732.5940296
031200020301,16929.971475
031200020302,18752.6207713
031200020303,16758.3613655
031200020304,28366.6304026
031200020401,21151.6136869
031200020402,16055.8679758
031200020403,26948.6772385
031200020404,35169.6077715
031200020405,25087.9326705
031200020501,23071.2117001
031200020502,23688.1424065
031200020503,26012.7559769
031200020504,17837.899873
031200020601,26635.7531861
031200020602,48177.77167
031200020701,37245.1081806
031200020702,23252.8296188
031200020703,21512.0003079
031200020704,28115.4495554
031200020705,34036.1525055
031200020706,22116.2017946
031200020801,24548.4852143
031200020802,56420.5426163
031200020803,38380.8094169
031200030101,25249.9605804
031200030102,73953.7783068
031200030103,59935.5643229
031200030104,24488.7670733
031200030105,54300.5455792
031200030106,59598.2492981
031200030201,25962.5858463
031200030202,50137.6055847
031200030203,29340.0575553
031200030204,30910.4528371
031200030205,42910.4488968
031200030206,34381.0577219
031200030207,47485.0453891
031200030208,28474.3661525
031200030301,50731.1941151
031200030302,42724.669611
031200030303,32524.2784361
031200030401,29411.1552394
031200030402,28669.6877894
031200030403,47253.9129395
031200030404,49389.805467
031200030501,38220.5390585
031200030502,38534.3697672
031200030601,19911.5460706
031200030602,28511.9793207
031200030603,45203.9081551
031200030604,25445.4284086
031200030605,26830.3631952
031200030701,35682.8485053
031200030702,34276.0457885
031200030703,23563.3456189
031200030704,25577.9753012
031200030705,34961.6075396
031200030801,39196.3693709
031200030802,31588.1303639
031200030803,44502.176225
031200030804,46265.5698388
031200030805,67309.7211478
031200030901,50945.1302024
031200030902,55439.0761513
031200030903,50884.0480532
031200031001,46394.8019703
031200031002,52397.5873196
031200031003,27206.8732284
031200031101,48835.5447789
031200031102,50051.7132926
031200031201,33173.4271458
031200031202,61079.5760963
031200031203,40673.4036219
031200031204,33775.7575927
031300010101,61244.1510813
031300010102,65825.9415073
031300010103,55645.7688759
031300010104,67316.3234464
031300010105,32083.6010298
031300010106,43927.4543657
031300010201,73343.7944012
031300010202,52241.2750735
031300010203,41956.3203791
031300010204,28671.7275779
031300010205,35315.8237741
031300010206,19848.1669189
031300010301,24009.5251813
031300010302,33877.7199572
031300010303,44864.2787963
031300010304,56709.4743647
031300010305,35298.8486512
031300010401,35791.9415386
031300010402,23348.3513598
031300010403,20608.9476948
031300010404,29242.4625142
031300010501,86194.2207703
031300010502,44709.0323812
031300010503,55832.0498625
031300010504,26157.4375445
031300010505,60789.5563184
031300010601,38832.2768203
031300010602,68548.8374887
031300010603,51099.4169662
031300010604,33024.6538671
031300010701,42000.4589678
031300010702,31866.5183834
031300010703,15114.3259387
031300010704,17866.0950645
031300010705,10528.2327771
031300010801,37915.5094658
031300010802,21715.9301886
031300010803,25187.3829235
031300010804,42491.1110903
031300010805,28002.7458976
031300010806,18865.892399
031300010901,47836.0507541
031300010902,41514.8095618
031300010903,28536.7025724
031300010904,39058.1882709
031300010905,27436.8744554
031300010906,18153.1040171
031300010907,56305.2180661
031300011001,46109.6820109
031300011002,39967.8133068
031300011003,22560.1982069
031300011004,23830.9198583
031300011101,28565.979843
031300011102,38703.2833558
031300011103,50308.3045592
031300011104,19649.4111784
031300011105,29481.7069017
031300011106,14080.8173496
031300011201,48727.5086633
031300011202,41413.0113046
031300011203,52967.4785278
031300011204,28452.533531
031300020101,24917.6662397
031300020102,51251.3853148
031300020103,48608.4677452
031300020104,28997.0730318
031300020201,60583.6615119
031300020202,43439.134753
031300020203,35281.1764168
031300020204,30397.1121284
031300020205,32924.4495116
031300020206,32651.21238
031300020207,19034.411256
031300020208,55217.0419212
031300020301,64757.8150405
031300020302,43866.8103399
031300020303,37125.2060006
031300020304,34048.0792395
031300020305,22326.185102
031300020306,29288.6991373
031300020307,38919.8675903
031300020308,46280.3242403
031300020309,50265.6395732
031300020310,21681.8531576
031300020311,58775.0989709
031300020312,71695.1226394
031300020401,65160.0650373
031300020402,45078.2333204
031300020403,62341.9357853
031300020404,36865.0236263
031300020405,25085.577988
031300020406,27124.0921206
031300020407,37556.6553202
031300020408,75695.8876275
031300020501,42513.0568196
031300020502,41112.2253543
031300020503,44488.8591584
031300020504,33140.1650697
031300020505,36181.7971042
031300020601,33209.3268369
031300020602,21352.0914207
031300020603,19259.3457573
031300020604,23388.3665005
031300020605,28281.3368237
031300020606,23611.1844299
031300020607,24281.1386396
031300020608,42515.8052367
031300020701,23478.4221356
031300020702,40525.4411286
031300020703,49142.9062516
031300020704,22502.4246076
031300020705,41644.9014275
031300020706,18476.2047934
031300020707,38234.2865926
031300020801,48631.7535597
031300020802,38833.3131365
031300020803,19839.2329322
031300020804,22070.9737699
031300020805,47805.206775
031300020806,28714.1731949
031300020807,25390.5920341
031300020808,21269.3807928
031300020901,40602.5006683
031300020902,43692.4725032
031300020903,40333.5572063
031300020904,24187.6756103
031300020905,36386.1709259
031300020906,37751.6015502
031300020907,20192.9574319
031300020908,24423.8700179
031300021001,31256.9182025
031300021002,18342.5404799
031300021003,54044.2523675
031300021004,29995.6163689
031300021005,48904.9903588
031300021006,16336.2114686
031300021007,50965.8272403
031300021008,41396.7560936
031300021101,42785.8691839
031300021102,30714.4788421
031300021103,39041.7642597
031300021104,65261.5103318
031300021105,79731.0388117
031300021106,34298.7086337
031300021107,51225.2468486
031300021108,26724.5533368
031300021109,28598.2272346
031300021201,19854.3024952
031300021202,36082.8089524
031300021203,46493.1343394
031300021204,29999.4050537
031300021205,37558.8611311
031300021206,54752.6058378
031300021207,31058.4678602
031300021208,72171.7304791
031300021301,38595.8959979
031300021302,17112.4789792
031300021303,22704.6940556
031300021304,29666.5761707
031300021305,53530.5821203
031300021306,51169.345324
031300030101,27301.7931497
031300030102,48540.123967
031300030103,36446.7989383
031300030104,8732.71209742
031300030105,17301.653241
031300030106,35193.4178495
031300030201,31751.6431807
031300030202,30563.414167
031300030203,23783.3284721
031300030204,22300.966689
031300030205,33874.6748505
031300030206,33766.678698
031300030207,48759.2182963
031300030208,19318.855684
031300030301,23981.1887542
031300030302,50267.6948261
031300030303,30515.9843371
031300030304,50457.9342887
031300030305,34439.0684827
031300030306,51144.5166067
031300030307,43226.8097392
031300030308,43629.25275
031300030401,48391.5684514
031300030402,62129.6944283
031300030403,61984.8233982
031300030501,68827.4334969
031300030502,23167.7745369
031300030503,62459.3010263
031300030504,38243.5839685
031300030505,39726.6032171
