HUC_12,P_NonBuff_Ag,P_Ag_Buffered,Avg_Buff_Width
010300031401,0.043982770294,98.6697965571,595.977308294
010300031402,0.179421514273,95.3048087846,559.973494888
010300031403,0.980934858322,93.3132075472,393.602113208
010300031404,1.21196842194,90.5872483221,333.126621924
010300031405,2.53475165367,84.4135802469,333.88074417
010300031501,6.68317317963,63.7612310234,142.865640814
010300031502,1.05261766911,88.5983711959,406.875267895
010300031503,0.300901114941,94.9462365591,242.374462366
010300031504,2.05313682556,78.0523255814,234.513953488
010300031505,6.89216136932,63.7193152455,195.29756137
010300031506,3.19151735306,60.2888086643,75.7598457499
010300031507,21.8135108948,34.7296182405,44.8146328658
010300031601,0.304781615734,95.254085516,475.312737855
010300031602,0.136857300997,96.951048951,561.315104895
010300031603,0.313676297665,93.8497340426,333.824468085
010300031604,0.317311644554,94.9266503667,353.665800733
010300031605,0.307966679335,95.4527040713,684.151812842
010300031606,0.319538801908,91.673944687,145.649781659
010300031701,3.76542019844,74.9724027965,150.797191218
010300031702,2.92681527138,78.0462808134,191.060305302
010300031801,1.83473336697,84.7857767415,133.750801516
010300031802,6.33860111237,71.2060847519,144.098152843
010300031803,6.66409492493,73.7037389402,126.306060318
010300031804,7.22661924362,69.9717114569,144.470084866
010300031805,3.85549926758,67.4550020929,107.831205525
010300031806,4.51840877533,76.0237021314,133.12558592
010300031901,0.852191030979,89.3546938164,257.588636023
010300031902,2.37681412697,76.1707688957,131.238945763
010300031903,3.20134139061,76.285548462,143.509808474
010300031904,2.73829960823,72.4752637174,217.816338212
010300032001,1.29643642902,82.1193555707,265.52552757
010300032002,2.27620720863,75.6568495662,169.629109129
010300032003,3.39894986153,80.9575513159,167.260689726
010300032004,2.8016409874,82.8924724329,208.611320033
010300032005,1.51241385937,76.804652754,263.310297639
010300032101,3.44726777077,75.204721505,279.212246404
010300032102,8.42037296295,65.6864679955,163.546937701
010300032103,1.85570919514,75.8483412322,206.5907109
010300032104,4.60338068008,65.5990957046,187.360116805
010300032105,5.53396463394,61.5041702617,85.0408398044
010300032106,9.79684925079,40.7667116163,67.2850317858
010300032201,3.60439491272,56.6128733074,79.0046373586
010300032202,1.6105979681,71.1103989745,220.664637077
010300032203,0.727075338364,86.1030787549,254.368089811
010300032204,1.58057868481,84.1804081018,225.720352383
010300032205,8.19811248779,51.188104724,111.301152533
010300032301,1.14528751373,90.1264746519,192.209586566
010300032302,0.771237909794,89.8910411622,249.870762712
010300032303,1.19631135464,90.5395417591,264.885193397
010300032304,7.12969779968,68.5422687861,234.527005058
010300032305,1.47534132004,86.4121870075,140.236911224
010300032306,0.740368902683,85.9456884231,278.81181515
010300032307,7.99802207947,54.5855614973,80.1072192513
010300032308,1.49814474583,81.2536273941,203.945057071
010300032309,2.65535640717,76.5280686011,152.389271114
010300032401,5.20722913742,60.3230890465,202.887706856
010300032402,1.24157822132,84.2029816514,229.608944954
010300032403,6.01333379745,56.8738994988,93.3892726534
010300032404,10.1660785675,48.640651008,51.242679243
010300032405,5.39966344833,66.5553193643,142.802206701
010300032406,0.478419929743,81.4667988107,163.788899901
010300032407,2.29672074318,77.237654321,160.566203704
010300032408,1.47196638584,85.6809925286,209.146137501
010300032409,4.03761911392,69.7115384615,103.614430708
010400010101,0.0,100.0,895.411764706
010400010102,0.00341705116443,86.1111111111,349.472222222
010400010103,0.0,100.0,527.083333333
010400010104,0.0,100.0,451.181818182
010400010105,0.00347765604965,94.5945945946,180.648648649
010400010106,0.0,100.0,733.428571429
010400010107,0.0989243686199,90.0350877193,197.272280702
010400010108,0.0,100.0,366.0
010400010109,0.0010899361223,96.875,221.765625
010400010110,0.000574369332753,98.4615384615,61.3384615385
010400010201,0.00586865935475,96.5517241379,442.465517241
010400010202,0.0122986100614,72.972972973,371.918918919
010400010203,0.000771057559177,99.1803278689,484.87704918
010400010301,0.0,100.0,429.769230769
010400010302,0.00263970647939,98.7804878049,798.402439024
010400010303,0.0,100.0,207.727891156
010400010304,0.0,100.0,292.325
010400010305,0.000957198848482,98.3050847458,294.669491525
010400010306,0.0423297360539,91.814159292,140.506637168
010400010401,0.0,100.0,415.40625
010400010402,0.021246759221,9.09090909091,140.090909091
010400010403,0.00122776220087,99.4219653179,353.404624277
010400010404,0.0,100.0,19.5
010400010405,0.0,100.0,523.173160173
010400010406,0.00770343467593,94.6107784431,295.353293413
010400010501,0.0,100.0,345.333333333
010400010502,0.13781017065,84.1924398625,110.879725086
010400010601,0.0,100.0,972.481481481
010400010602,0.00639474764466,96.7213114754,195.770491803
010400010603,0.00850358232856,98.1395348837,508.919379845
010400010604,0.649798333645,62.6002532714,72.617982271
010400010605,0.120044641197,65.4054054054,102.067567568
010400010606,1.21056711674,64.4394394394,99.5277777778
010400010607,0.13290001452,85.6280193237,454.975845411
010400020101,0.144132971764,80.3482587065,251.768656716
010400020102,0.0920680910349,77.9831932773,241.885714286
010400020103,0.247759431601,78.6744815149,77.9598737601
010400020201,0.00545968022197,71.7948717949,137.743589744
010400020202,0.822805821896,63.0826600373,159.380981976
010400020203,1.08107352257,63.8447146866,89.8124415341
010400020204,0.514720499516,79.5252225519,117.806132542
010400020205,0.304316818714,73.3808674985,84.7837195484
010400020206,0.178404897451,78.6614936954,83.2580019399
010400020207,3.49484562874,50.6024096386,47.3005773092
010400020301,0.0121376896277,96.8454258675,154.804416404
010400020302,0.007358757779,92.8571428571,75.0357142857
010400020303,0.555253267288,66.7451904201,114.10522183
010400020304,0.279739409685,83.671988389,278.150943396
010400020305,1.21929907799,63.5637480799,62.9652841782
010400020401,0.695670366287,63.224737714,69.2335726118
010400020402,0.00331016210839,92.5925925926,216.555555556
010400020403,0.00735748559237,95.2380952381,450.771428571
010400020404,0.833597779274,48.0213089802,25.9140030441
010400020405,1.04659676552,56.0675883257,51.1950844854
010400020406,1.76842594147,60.8916765553,58.8586201051
010400020501,0.194035321474,75.2877044216,155.425802544
010400020502,0.331746816635,80.4308141658,196.297918949
010400020503,1.21238529682,61.9698397738,96.610273327
010400020504,0.720778107643,84.7707598589,261.606284065
010400020505,1.58121573925,67.9485707726,133.350246814
010400020601,0.93521553278,81.1037685301,215.444186462
010400020602,1.797996521,81.739039228,146.397524649
010400020603,0.875881433487,83.7170711471,200.480398258
010400020604,0.0902574062347,98.3507770377,187.842689502
010400020605,3.87460136414,72.5335201121,290.63998399
010400020606,3.44846940041,74.6858908342,203.281565396
010400020701,0.845705926418,78.5759897829,209.622286079
010400020702,0.260506987572,93.0086580087,360.303679654
010400020703,1.1049669981,86.6281809614,205.029571159
010400020704,3.29964494705,78.3330629023,151.315647142
010400020801,1.03122258186,88.668237406,331.256591496
010400020802,1.34665894508,87.9145025969,270.1805833
010400020803,3.20981431007,68.4427922346,100.163981826
010400020901,0.281187027693,88.5362210605,269.824122479
010400020902,0.868274390697,84.9441476445,316.330419297
010400020903,1.95893120766,78.0642678468,178.450452184
010400020904,0.626425087452,91.5206331261,312.629847371
010400020905,0.725594222546,87.0595572186,321.597754911
010400020906,0.0388782322407,99.1939817303,284.220849006
010400020907,0.569658994675,92.6091269841,277.042906746
010400020908,0.792028009892,91.5166771554,239.96098175
010400020909,0.75946444273,89.0866873065,313.145068554
010400020910,1.69321250916,86.2006425536,230.883511245
010400021001,3.74656653404,74.3394648829,156.540050167
010400021002,4.30635929108,73.4354370214,155.2
010400021003,2.99236178398,69.4187242798,204.162808642
010400021004,3.0050432682,73.1234042553,143.819234043
010400021005,3.60389137268,73.1408166434,129.274698546
010400021006,2.41826248169,70.2614923384,144.33002998
010400021007,1.33067262173,79.6939988116,112.143345217
010500010101,0.045571744442,94.4687045124,523.097525473
010500010102,0.0190321635455,98.4602917342,226.93273906
010500010207,0.0151517065242,91.7647058824,944.976190476
010500010301,0.0376067087054,92.0634920635,477.444444444
010500010302,0.0,100.0,426.475409836
010500010303,0.0,100.0,427.860377358
010500010304,0.0,100.0,1574.0
010500010305,0.0,100.0,461.857142857
010500010306,0.0,100.0,332.130952381
010500010307,0.0319250822067,87.2641509434,113.622641509
010500010401,0.0019315086538,99.5238095238,200.185714286
010500010402,0.0144846569747,97.9197622585,724.462109955
010500010403,0.00694795977324,94.6153846154,369.038461538
010500010404,0.0142979696393,97.1962616822,173.387850467
010500010501,0.00660862075165,89.7435897436,313.051282051
010500010502,0.0,100.0,684.31547619
010500010503,0.0534521155059,83.651226158,328.19346049
010500010504,0.0285824537277,98.1668194317,455.178735105
010500010505,0.0184450801462,86.0465116279,720.61627907
010500010506,0.00628120964393,97.3684210526,614.848684211
010500010601,0.0827519074082,91.6802610114,511.474714519
010500010602,0.00447322195396,98.0487804878,672.585365854
010500010603,0.0482251048088,91.0505836576,197.93385214
010500010604,0.0323492176831,92.2551252847,133.44191344
010500010605,0.0438582226634,91.1475409836,812.252459016
010500010606,0.0563560836017,95.5729166667,915.525173611
010500010701,0.00433416385204,95.3488372093,710.348837209
010500010702,0.0759301409125,73.0769230769,403.586538462
010500010705,0.0,100.0,565.545454545
010500010706,0.0718631744385,65.9090909091,740.522727273
010500010707,0.00639508850873,77.7777777778,428.555555556
010500010708,0.046393416822,65.1515151515,433.287878788
010500010801,0.238091439009,91.1520190024,550.403800475
010500010802,0.226244345307,91.163310962,87.75950783
010500010804,0.137532666326,94.3502824859,317.108757062
010500010806,0.352709442377,85.8191831115,209.669880624
010500010809,1.23450100422,83.0483271375,322.365799257
010500010810,0.325978785753,92.7648578811,268.416204218
010500020101,0.0438369251788,98.1345392877,499.694742793
010500020102,0.00932777766138,99.4983277592,740.337792642
010500020103,0.100872859359,97.8095663835,743.411265087
010500020104,0.0518720112741,97.1361318164,689.565712044
010500020201,0.0271732974797,98.7711213518,765.014336918
010500020202,0.0687442719936,95.6110154905,797.852839931
010500020203,0.0851803272963,96.1315280464,736.513733075
010500020204,0.216884404421,90.3176425564,256.628396479
010500020205,1.29539108276,80.5080352514,147.699064449
010500020301,0.254957675934,84.4815588031,225.870215727
010500020302,0.0520034097135,94.04296875,477.1328125
010500020401,0.0319235026836,93.7042459736,339.86090776
010500020402,0.00781921949238,98.5815602837,476.386524823
010500020403,0.00680940458551,97.8723404255,697.027355623
010500020501,0.0119619611651,98.0707395498,658.900321543
010500020502,0.023970624432,99.1409605623,716.543537681
010500020503,0.514734268188,83.9034205231,349.31971831
010500020601,0.87931150198,93.1421232877,338.171318493
010500020602,0.962645173073,92.6805385557,499.615973072
010500020603,2.56575798988,61.3530655391,83.8600422833
010500020604,0.594026446342,84.4686648501,293.046471895
010500020701,0.504523873329,85.4478421167,194.201174424
010500020703,1.77824270725,5.40540540541,1.89473684211
010500020801,0.426637947559,93.0309007232,508.019451231
010500020802,0.390383183956,94.6652899673,466.384337349
010500020803,1.01370596886,84.653744825,404.249929239
010500020804,0.0865085944533,84.3971631206,88.390070922
010500020805,0.526177346706,0.0,0.0
010500020901,0.0208659358323,97.7961432507,274.418732782
010500020902,2.90216326714,85.25463051,302.324230784
010500020903,3.97399544716,80.3322312717,462.579388759
010500020904,0.799993097782,89.8539991536,287.675687148
010500020905,1.10539782047,71.9101123596,212.233212041
010500020906,4.44346141815,77.8866666667,218.533604481
010500020907,0.0,None,None
010500020908,0.0,100.0,109.5
010500021001,0.0910297930241,92.3364485981,416.737943925
010500021002,7.1107583046,66.8323093603,104.476418504
010500021003,0.0379075072706,98.5185185185,440.205555556
010500021004,0.0822202637792,97.8761304467,562.084132639
010500021005,1.34819293022,88.1608195612,408.760829627
010500021006,0.195322275162,80.8035714286,188.190909091
010500021007,0.0,None,None
010500021008,0.0628535524011,0.0,0.0
010500021101,0.0470333695412,92.5650557621,180.293680297
010500021102,0.322584629059,93.343495935,348.698170732
010500021103,0.269875645638,89.2357723577,241.109990238
010500021105,0.150150150061,0.0,0.0
010500021106,0.195124551654,94.0890688259,417.877732794
010500021108,0.215517237782,66.6666666667,10.0
010500021109,0.328372120857,79.9544419134,261.087256028
010500021111,0.0,None,None
010500021201,0.105461150408,80.6,361.25
010500021202,0.0194606948644,93.7254901961,1510.79607843
010500021203,0.0197917912155,94.7735191638,570.675958188
010500021204,0.127898111939,98.0076303518,342.844849513
010500021205,0.0927047729492,93.6197094125,497.686039166
010500021206,0.0378608629107,78.1818181818,108.381818182
010500021207,0.0353493504226,93.7621832359,478.251461988
010500021208,0.510761678219,85.2452115344,470.864239108
010500021209,0.13529202342,92.2553636839,544.564102564
010500021210,0.544087231159,90.2455357143,140.643080357
010500021211,0.0516938343644,97.1751412429,428.741996234
010500021212,0.0206838063896,98.987854251,428.240890688
010500021213,0.0356185436249,97.9547900969,193.994617869
010500021214,0.100517481565,95.7790515894,313.893173528
010500021215,0.452814251184,91.6178298704,375.635943882
010500021301,0.382175862789,91.3662526507,351.971220842
010500021302,0.512547314167,90.7196604283,313.956588848
010500021303,0.594324529171,83.3078569245,210.207276062
010500021304,0.885265231133,67.0597484277,61.1581875994
010500021401,0.457859396935,87.4836458788,348.619276058
010500021402,0.427933305502,84.8854961832,261.124204632
010500021403,0.854700863361,16.6666666667,7.0
010500021404,0.162495940924,96.1802902979,269.951871658
010500021405,0.528512179852,85.0865051903,450.052394171
010500021406,1.86472702026,73.9661654135,168.488316643
010500021407,0.554683089256,82.0054200542,235.811382114
010500021408,0.480869591236,80.3025894676,120.722870478
010500021409,0.0,100.0,481.0
010500021410,0.390625,0.0,0.0
010500021501,0.0768905431032,93.1818181818,241.509090909
010500021502,0.13322134316,97.8937728938,206.154761905
010500021503,0.309789836407,76.4884568651,107.364468864
010500021504,0.192895039916,94.8051948052,468.134199134
010500021505,1.06605923176,88.8038277512,344.210526316
010500021506,0.471614480019,92.0454545455,412.172248804
010500021507,0.965983331203,84.6498506472,227.187520799
010500021508,0.643368184566,80.0,91.7758346582
010500021509,0.0999250560999,0.0,0.0
010500021601,1.00994110107,89.1987605135,199.362537429
010500021602,1.6967266798,80.9468147282,227.133906754
010500021701,0.981772065163,85.595567867,263.984106963
010500021702,0.201529413462,85.8282208589,189.419653894
010500021703,0.209205016494,30.7692307692,40.625
010500021801,2.00264978409,80.115504933,250.526028716
010500021802,0.529226899147,90.8367801464,212.124085269
010500021803,0.456368982792,90.9259750597,244.51354222
010500021901,0.496558517218,91.5833333333,296.881666667
010500021902,2.3852686882,77.5239923225,292.118809981
010500021903,0.686140596867,86.6051282051,353.746461538
010500021904,0.641174674034,90.4484141451,259.595698141
010500021905,3.07122802734,66.798592788,137.387862797
