HUC_12,Crop_P_removal_kg_ha
101800090508,5.53318442769
101800090509,6.90790138155
101800090601,0.232570091747
101800090602,9.96473977939
101800090603,4.04000594631
101800090604,6.81094150038
101800090605,11.2842812035
101800090606,12.258422363
101800090701,0.365414315079
101800090702,0.359667583357
101800090703,0.0
101800090704,0.253285158632
101800090705,0.788674775376
101800090706,5.91071289199
101800090707,1.17114171363
101800090801,0.596790115034
101800090802,0.0
101800090803,4.17386062457
101800090804,6.71133553318
101800090805,9.28289154356
101800090806,9.92137840859
101800090807,14.1282587681
101800090808,8.58787579622
101800090809,6.14149573515
101800090810,8.17017865908
101800090811,7.14340137139
101800090901,4.26676222562
101800090902,11.0668987931
101800090903,7.0126793383
101800090904,5.50830256338
101800090905,5.30145319485
101800090906,2.7234302538
101800090907,2.99567784281
101800091001,1.14415667782
101800091002,6.8938625304
101800091003,1.61801650001
101800091004,4.95906753535
101800091005,7.49571785223
101800091006,4.2767944008
101800091101,7.39603928318
101800091102,6.57025587
101800091103,5.99509198212
101800091104,4.90947892963
101800091105,7.35505897103
101800091106,6.19255855089
101800091107,5.48629152156
101800091108,7.64471635932
101800091109,0.661904388076
101800091201,4.15248837433
101800091202,3.10046659631
101800091203,2.87455347754
101800091204,2.1797693434
101800091205,2.22750618289
101800091206,2.55955431458
101800091301,3.03319405867
101800091302,0.925537723102
101800091303,0.0467136168118
101800091401,1.95587046837
101800091402,0.0171596129959
101800091403,0.167588099384
101800091404,0.226657993951
101800091405,0.0498106205032
101800091501,0.0201585954416
101800091502,0.0129595199244
101800091503,0.0536374389591
101800091504,0.0134463823776
101800091505,0.0584282422245
101800091506,0.0137880634286
101800091601,0.00736034542383
101800091602,0.0118463543845
101800091603,0.0269007263579
101800091604,0.0485362787891
101800091605,0.0
101800091606,0.529434166113
101800091607,1.27602777938
101800091701,5.08881611965
101800091702,0.840545772361
101800091703,1.09686463407
101800091704,2.23133407437
101800091705,2.00743643285
101800091706,2.00157119812
101800091707,2.24534931896
101800100101,0.00226734989318
101800100102,0.323317263553
101800100103,0.00135345756627
101800100104,0.0579578605519
101800100105,0.142045770509
101800100106,0.071665445831
101800100107,0.120731859724
101800100201,0.0824944919279
101800100202,0.0
101800100203,0.0
101800100204,0.0304492060824
101800100205,0.898980887723
101800100206,0.0
101800100301,0.0872061918702
101800100302,0.00165590877462
101800100303,0.0262612723783
101800100304,0.05727445257
101800100401,2.33786039991
101800100402,0.019101802834
101800100403,1.63220897256
101800100404,0.0484978661296
101800100405,0.023968156792
101800100406,0.044202511312
101800100407,0.00116585849087
101800100501,0.78702858949
101800100502,0.0184803400705
101800100503,0.0
101800100504,0.793957413318
101800100505,0.00524092817229
101800100601,0.336329482642
101800100602,1.19951164221
101800100603,0.268329821523
101800100604,0.852015006459
101800100605,1.87356478389
101800100606,0.184800228387
101800100607,2.51441940301
101800100608,0.0
101800100609,4.86709736526
101800100610,0.0601749390997
101800100701,0.0691513942673
101800100702,0.00938659008538
101800100703,0.00969838269253
101800100704,0.131926401854
101800100705,0.0
101800100706,0.0143502230134
101800100707,0.0166674040395
101800100708,0.0
101800100709,0.0
101800100710,0.0
101800100711,0.0140781520875
101800100712,0.00737182609714
101800100713,0.0
101800100801,0.00995050040916
101800100802,0.0
101800100803,0.130363240119
101800100804,0.0612413786179
101800100805,0.00231245603109
101800110101,0.133837427792
101800110102,0.0
101800110103,0.0
101800110104,0.0
101800110105,0.0
101800110106,0.021653618185
101800110107,0.0320733093024
101800110108,0.00331510545422
101800110109,0.0
101800110201,0.00578170639349
101800110202,0.00735885397501
101800110203,0.0477370725592
101800110204,0.140411521363
101800110205,0.0512796855258
101800110206,0.121503339841
101800110207,0.118186442914
101800110301,0.0
101800110302,0.0
101800110303,0.0409100670162
101800110401,0.480168832691
101800110402,0.0146153080426
101800110403,0.735867996948
101800110404,3.43912160353
101800110501,3.82657561606
101800110502,6.65105985927
101800110503,0.39463319526
101800110504,1.97127513128
101800110505,1.00484776789
101800110506,2.1152498141
101800110601,0.00511563043123
101800110602,0.442734867612
101800110603,0.38077102445
101800110604,0.100877176783
101800110605,0.0022321431869
101800110606,0.0
101800110607,0.0
101800110608,0.0
101800110701,0.0
101800110702,0.549532080321
101800110703,0.544152908313
101800110704,1.47743389469
101800110801,0.0296890248606
101800110802,0.0365647075684
101800110803,0.0350476661259
101800110804,0.00757335647835
101800110805,0.0658127695242
101800110806,0.0484002138886
101800110807,0.0502124286186
101800110808,0.957710729961
101800110901,0.00430552106257
101800110902,0.45934843683
101800110903,1.84632176564
101800110904,0.343074100723
101800110905,3.4847860209
101800110906,2.60323656243
101800120101,0.0440628227012
101800120102,0.0186427192438
101800120103,0.00368576201715
101800120104,0.0328623020531
101800120105,0.0
101800120106,0.116955044736
101800120107,0.805854068889
101800120108,0.00381292774172
101800120201,0.111027465364
101800120202,0.0692651062687
101800120203,0.687818299414
101800120204,0.194071371207
101800120205,0.260504761887
101800120206,0.729490297623
101800120207,0.333738435497
101800120208,2.25154164523
101800120301,0.136441993847
101800120302,0.315552725393
101800120303,0.220321377865
101800120304,0.178686493484
101800120305,0.230759941804
101800120306,0.863676652624
101800120401,0.00948854750136
101800120402,0.238014725413
101800120403,0.269028085256
101800120501,0.616799579426
101800120502,3.7913622533
101800120503,0.598648813437
101800120601,2.98573581414
101800120602,0.883609279687
101800120603,2.79291839421
101800120604,1.65125371861
101800120605,1.59126259263
101800120606,2.09683307294
101800120607,6.64836248612
101800120608,2.1876257322
101800120609,1.53796210869
101800120610,4.12547367719
101800120611,9.18102693134
101800120701,6.84364150064
101800120702,5.62551637079
101800120703,9.00554091858
101800130101,1.4857384079
101800130102,3.22212513821
101800130103,2.88240257625
101800130104,1.48079049335
101800130105,1.52203598257
101800130106,1.20844863403
101800130107,2.81100725256
101800130201,2.44068113301
101800130202,1.18233873023
101800130203,2.17808223881
101800130204,3.47870407577
101800130301,5.48906154334
101800130302,3.03916415996
101800130303,2.83816190548
101800130304,1.6763305295
101800130305,1.91383202708
101800130306,1.02278243399
101800130307,3.39416561001
101800130401,1.57122877037
101800130402,2.32059413449
101800130403,2.54519516232
101800130501,2.96997472466
101800130502,4.21992425821
101800130503,6.59410600518
101800140101,7.98909037448
101800140102,5.21164726869
101800140103,2.48178482681
101800140104,0.266377852108
101800140105,1.79174912673
101800140201,0.0
101800140202,0.321374179036
101800140203,0.676242247433
101800140204,0.0688896843405
101800140301,0.0408652439545
101800140302,0.817957604047
101800140303,0.247384136027
101800140304,0.386353927627
101800140305,0.201593795681
101800140306,1.4657638852
101800140307,0.246949553441
101800140308,0.923540532335
101800140401,1.89326764178
101800140402,1.22947838086
101800140403,1.35008815312
101800140404,1.36412505179
101800140405,0.0330172652144
101800140406,3.64578362773
101800140407,2.25443284011
101800140501,0.93050329688
101800140502,0.0
101800140503,0.123851268223
101800140504,0.0430131701355
101800140505,0.0303935811741
101800140601,1.02910931887
101800140602,1.34628741335
101800140603,0.431581238931
101800140604,2.26631303617
101800140605,1.05688129062
101800140606,3.82920110939
101800140607,0.432978186862
101800140701,0.297489051271
101800140702,0.00938753219371
101800140703,0.139443599205
101800140704,0.0
101800140705,2.59448033013
101800140706,0.175133549644
101800140707,0.688012394846
101800140708,0.0201222735601
101800140709,1.06032844321
101800140801,1.43780635471
101800140802,0.276114987134
101800140803,0.515304535504
101800140804,1.92155281421
101800140805,2.96263132309
101800140806,3.05606520238
101800140807,10.0576966606
101800140808,12.3129146419
101900010101,0.0
101900010102,0.0
101900010103,0.00976684937399
101900010104,0.0
101900010105,0.0101556679276
101900010106,0.126294643912
101900010107,0.0
101900010108,0.162042169571
101900010201,0.0
101900010202,0.0
101900010203,0.0503075565979
101900010204,0.107722577058
101900010205,0.0439083807522
101900010206,0.00086972170785
101900010207,0.0
101900010208,0.0
101900010209,0.0132591749076
101900010210,0.0
101900010301,0.0
101900010302,0.0
101900010303,0.0
101900010304,0.0
101900010305,0.00262810538316
101900010306,0.00188155480587
101900010307,0.0223128944834
101900010401,0.02387512436
101900010402,0.229957240067
101900010403,0.0966118394697
101900010404,0.441987143134
101900010405,0.211123790375
101900010501,0.00724524879106
101900010502,0.0
101900010503,0.121651370674
101900010504,0.119949118874
101900010505,0.00950540187306
101900010506,0.0682145195365
101900010507,0.0992490901144
101900010601,0.0370939540118
101900010602,0.15744800515
101900010603,0.0801140408216
101900010604,0.0341733477988
101900010605,0.0411340458564
101900010606,0.0485123319793
101900020101,0.0
101900020102,0.0399528345438
101900020103,0.0335259326187
101900020104,0.00241124743675
101900020105,0.0
101900020201,0.0
101900020202,0.000446889181242
101900020203,0.00260490826988
101900020204,0.0531338621998
101900020301,0.184782029351
101900020302,0.0489988557634
101900020303,0.00134293713588
101900020304,0.0810960775939
101900020305,0.0147641192051
101900020401,0.0
101900020402,0.0
101900020403,0.0156386171375
101900020404,0.0
101900020405,0.00642326588121
101900020406,0.0
101900020407,0.0
101900020408,0.0
101900020501,0.0
101900020502,0.0
101900020503,0.0906141629114
101900020504,0.0117611422527
101900020601,0.0
101900020602,0.00123661786957
101900020603,0.835203746821
101900020604,0.0
101900020605,0.0
101900020606,0.0344852348506
101900020607,0.0252305354139
101900020608,0.272735934035
101900020701,0.0258132222986
101900020702,0.0320242822082
101900020703,0.766525060175
101900020801,0.0515240310175
101900020802,0.0157876253511
101900020803,0.106364336061
101900020804,0.0
101900020805,0.0425392285972
101900020806,0.0015590109818
101900020807,0.110715436783
101900020808,0.0181668724913
101900020809,0.0967234812774
101900020901,0.0725245322247
101900020902,0.0
101900020903,0.0
101900020904,0.00194889676471
101900030101,0.0719546877675
101900030102,0.0900907516479
101900030103,0.0812490661844
101900030104,0.0
101900030105,0.0
101900030106,0.213233780446
101900030107,0.294620134731
101900030108,0.0980126120047
101900030201,0.0223972811768
101900030202,0.518161030857
101900030203,0.0442555204799
101900030204,0.328775926651
101900030301,0.0621280569458
101900030302,0.00396025294853
101900030303,0.0573520894613
101900030304,0.00557219702404
101900030401,2.74109720313
101900030402,0.905269236772
101900030403,2.73509035639
101900030404,1.96632701523
101900030405,2.10180476806
101900030406,0.589476490925
101900030407,1.17009480415
101900030408,6.59712599307
101900030409,5.0078622875
101900030501,3.28115350897
101900030502,4.6749314579
101900030503,5.91924542756
101900030504,3.9851706051
101900030505,6.11439915226
101900030601,8.11501246945
101900030602,5.83895844086
101900030603,6.87284682982
101900030604,6.6177417415
101900030605,6.12296993548
101900030606,6.89339929335
101900030607,7.18997064352
101900030701,0.332760551238
101900030702,0.0262132417785
101900030703,0.0435672239635
101900030704,0.0698940164208
101900030705,0.265968804865
101900030706,2.8857611141
101900030707,4.24825589082
101900030801,2.5421177603
101900030802,4.29293313123
101900030803,6.4029906986
101900030804,3.27807947545
101900030805,2.09554488219
101900030806,5.08575604024
101900030901,3.5769403476
101900030902,4.9059985114
101900030903,5.0279042567
101900030904,5.39629931757
101900030905,6.4897375661
101900030906,7.04212958735
101900030907,6.20160778521
101900030908,4.2526893601
101900030909,1.46277945829
101900030910,1.26145894514
101900031001,0.627375521794
101900031002,2.24989045643
101900031003,3.8658377676
101900031004,1.59448361793
101900031005,1.8630646562
101900031006,0.127020400181
101900031007,0.822819791224
101900031101,0.15680810222
101900031102,1.71222162227
101900031103,4.14045585804
101900031104,2.72940167798
101900031105,2.13204930786
101900031201,2.62156470792
101900031202,4.00040138929
101900031203,6.9846839032
101900031204,0.818651316971
101900031205,4.12608916006
101900031206,6.66097207648
101900040101,0.0
101900040102,0.0
101900040103,0.00141251442743
101900040104,0.00422915393081
101900040201,0.0
101900040202,0.0
101900040203,0.0
101900040204,0.0
101900040205,0.0
101900040206,0.0
101900040207,0.0
101900040301,0.0193982239848
101900040302,0.00615390946072
101900040303,0.499460948233
101900040304,0.33919376461
101900040401,0.0
101900040402,0.00157662573326
101900040403,0.137644734262
101900040404,0.020823611761
101900050101,0.00225711145331
101900050102,0.0
101900050103,0.0260130707728
101900050201,0.0
101900050202,0.0
101900050203,0.0
101900050204,0.0313608637771
101900050301,0.00177333653466
101900050302,0.00142438247437
101900050303,0.0321743757024
101900050304,4.04195221757
101900050401,0.00862204653183
101900050402,0.00074547161875
101900050403,0.0
101900050404,0.0108077803251
101900050405,0.3895392042
101900050406,0.07705027968
101900050501,0.0288197621226
101900050502,0.027826379113
101900050503,0.0379187348887
101900050504,0.352640017512
101900050601,3.08598322636
101900050602,0.0389246704088
101900050603,1.40540420536
